('SL04652-2022-11-01-21','S1-21','GtEvZjaNCKnIUat', 'MB')
('SL22517-2022-11-02-10562','S441-2','vcILhdYsIsr', 'MB')
('SL12058-2022-11-01-10596','S442-12','mGSNOzKqBMXaN', 'LB')
('SL04652-2022-11-01-10598','S442-14','RrKJ', 'UB')
('SL22517-2022-11-02-10564','S441-4','TxCbHnerLj', 'LB')
('AC12058-2022-11-01-10637','A591-17','NQdCEwb', 'SL')
('SL22517-2022-11-01-10552','S440-16','jTQmFpdelGS', 'SU')
('AC22517-2022-11-02-10750','A598-4','MWT', 'UB')
('SL22517-2022-11-02-10566','S441-6','ozOnLnoiXieTR', 'UB')
('AC22517-2022-11-01-10484','A583-8','wZUgIGYYXPGmJyG', 'LB')
('SL04652-2022-11-02-10631','S443-23','XQOzdPz', 'SL')
('AC12058-2022-11-01-10639','A592-1','UIccx', 'LB')
('SL22517-2022-11-02-10568','S441-8','hIatxhE', 'SU')
('SL12058-2022-11-01-10602','S442-18','jMp', 'MB')
('SL04652-2022-11-01-10602','S442-18','AhFLYWhzPwEQcZkI', 'MB')
('SL22517-2022-11-01-10558','S440-22','gRRVxybffqRybgYl', 'UB')
('AC04652-2022-11-02-10565','A587-17','IZOH', 'SL')
('AC04652-2022-11-01-10660','A593-4','dQNpQkLuYMNjDde', 'UB')
('SL04652-2022-11-02-10633','S444-1','WDhgxlokBL', 'LB')
('AC04652-2022-11-01-10661','A593-5','PNZZIXiSssR', 'SL')
('AC04652-2022-11-02-10566','A587-18','GaYs', 'SU')
('AC22517-2022-11-02-10755','A598-9','NxUwvEAn', 'UB')
('SL12058-2022-11-01-10607','S442-23','xvzaeaAeY', 'SL')
('SL22517-2022-11-02-10578','S441-18','zh', 'MB')
('SL04652-2022-11-02-10636','S444-4','qrGSsKFm', 'LB')
('AC22517-2022-11-01-10488','A583-12','KWZajgwPCjR', 'SU')
('SL22517-2022-11-02-10581','S441-21','yJFZTG', 'MB')
('AC22517-2022-11-01-10492','A583-16','nKrwLuLPTGe', 'UB')
('SL12058-2022-11-01-10611','S443-3','tfYroOBq', 'UB')
('SL04652-2022-11-02-10639','S444-7','tpAfibRfKNg', 'SL')
('AC04652-2022-11-02-10568','A588-2','L', 'LB')
('SL12058-2022-11-01-10614','S443-6','z', 'UB')
('SL04652-2022-11-01-10609','S443-1','CZqhHmtHHlp', 'LB')
('AC04652-2022-11-01-10670','A593-14','ekMkiAQGsZmcc', 'LB')
('SL12058-2022-11-01-10617','S443-9','lS', 'LB')
('SL12058-2022-11-01-10618','S443-10','zkLSb', 'MB')
('AC12058-2022-11-01-10647','A592-9','yINzKChnqflRCALx', 'UB')
('SL12058-2022-11-01-10620','S443-12','bHgMWcN', 'LB')
('SL04652-2022-11-01-10611','S443-3','OakDXcDZ', 'UB')
('SL04652-2022-11-01-10613','S443-5','WPVmTJKSwP', 'MB')
('AC22517-2022-11-02-10765','A599-1','aqgwaTlwuNxkec', 'LB')
('AC04652-2022-11-01-10674','A593-18','LAJCuz', 'SU')
('AC04652-2022-11-02-10576','A588-10','x', 'UB')
('SL22517-2022-11-01-10574','S441-14','ODAV', 'UB')
('SL22517-2022-11-01-10575','S441-15','DANmRbzWx', 'SL')
('AC04652-2022-11-02-10578','A588-12','Mzw', 'SU')
('SL04652-2022-11-02-10645','S444-13','sQydcZ', 'MB')
('SL22517-2022-11-01-10577','S441-17','KZdFJseAIw', 'LB')
('SL04652-2022-11-02-10647','S444-15','OX', 'SL')
('SL12058-2022-11-01-10630','S443-22','qJLkTlSaoq', 'UB')
('AC04652-2022-11-02-10580','A588-14','SqECPLSnGGAWKvX', 'LB')
('AC12058-2022-11-01-10651','A592-13','gnXKJaOvvLlPfAU', 'LB')
('AC04652-2022-11-01-10680','A594-6','dBYWc', 'SU')
('AC04652-2022-11-01-10681','A594-7','XpzzdyLkfgykdZY', 'LB')
('AC04652-2022-11-01-10683','A594-9','aWBXMNRiD', 'UB')
('AC04652-2022-11-02-10584','A588-18','lWIA', 'SU')
('AC04652-2022-11-01-10684','A594-10','WZPefPZVZyTCQN', 'UB')
('SL04652-2022-11-02-10655','S444-23','eKzYPinULHhWv', 'SL')
('AC04652-2022-11-02-10585','A589-1','ykOiUl', 'LB')
('SL22517-2022-11-02-10600','S442-16','hCReEMH', 'SU')
('AC22517-2022-11-01-10503','A584-9','VEjXaiLevQFGn', 'UB')
('AC04652-2022-11-01-10686','A594-12','PFNNAT', 'SU')
('SL22517-2022-11-01-10582','S441-22','Qj', 'UB')
('SL22517-2022-11-01-10583','S441-23','yqs', 'SL')
('AC04652-2022-11-01-10689','A594-15','bddbHUgkRuIC', 'UB')
('AC12058-2022-11-01-10657','A593-1','icalaZcw', 'LB')
('SL04652-2022-11-01-10622','S443-14','uZLPsVBHxP', 'UB')
('AC12058-2022-11-01-10662','A593-6','LNirmeO', 'SU')
('SL04652-2022-11-02-10659','S445-3','JLedhmKjMSpFY', 'UB')
('AC12058-2022-11-01-10664','A593-8','ntJPAiHmXBT', 'LB')
('SL04652-2022-11-02-10661','S445-5','YTTvCKv', 'MB')
('SL22517-2022-11-01-10588','S442-4','eBQEbC', 'LB')
('SL22517-2022-11-02-10608','S442-24','t', 'SU')
('SL22517-2022-11-01-10589','S442-5','xyInRk', 'MB')
('AC22517-2022-11-01-10512','A584-18','ZkqPFN', 'SU')
('AC22517-2022-11-02-10779','A599-15','gDo', 'UB')
('SL04652-2022-11-02-10665','S445-9','IjpzSkDc', 'LB')
('SL04652-2022-11-02-10666','S445-10','Tn', 'MB')
('SL04652-2022-11-02-10667','S445-11','yuxVlUuwLPw', 'UB')
('SL22517-2022-11-01-10592','S442-8','vykxHVH', 'SU')
('SL22517-2022-11-02-10615','S443-7','e', 'SL')
('AC12058-2022-11-01-10667','A593-11','SPghOx', 'SL')
('AC22517-2022-11-02-10780','A599-16','CsMvoqKIVY', 'UB')
('SL04652-2022-11-01-10628','S443-20','KxAXLLCEB', 'LB')
('AC04652-2022-11-01-10696','A595-4','Zw', 'UB')
('SL04652-2022-11-01-10630','S443-22','drGHwEuyLWZJ', 'UB')
('SL22517-2022-11-01-10596','S442-12','kRx', 'LB')
('SL12058-2022-11-01-10645','S444-13','Bjjw', 'MB')
('AC04652-2022-11-01-10698','A595-6','yvQSTPvuVENQblGT', 'SU')
('SL12058-2022-11-01-10647','S444-15','jOhaerzde', 'SL')
('SL12058-2022-11-01-10648','S444-16','uqtPuCQFdd', 'SU')
('AC04652-2022-11-01-10699','A595-7','UjvliNWDy', 'LB')
('SL22517-2022-11-02-10620','S443-12','JGYyuALvaYFyyY', 'LB')
('AC04652-2022-11-01-10700','A595-8','spDMTufWDXcSkqc', 'LB')
('AC12058-2022-11-01-10670','A593-14','dWnUClwoAujI', 'LB')
('SL22517-2022-11-02-10622','S443-14','KMkLqFTzxJEOGn', 'UB')
('SL04652-2022-11-02-10677','S445-21','cqgVOxiGjdaveaL', 'MB')
('SL12058-2022-11-01-10651','S444-19','rcKi', 'UB')
('AC04652-2022-11-02-10596','A589-12','xWpimUYwx', 'SU')
('AC22517-2022-11-01-10518','A585-6','bYCphhCC', 'SU')
('AC12058-2022-11-01-10675','A594-1','YTvoS', 'LB')
('SL04652-2022-11-02-10679','S445-23','itoZNchOyCPSqIzK', 'SL')
('SL22517-2022-11-01-10602','S442-18','y', 'MB')
('AC04652-2022-11-01-10707','A595-15','bUDmh', 'UB')
('SL12058-2022-11-01-10654','S444-22','Ur', 'UB')
('SL22517-2022-11-01-10603','S442-19','dHdBSUEhHQMq', 'UB')
('AC04652-2022-11-02-10599','A589-15','QQMtBXiCAixiVT', 'UB')
('AC12058-2022-11-01-10679','A594-5','kKTDoIxBBz', 'SL')
('SL22517-2022-11-01-10606','S442-22','CcWaSYXuPQFwJ', 'UB')
('AC12058-2022-11-01-10680','A594-6','QvOuMfSg', 'SU')
('AC04652-2022-11-02-10603','A590-1','WBpT', 'LB')
('AC04652-2022-11-02-10604','A590-2','gRWudySpdjDa', 'LB')
('AC22517-2022-11-02-10792','A600-10','NKIiUJsm', 'UB')
('AC12058-2022-11-01-10682','A594-8','AY', 'LB')
('AC22517-2022-11-01-10522','A585-10','nJZSqieVs', 'UB')
('AC04652-2022-11-02-10605','A590-3','vlOQpvm', 'UB')
('SL22517-2022-11-01-10607','S442-23','aBfOIrycAWqohkp', 'SL')
('AC04652-2022-11-02-10608','A590-6','UznwTcQmtifGEmQI', 'SU')
('SL12058-2022-11-01-10660','S445-4','GPQk', 'LB')
('AC22517-2022-11-01-10526','A585-14','ZHOQy', 'LB')
('SL04652-2022-11-02-10687','S446-7','AyFyyrHpLTVoSJ', 'SL')
('SL12058-2022-11-01-10663','S445-7','VOB', 'SL')
('AC12058-2022-11-01-10685','A594-11','zOzo', 'SL')
('SL12058-2022-11-01-10665','S445-9','t', 'LB')
('AC12058-2022-11-01-10686','A594-12','TCWrbBT', 'SU')
('SL22517-2022-11-01-10612','S443-4','PAEjLPxDmrr', 'LB')
('AC12058-2022-11-01-10687','A594-13','xHRcsD', 'LB')
('SL22517-2022-11-01-10614','S443-6','tSPEkrnPOK', 'UB')
('SL04652-2022-11-02-10690','S446-10','kG', 'MB')
('AC22517-2022-11-02-10798','A600-16','CJFH', 'UB')
('AC12058-2022-11-01-10689','A594-15','YjysALQB', 'UB')
('AC04652-2022-11-02-10610','A590-8','QhVWbnlgfsqv', 'LB')
('SL12058-2022-11-01-10668','S445-12','Rka', 'LB')
('AC22517-2022-11-01-10533','A586-3','KI', 'UB')
('SL04652-2022-11-02-10692','S446-12','Od', 'LB')
('AC04652-2022-11-01-10717','A596-7','MHgsPozKJJBvW', 'LB')
('SL22517-2022-11-02-10644','S444-12','h', 'LB')
('SL12058-2022-11-01-10675','S445-19','mTpnbMjrtjLj', 'UB')
('SL22517-2022-11-01-10620','S443-12','HOljFXtUCJ', 'LB')
('SL22517-2022-11-01-10621','S443-13','uQgNEvN', 'MB')
('AC22517-2022-11-02-10800','A600-18','fEQtRHjQWCBxEo', 'SU')
('SL22517-2022-11-01-10623','S443-15','CxoTmbseARl', 'SL')
('SL22517-2022-11-02-10645','S444-13','rMy', 'MB')
('AC04652-2022-11-02-10615','A590-13','gMZkLbRaVhX', 'LB')
('AC22517-2022-11-01-10536','A586-6','zWKBVwMhnMIPRtj', 'SU')
('SL04652-2022-11-02-10695','S446-15','BcCZbx', 'SL')
('SL22517-2022-11-01-10626','S443-18','NYkQucOeKQJfGS', 'MB')
('AC04652-2022-11-01-10720','A596-10','L', 'UB')
('SL04652-2022-11-02-10697','S446-17','YfTkqzkn', 'LB')
('AC22517-2022-11-02-10806','A601-6','MVVwq', 'SU')
('SL04652-2022-11-02-10699','S446-19','czVV', 'UB')
('AC22517-2022-11-01-10541','A586-11','mrXDYJsZVBDtQW', 'SL')
('SL22517-2022-11-02-10648','S444-16','ZAOfYtdRNlbZECV', 'SU')
('AC04652-2022-11-02-10618','A590-16','yrMUswNcJiBXibeF', 'UB')
('AC22517-2022-11-01-10543','A586-13','rjNGIYZPnVx', 'LB')
('AC12058-2022-11-01-10699','A595-7','OkxWFvXsKGjY', 'LB')
('SL22517-2022-11-02-10650','S444-18','nOUkdILlQTKJBf', 'MB')
('AC22517-2022-11-01-10544','A586-14','dxlCbz', 'LB')
('AC22517-2022-11-02-10807','A601-7','bzbVUoicgmHEdWvC', 'LB')
('AC12058-2022-11-01-10701','A595-9','wuMDrbYg', 'UB')
('AC22517-2022-11-01-10547','A586-17','zJjxQncCV', 'SL')
('AC22517-2022-11-01-10549','A587-1','WXqrrY', 'LB')
('SL04652-2022-11-01-10654','S444-22','AbV', 'UB')
('SL22517-2022-11-02-10654','S444-22','dKmJLndUwpPwy', 'UB')
('AC04652-2022-11-02-10623','A591-3','Avh', 'UB')
('AC22517-2022-11-01-10550','A587-2','bhylafoJa', 'LB')
('SL04652-2022-11-01-10656','S444-24','YzX', 'SU')
('SL12058-2022-11-01-10686','S446-6','ROwa', 'UB')
('SL22517-2022-11-01-10632','S443-24','XGiFrmcl', 'SU')
('SL22517-2022-11-02-10658','S445-2','EWRSYT', 'MB')
('SL22517-2022-11-01-10633','S444-1','vqqPOC', 'LB')
('AC12058-2022-11-01-10704','A595-12','JNVWulFxqQgKx', 'SU')
('SL22517-2022-11-01-10634','S444-2','zriz', 'MB')
('SL22517-2022-11-02-10661','S445-5','dBJbZKYxsspcYj', 'MB')
('SL22517-2022-11-01-10635','S444-3','lDRCNxWtdpK', 'UB')
('SL22517-2022-11-01-10636','S444-4','oZ', 'LB')
('SL22517-2022-11-01-10637','S444-5','HITBRreSIxRe', 'MB')
('AC22517-2022-11-02-10812','A601-12','yPVRpDopxXGqqHv', 'SU')
('AC22517-2022-11-02-10813','A601-13','ywgP', 'LB')
('SL12058-2022-11-01-10689','S446-9','JHUQJsI', 'LB')
('SL04652-2022-11-01-10661','S445-5','mSSjojXBRl', 'MB')
('AC22517-2022-11-01-10555','A587-7','OZqw', 'LB')
('SL04652-2022-11-02-10711','S447-7','aXkwBLp', 'SL')
('SL04652-2022-11-01-10662','S445-6','CjKzhN', 'UB')
('SL22517-2022-11-02-10669','S445-13','FXdegFhawmAWuMlB', 'MB')
('SL04652-2022-11-02-10714','S447-10','avHMRfomCxLBvFmx', 'MB')
('AC22517-2022-11-01-10559','A587-11','FyO', 'SL')
('SL04652-2022-11-02-10716','S447-12','vqNAlzLk', 'LB')
('SL22517-2022-11-01-10642','S444-10','sxfMqe', 'MB')
('SL12058-2022-11-01-10693','S446-13','Wlimn', 'MB')
('AC04652-2022-11-01-10733','A597-5','kiN', 'SL')
('AC12058-2022-11-01-10708','A595-16','kcvXsw', 'UB')
('SL04652-2022-11-02-10718','S447-14','TSGk', 'UB')
('SL22517-2022-11-02-10674','S445-18','luIhrWgmxV', 'MB')
('AC22517-2022-11-01-10561','A587-13','qGLpKbAIO', 'LB')
('SL22517-2022-11-01-10645','S444-13','IengEgItCoZdvp', 'MB')
('AC04652-2022-11-01-10738','A597-10','rYjxACj', 'UB')
('SL12058-2022-11-01-10696','S446-16','QWULQaX', 'SU')
('SL22517-2022-11-01-10646','S444-14','ToHMYpQkfvqFfzW', 'UB')
('AC12058-2022-11-01-10713','A596-3','FqcFNGsaEcmuZlbB', 'UB')
('SL04652-2022-11-02-10724','S447-20','AHyqGXgtUZVWf', 'LB')
('SL22517-2022-11-01-10648','S444-16','HwhLRATdnOdkz', 'SU')
('SL22517-2022-11-02-10677','S445-21','pkku', 'MB')
('AC22517-2022-11-02-10818','A601-18','dFB', 'SU')
('SL22517-2022-11-01-10650','S444-18','BTFrYyLatZ', 'MB')
('AC04652-2022-11-01-10739','A597-11','B', 'SL')
('AC22517-2022-11-02-10819','A602-1','gRzFonKmGErgG', 'LB')
('AC04652-2022-11-01-10740','A597-12','TtOFWEkbTBLnUSc', 'SU')
('AC22517-2022-11-01-10569','A588-3','KMrZmnRJQEyh', 'UB')
('AC22517-2022-11-01-10570','A588-4','eKCToqOJIjPog', 'UB')
('SL04652-2022-11-01-10668','S445-12','lcCzqjxqJHcFr', 'LB')
('SL04652-2022-11-02-10729','S448-1','fQDhp', 'LB')
('SL04652-2022-11-01-10670','S445-14','ntlCHKnYJ', 'UB')
('AC04652-2022-11-02-10638','A591-18','wuYzTQcXiJcYhemG', 'SU')
('SL04652-2022-11-01-10671','S445-15','iXUSXi', 'SL')
('SL12058-2022-11-01-10700','S446-20','luMnsLqYDkExeSLY', 'LB')
('AC04652-2022-11-02-10639','A592-1','xpkpRmjXYpZhZm', 'LB')
('AC22517-2022-11-01-10577','A588-11','PZMTcTHGtbDWs', 'SL')
('SL22517-2022-11-01-10652','S444-20','uXfaXKBJf', 'LB')
('AC12058-2022-11-01-10717','A596-7','fQPzBzcxJDirL', 'LB')
('SL04652-2022-11-02-10731','S448-3','OSgRxZGo', 'UB')
('SL22517-2022-11-01-10654','S444-22','ohSn', 'UB')
('AC22517-2022-11-02-10825','A602-7','D', 'LB')
('AC12058-2022-11-01-10718','A596-8','DlhJPLrdCQNSmD', 'LB')
('SL12058-2022-11-01-10705','S447-1','rrEglEeHfS', 'LB')
('AC04652-2022-11-01-10748','A598-2','bM', 'LB')
('SL12058-2022-11-01-10707','S447-3','roIWlfZRMnx', 'UB')
('AC22517-2022-11-02-10826','A602-8','cSsQALO', 'LB')
('SL22517-2022-11-02-10686','S446-6','yKidGsFJ', 'UB')
('AC04652-2022-11-01-10750','A598-4','Yss', 'UB')
('AC04652-2022-11-01-10751','A598-5','dMqsZZUmnSIDW', 'SL')
('AC12058-2022-11-01-10723','A596-13','jsTqdlUAnze', 'LB')
('SL04652-2022-11-01-10677','S445-21','jYdAMt', 'MB')
('AC22517-2022-11-02-10828','A602-10','OyDEotZAWYqiAfc', 'UB')
('SL22517-2022-11-02-10689','S446-9','DEUrNWFupF', 'LB')
('AC12058-2022-11-01-10724','A596-14','NL', 'LB')
('SL12058-2022-11-01-10709','S447-5','MHAqwa', 'MB')
('SL22517-2022-11-01-10662','S445-6','MpkVOQDp', 'UB')
('SL04652-2022-11-01-10680','S445-24','IEpT', 'SU')
('AC22517-2022-11-02-10830','A602-12','jmdUTqxsLlrhBD', 'SU')
('SL22517-2022-11-02-10692','S446-12','JLF', 'LB')
('SL22517-2022-11-01-10663','S445-7','zumBsyNOhH', 'SL')
('AC04652-2022-11-01-10758','A598-12','miSzfyV', 'SU')
('AC04652-2022-11-01-10761','A598-15','VYtnIkccl', 'UB')
('SL12058-2022-11-01-10712','S447-8','bZylucCATrtBP', 'SU')
('AC12058-2022-11-01-10726','A596-16','mLoPemoWjPT', 'UB')
('SL04652-2022-11-01-10684','S446-4','b', 'LB')
('SL04652-2022-11-01-10685','S446-5','axUFkTdHwnfSg', 'MB')
('AC12058-2022-11-01-10727','A596-17','kLtABWbPGqwGoiKt', 'SL')
('SL12058-2022-11-01-10714','S447-10','AFECdx', 'MB')
('SL04652-2022-11-01-10688','S446-8','PfYnhXTraMOps', 'SU')
('SL22517-2022-11-01-10668','S445-12','KDxaDKhr', 'LB')
('SL22517-2022-11-02-10695','S446-15','YGkSpP', 'SL')
('SL04652-2022-11-01-10691','S446-11','nMQzD', 'UB')
('AC22517-2022-11-02-10834','A602-16','Muv', 'UB')
('SL22517-2022-11-02-10696','S446-16','KuoZhaqiOrcyW', 'SU')
('SL22517-2022-11-01-10670','S445-14','SRjhaVe', 'UB')
('AC22517-2022-11-01-10586','A589-2','yOHHjSRJWnXDvVD', 'LB')
('SL12058-2022-11-01-10721','S447-17','kwZjXl', 'LB')
('SL04652-2022-11-02-10751','S448-23','oK', 'SL')
('SL22517-2022-11-02-10697','S446-17','wNr', 'LB')
('SL12058-2022-11-01-10722','S447-18','QQAjNhVbyQHNZESO', 'MB')
('AC04652-2022-11-02-10651','A592-13','eQHVOGh', 'LB')
('AC22517-2022-11-01-10588','A589-4','RyvwRzMMFn', 'UB')
('AC12058-2022-11-01-10731','A597-3','hLEausXGOiuc', 'UB')
('SL12058-2022-11-01-10723','S447-19','WHkMGHPyMUW', 'UB')
('SL04652-2022-11-02-10753','S449-1','ukAKRMo', 'LB')
('SL22517-2022-11-01-10673','S445-17','hCy', 'LB')
('SL04652-2022-11-01-10695','S446-15','FokDQgTQUPYYSVzu', 'SL')
('AC22517-2022-11-02-10839','A603-3','cJPwrcwoCED', 'UB')
('SL04652-2022-11-02-10755','S449-3','SEScWtppboqWC', 'UB')
('SL04652-2022-11-02-10756','S449-4','rZVNqjVkzumf', 'LB')
('SL12058-2022-11-01-10726','S447-22','sne', 'UB')
('AC22517-2022-11-02-10840','A603-4','ksiLlghvNSvKkZn', 'UB')
('SL04652-2022-11-02-10758','S449-6','nVYiOdl', 'UB')
('SL22517-2022-11-02-10701','S446-21','Xd', 'MB')
('AC22517-2022-11-01-10591','A589-7','XytnA', 'LB')
('SL04652-2022-11-02-10761','S449-9','lhkK', 'LB')
('SL22517-2022-11-01-10678','S445-22','axQgPXUfrTDm', 'UB')
('AC12058-2022-11-01-10736','A597-8','GEMCvIIGaE', 'LB')
('AC22517-2022-11-01-10592','A589-8','RkeE', 'LB')
('AC22517-2022-11-02-10844','A603-8','VXqDGmHm', 'LB')
('SL04652-2022-11-01-10701','S446-21','KVDmHAVTv', 'MB')
('AC12058-2022-11-01-10738','A597-10','dENmcwZBoF', 'UB')
('AC12058-2022-11-01-10739','A597-11','VokWc', 'SL')
('AC22517-2022-11-01-10594','A589-10','h', 'UB')
('SL22517-2022-11-01-10681','S446-1','qUHufwePafynQ', 'LB')
('SL22517-2022-11-02-10704','S446-24','qfbqPvsImNYKUYcT', 'SU')
('AC04652-2022-11-02-10661','A593-5','czaXyGeXQ', 'SL')
('AC22517-2022-11-01-10596','A589-12','ITZDe', 'SU')
('SL22517-2022-11-02-10707','S447-3','NfmhshyaJmg', 'UB')
('AC22517-2022-11-01-10598','A589-14','niFU', 'LB')
('AC22517-2022-11-02-10847','A603-11','zkY', 'SL')
('SL12058-2022-11-01-10731','S448-3','vJedRVfdckoI', 'UB')
('AC04652-2022-11-02-10663','A593-7','jsPiFq', 'LB')
('SL04652-2022-11-01-10704','S446-24','dRht', 'SU')
('AC22517-2022-11-02-10851','A603-15','LYJkhd', 'UB')
('SL22517-2022-11-01-10685','S446-5','VUXEABjAiLyHJ', 'MB')
('SL12058-2022-11-01-10734','S448-6','sbwjwTuyCM', 'UB')
('SL12058-2022-11-01-10735','S448-7','dqiWuQLUrAVrMLqx', 'SL')
('SL12058-2022-11-01-10736','S448-8','lfKxWXof', 'SU')
('AC04652-2022-11-02-10669','A593-13','EudYmYumB', 'LB')
('SL22517-2022-11-01-10688','S446-8','wscqfAZpmNfCFs', 'SU')
('AC22517-2022-11-02-10853','A603-17','xKRoOWivZAzMqrkk', 'SL')
('SL22517-2022-11-01-10690','S446-10','FWkOqEeWfg', 'MB')
('AC12058-2022-11-01-10746','A597-18','FIafOfFZmFSTmx', 'SU')
('AC12058-2022-11-01-10747','A598-1','bY', 'LB')
('SL22517-2022-11-01-10692','S446-12','jCgvKWaGPNeRkp', 'LB')
('SL04652-2022-11-02-10772','S449-20','hoSJDhQaWko', 'LB')
('SL04652-2022-11-02-10773','S449-21','embPFdRLQl', 'MB')
('AC22517-2022-11-02-10855','A604-1','UbRIDefS', 'LB')
('AC22517-2022-11-01-10607','A590-5','OWfULyxwfzRbKKb', 'SL')
('AC12058-2022-11-01-10752','A598-6','VdkhHpHqEhUocT', 'SU')
('AC22517-2022-11-02-10858','A604-4','zpBXD', 'UB')
('AC04652-2022-11-01-10781','A599-17','hvAQKTAWyFG', 'SL')
('AC04652-2022-11-01-10782','A599-18','YUGQUbtimPdKlda', 'SU')
('SL12058-2022-11-01-10742','S448-14','Qm', 'UB')
('SL12058-2022-11-01-10743','S448-15','MSQKtkcrMEmq', 'SL')
('SL12058-2022-11-01-10744','S448-16','qY', 'SU')
('SL22517-2022-11-01-10698','S446-18','EWTbaZQEZ', 'MB')
('AC04652-2022-11-02-10675','A594-1','umluVnmOrCWA', 'LB')
('SL12058-2022-11-01-10748','S448-20','IhRw', 'LB')
('AC04652-2022-11-01-10787','A600-5','MOUTYDXPOkvQZCQ', 'SL')
('SL22517-2022-11-02-10717','S447-13','TjNtrLxK', 'MB')
('SL12058-2022-11-01-10749','S448-21','jbFWCwIg', 'MB')
('AC22517-2022-11-01-10614','A590-12','bgZuGNq', 'SU')
('SL22517-2022-11-01-10702','S446-22','niAQGVLXCmAEs', 'UB')
('AC22517-2022-11-02-10863','A604-9','GXydzXdATLG', 'UB')
('SL22517-2022-11-01-10703','S446-23','GfVGAy', 'SL')
('SL04652-2022-11-02-10780','S450-4','XfkXwVusrsmcmYi', 'LB')
('AC22517-2022-11-01-10617','A590-15','bASZZKwX', 'UB')
('AC22517-2022-11-02-10866','A604-12','ROV', 'SU')
('AC04652-2022-11-02-10681','A594-7','ftfse', 'LB')
('AC22517-2022-11-02-10867','A604-13','kEVlGSO', 'LB')
('AC22517-2022-11-02-10868','A604-14','inujoYaGckmqjY', 'LB')
('SL22517-2022-11-01-10705','S447-1','mLQTbpm', 'LB')
('AC22517-2022-11-01-10618','A590-16','OXtfrQX', 'UB')
('SL22517-2022-11-01-10707','S447-3','YLQWjKTPL', 'UB')
('AC04652-2022-11-02-10684','A594-10','JtwcgpTGMt', 'UB')
('SL04652-2022-11-02-10784','S450-8','E', 'SU')
('SL22517-2022-11-01-10708','S447-4','kLtTxOFr', 'LB')
('SL22517-2022-11-02-10722','S447-18','w', 'MB')
('AC22517-2022-11-02-10873','A605-1','RBJxsPvIzLtjjhJq', 'LB')
('AC22517-2022-11-01-10620','A590-18','ZhprrFpyi', 'SU')
('AC12058-2022-11-01-10763','A598-17','XjXhREAubEIsEw', 'SL')
('AC22517-2022-11-02-10874','A605-2','vu', 'LB')
('SL22517-2022-11-01-10712','S447-8','wZloEKdkNowb', 'SU')
('SL04652-2022-11-02-10787','S450-11','bYLmvvpzuWmho', 'UB')
('AC22517-2022-11-02-10876','A605-4','OLRWYpk', 'UB')
('SL12058-2022-11-01-10759','S449-7','i', 'SL')
('SL04652-2022-11-02-10788','S450-12','SyByjA', 'LB')
('SL22517-2022-11-01-10715','S447-11','OVsjjierI', 'UB')
('SL22517-2022-11-02-10728','S447-24','WAnzhWC', 'SU')
('AC22517-2022-11-01-10629','A591-9','AGiKhWR', 'UB')
('AC12058-2022-11-01-10766','A599-2','EnAmzXAcpMow', 'LB')
('SL22517-2022-11-01-10717','S447-13','VaPVAYwlRZLXpmj', 'MB')
('AC22517-2022-11-01-10631','A591-11','xREUXEMVnFYw', 'SL')
('SL22517-2022-11-02-10729','S448-1','RHXi', 'LB')
('AC12058-2022-11-01-10768','A599-4','EP', 'UB')
('AC04652-2022-11-02-10691','A594-17','qKwggA', 'SL')
('AC22517-2022-11-02-10878','A605-6','qNt', 'SU')
('SL04652-2022-11-01-10725','S447-21','PiLCOaDCXqTlvi', 'MB')
('SL12058-2022-11-01-10761','S449-9','XxEzbI', 'LB')
('AC22517-2022-11-02-10880','A605-8','bfNwbvWdlKyhk', 'LB')
('AC22517-2022-11-02-10881','A605-9','wS', 'UB')
('AC04652-2022-11-02-10692','A594-18','SfNZLpmttwHuN', 'SU')
('AC22517-2022-11-01-10636','A591-16','vypZRCjddjCMdpA', 'UB')
('SL12058-2022-11-01-10763','S449-11','basJtQA', 'UB')
('AC12058-2022-11-01-10773','A599-9','udazGVQJOyZoGnny', 'UB')
('SL04652-2022-11-02-10797','S450-21','gZXEfpwAsPQWfx', 'MB')
('SL12058-2022-11-01-10764','S449-12','AMIdOqAoFepCe', 'LB')
('AC12058-2022-11-01-10777','A599-13','BiTGYQIKRE', 'LB')
('SL22517-2022-11-02-10730','S448-2','VBFmZNXjAEyd', 'MB')
('AC12058-2022-11-01-10778','A599-14','vr', 'LB')
('SL22517-2022-11-02-10731','S448-3','HURvYthJ', 'UB')
('AC12058-2022-11-01-10779','A599-15','OYBoESvtORv', 'UB')
('AC04652-2022-11-02-10695','A595-3','BafXsrn', 'UB')
('AC04652-2022-11-01-10805','A601-5','YzUN', 'SL')
('SL04652-2022-11-01-10733','S448-5','OzyzdA', 'MB')
('AC22517-2022-11-01-10644','A592-6','FhymgoAytba', 'SU')
('SL12058-2022-11-01-10769','S449-17','hPUYCweBIc', 'LB')
('AC22517-2022-11-02-10888','A605-16','JzGrUIl', 'UB')
('SL04652-2022-11-02-10805','S451-5','OuUGIErNtBnZqgL', 'MB')
('SL04652-2022-11-02-10806','S451-6','ETjJDPddClYsaQ', 'UB')
('SL22517-2022-11-02-10734','S448-6','SkgrBmaHKHZ', 'UB')
('AC04652-2022-11-02-10696','A595-4','kD', 'UB')
('AC04652-2022-11-01-10812','A601-12','zVl', 'SU')
