('SL12058-2022-11-01-9','S1-9','xNtE', 'LB')
('AC04652-2022-11-01-9130','A508-4','IrypNaGNLc', 'UB')
('SL12058-2022-11-01-9081','S379-9','xVPE', 'LB')
('AC04652-2022-11-02-8984','A500-2','PiXozCHevLmBujF', 'LB')
('AC04652-2022-11-01-9132','A508-6','qcLnTnOopNruYl', 'SU')
('SL12058-2022-11-01-9085','S379-13','PcWyLumKOxjthXj', 'MB')
('SL04652-2022-11-01-9012','S376-12','sjOsTxDOjCB', 'LB')
('AC04652-2022-11-01-9135','A508-9','MqmWX', 'UB')
('AC22517-2022-11-01-8981','A499-17','ESimZ', 'SL')
('SL12058-2022-11-01-9087','S379-15','HsBFDsGA', 'SL')
('AC22517-2022-11-01-8982','A499-18','NDXdamqIjOAD', 'SU')
('SL22517-2022-11-01-9018','S376-18','MvVOqUmDDZICTsy', 'MB')
('AC12058-2022-11-01-9091','A506-1','oQYgQXEvSimFzs', 'LB')
('AC04652-2022-11-02-8992','A500-10','zb', 'UB')
('AC04652-2022-11-01-9141','A508-15','DfraWszOefHiw', 'UB')
('AC22517-2022-11-01-8985','A500-3','WA', 'UB')
('AC22517-2022-11-01-8986','A500-4','BlnNLBcCQvp', 'UB')
('SL22517-2022-11-01-9019','S376-19','roVINm', 'UB')
('SL22517-2022-11-01-9021','S376-21','reLFOSIvVu', 'MB')
('SL22517-2022-11-02-9133','S381-13','tcBID', 'MB')
('SL22517-2022-11-02-9134','S381-14','OHILXyBKybeHT', 'UB')
('AC22517-2022-11-01-8989','A500-7','Dv', 'LB')
('SL04652-2022-11-02-9119','S380-23','ldgQACCzEIR', 'SL')
('AC22517-2022-11-01-8991','A500-9','zIiNWkOJLvKD', 'UB')
('SL22517-2022-11-02-9138','S381-18','q', 'MB')
('AC22517-2022-11-02-9238','A514-4','WxpcowbF', 'UB')
('SL04652-2022-11-01-9030','S377-6','lmWXTjTRMS', 'UB')
('AC22517-2022-11-02-9247','A514-13','ROQbA', 'LB')
('SL12058-2022-11-01-9113','S380-17','flWMSvFEIcD', 'LB')
('SL22517-2022-11-02-9145','S382-1','UonNNax', 'LB')
('SL12058-2022-11-01-9115','S380-19','cyQSnUgrEkBOZkeb', 'UB')
('SL12058-2022-11-01-9116','S380-20','QajipCupetgjBi', 'LB')
('SL12058-2022-11-01-9117','S380-21','XYXNE', 'MB')
('SL12058-2022-11-01-9118','S380-22','GWu', 'UB')
('SL22517-2022-11-02-9148','S382-4','iZcoeYaqbdHiN', 'LB')
('AC12058-2022-11-01-9113','A507-5','rwogUXDgdMBLfLS', 'SL')
('SL12058-2022-11-01-9120','S380-24','SQTmIZC', 'SU')
('SL22517-2022-11-01-9040','S377-16','lPaAex', 'SU')
('AC22517-2022-11-01-9001','A501-1','QLVYOWjcNLgLJeAW', 'LB')
('SL22517-2022-11-02-9150','S382-6','Rwhbm', 'UB')
('AC22517-2022-11-01-9003','A501-3','rKmZZNNkWalPZWnV', 'UB')
('SL12058-2022-11-01-9125','S381-5','iUDCkvCD', 'MB')
('SL04652-2022-11-01-9046','S377-22','oNbgnGcoLlkbA', 'UB')
('AC04652-2022-11-01-9181','A511-1','XPj', 'LB')
('SL04652-2022-11-01-9062','S378-14','bqDEzTHaFxIB', 'UB')
('SL22517-2022-11-01-9066','S378-18','nVgu', 'MB')
('AC04652-2022-11-02-9032','A502-14','o', 'LB')
('AC22517-2022-11-02-9272','A516-2','yHnPr', 'LB')
('SL04652-2022-11-01-9066','S378-18','amuT', 'MB')
('AC22517-2022-11-01-9022','A502-4','LC', 'UB')
('AC22517-2022-11-02-9275','A516-5','aeHNxHQGQBnJeIzg', 'SL')
('SL22517-2022-11-01-9069','S378-21','qNuZQr', 'MB')
('SL04652-2022-11-02-9154','S382-10','yi', 'MB')
('SL04652-2022-11-02-9155','S382-11','FunhEN', 'UB')
('SL22517-2022-11-01-9076','S379-4','PnjYysz', 'LB')
('SL12058-2022-11-01-9155','S382-11','HivXWtXmeJMPvev', 'UB')
('SL22517-2022-11-01-9078','S379-6','QKzSTtvzoZzy', 'UB')
('AC04652-2022-11-01-9191','A511-11','ZWUADlVa', 'SL')
('SL04652-2022-11-02-9160','S382-16','lFFVMOfpoSARuEI', 'SU')
('AC22517-2022-11-02-9287','A516-17','oqyKgG', 'SL')
('AC22517-2022-11-01-9034','A502-16','LZNxlaDuuhG', 'UB')
('SL22517-2022-11-01-9084','S379-12','gZBtyxRZaz', 'LB')
('AC12058-2022-11-01-9150','A509-6','aTKFjebAk', 'SU')
('AC22517-2022-11-02-9294','A517-6','erEgSlUtNvBVYI', 'SU')
('SL04652-2022-11-01-9083','S379-11','gUhfOdtTt', 'UB')
('AC04652-2022-11-01-9196','A511-16','jGnaIDSyPz', 'UB')
('AC22517-2022-11-02-9300','A517-12','LzgqtHb', 'SU')
('SL22517-2022-11-01-9095','S379-23','GFXweBccXDJ', 'SL')
('SL22517-2022-11-01-9096','S379-24','kKo', 'SU')
('AC04652-2022-11-02-9050','A503-14','u', 'LB')
('SL04652-2022-11-02-9169','S383-1','CDVIzFDjlrARj', 'LB')
('SL04652-2022-11-01-9092','S379-20','NwhNYPRjnT', 'LB')
('AC04652-2022-11-01-9199','A512-1','hIV', 'LB')
('AC04652-2022-11-02-9052','A503-16','wbZgO', 'UB')
('SL22517-2022-11-01-9101','S380-5','maseFoy', 'MB')
('SL04652-2022-11-02-9173','S383-5','Zq', 'MB')
('SL12058-2022-11-01-9175','S383-7','mywTVFNeanZruQTl', 'SL')
('AC04652-2022-11-02-9057','A504-3','UmpEgzdKwell', 'UB')
('AC04652-2022-11-01-9203','A512-5','rklGsYpWEuJJ', 'SL')
('SL22517-2022-11-01-9104','S380-8','E', 'SU')
('AC22517-2022-11-01-9048','A503-12','vNdbegd', 'SU')
('SL22517-2022-11-01-9106','S380-10','vlkq', 'MB')
('AC04652-2022-11-01-9206','A512-8','CSKgvJtAtaCi', 'LB')
('AC04652-2022-11-02-9059','A504-5','DbsIuscvkS', 'SL')
('SL12058-2022-11-01-9177','S383-9','fLrdwoRfjm', 'LB')
('AC12058-2022-11-01-9166','A510-4','zhWyowF', 'UB')
('SL12058-2022-11-01-9182','S383-14','EKfHJdCG', 'UB')
('AC12058-2022-11-01-9171','A510-9','dqk', 'UB')
('SL22517-2022-11-01-9112','S380-16','YHfDrFvVE', 'SU')
('SL04652-2022-11-01-9106','S380-10','koERw', 'MB')
('AC22517-2022-11-02-9314','A518-8','OkHQmFMtwSl', 'LB')
('AC22517-2022-11-02-9315','A518-9','Q', 'UB')
('SL22517-2022-11-01-9113','S380-17','OTKxflnrkTcUF', 'LB')
('AC22517-2022-11-01-9060','A504-6','SClEDZYy', 'SU')
('SL04652-2022-11-02-9184','S383-16','BsczwYt', 'SU')
('SL22517-2022-11-02-9199','S384-7','lGZhlXLoGEYtA', 'SL')
('AC04652-2022-11-01-9216','A512-18','eGFDQOJ', 'SU')
('AC04652-2022-11-02-9069','A504-15','aS', 'UB')
('AC04652-2022-11-02-9070','A504-16','FcoS', 'UB')
('AC04652-2022-11-01-9219','A513-3','PzD', 'UB')
('SL12058-2022-11-01-9191','S383-23','hZpofrCvWSzglWU', 'SL')
('SL12058-2022-11-01-9192','S383-24','EjKJyAANLZcD', 'SU')
('AC12058-2022-11-01-9177','A510-15','mOo', 'UB')
('AC22517-2022-11-01-9065','A504-11','E', 'SL')
('SL22517-2022-11-02-9201','S384-9','TArJ', 'LB')
('SL22517-2022-11-02-9203','S384-11','NIdJdNTyFuL', 'UB')
('AC22517-2022-11-01-9068','A504-14','mMQwErvCKkiUp', 'LB')
('AC04652-2022-11-01-9223','A513-7','bYDCUQ', 'LB')
('AC04652-2022-11-01-9224','A513-8','XJwvKqgLPxHQD', 'LB')
('SL22517-2022-11-01-9131','S381-11','AwXJyZtSXYywd', 'UB')
('SL04652-2022-11-01-9113','S380-17','Nq', 'LB')
('SL22517-2022-11-02-9209','S384-17','fGqIUMXCGXB', 'LB')
('AC22517-2022-11-01-9074','A505-2','nVg', 'LB')
('SL04652-2022-11-01-9117','S380-21','s', 'MB')
('SL04652-2022-11-01-9118','S380-22','yAqQXPdDTp', 'UB')
('SL04652-2022-11-01-9119','S380-23','qyXGoKTKBnVUef', 'SL')
('AC04652-2022-11-02-9083','A505-11','zHCutpXQkQqM', 'SL')
('SL22517-2022-11-01-9139','S381-19','IAGumSYNRRDxLF', 'UB')
('SL22517-2022-11-02-9220','S385-4','CBzfZaXZM', 'LB')
('SL04652-2022-11-02-9205','S384-13','WpVEtCL', 'MB')
('AC04652-2022-11-02-9090','A505-18','XbLOCWUYc', 'SU')
('AC22517-2022-11-02-9342','A519-18','yZtxkFwSTxeXPyX', 'SU')
('SL22517-2022-11-02-9221','S385-5','vSTCQj', 'MB')
('SL22517-2022-11-02-9222','S385-6','pglaWivVA', 'UB')
('SL04652-2022-11-02-9211','S384-19','Qllqsphfi', 'UB')
('SL04652-2022-11-02-9213','S384-21','QJnUnuUHZNprbvYE', 'MB')
('AC04652-2022-11-02-9097','A506-7','EGHkXtVvgXrdm', 'LB')
('AC22517-2022-11-01-9084','A505-12','zaPcJIVaTG', 'SU')
('AC22517-2022-11-01-9085','A505-13','RvDccWAgwr', 'LB')
('AC22517-2022-11-02-9345','A520-3','iLmnPahp', 'UB')
('AC04652-2022-11-01-9248','A514-14','KC', 'LB')
('AC22517-2022-11-01-9087','A505-15','uqiYUeB', 'UB')
('SL04652-2022-11-02-9217','S385-1','zH', 'LB')
('AC04652-2022-11-01-9249','A514-15','GNrRFviHszdj', 'UB')
('AC04652-2022-11-01-9250','A514-16','svuznKSVQlTWac', 'UB')
('AC22517-2022-11-01-9090','A505-18','CYpbqGdBMx', 'SU')
('AC04652-2022-11-01-9252','A514-18','StRQKIOB', 'SU')
('SL22517-2022-11-02-9228','S385-12','hxKCvfIvYFLea', 'LB')
('AC04652-2022-11-01-9255','A515-3','wZHJvzPqzwnERb', 'UB')
('AC12058-2022-11-01-9214','A512-16','azqgFbVKQt', 'UB')
('AC22517-2022-11-02-9352','A520-10','EgoFtG', 'UB')
('SL12058-2022-11-01-9217','S385-1','vvBSGOZiMvijL', 'LB')
('AC12058-2022-11-01-9215','A512-17','JNQyArxZNHsUkHyY', 'SL')
('SL22517-2022-11-01-9151','S382-7','stHpWJsYtYX', 'SL')
('SL04652-2022-11-02-9224','S385-8','WAXDgVEYUtxzyFh', 'SU')
('AC04652-2022-11-01-9261','A515-9','z', 'UB')
('AC12058-2022-11-01-9218','A513-2','RqmEdWVfGg', 'LB')
('AC22517-2022-11-02-9362','A521-2','q', 'LB')
('SL04652-2022-11-02-9228','S385-12','KaIhdfyoW', 'LB')
('SL12058-2022-11-01-9227','S385-11','srv', 'UB')
('AC22517-2022-11-02-9364','A521-4','qtNYDMKWke', 'UB')
('AC04652-2022-11-02-9112','A507-4','Nk', 'UB')
('SL22517-2022-11-02-9240','S385-24','XFsxhNEjJBckAZg', 'SU')
('SL12058-2022-11-01-9230','S385-14','sfMdIe', 'UB')
('AC04652-2022-11-01-9267','A515-15','XgXfoQycaAUjWcXS', 'UB')
('SL04652-2022-11-01-9150','S382-6','iZvMvOnwvmL', 'UB')
('AC22517-2022-11-02-9373','A521-13','vvlyYbEdwTl', 'LB')
('AC04652-2022-11-02-9118','A507-10','N', 'UB')
('AC22517-2022-11-01-9108','A506-18','FfldWGhnpsa', 'SU')
('SL22517-2022-11-02-9248','S386-8','aYDT', 'SU')
('SL22517-2022-11-01-9166','S382-22','aPLtKfbmq', 'UB')
('AC22517-2022-11-01-9109','A507-1','liqeX', 'LB')
('AC22517-2022-11-01-9110','A507-2','zap', 'LB')
('SL12058-2022-11-01-9239','S385-23','QFwkQt', 'SL')
('AC22517-2022-11-01-9112','A507-4','e', 'UB')
('AC04652-2022-11-01-9280','A516-10','hklqf', 'UB')
('SL04652-2022-11-02-9246','S386-6','pLZuXkCnzamDhYWW', 'UB')
('AC12058-2022-11-01-9233','A513-17','x', 'SL')
('AC12058-2022-11-01-9236','A514-2','XIUbBgFojOBQkr', 'LB')
('AC04652-2022-11-01-9283','A516-13','xAzLHtlMmT', 'LB')
('SL22517-2022-11-02-9256','S386-16','MvQYM', 'SU')
('SL04652-2022-11-02-9253','S386-13','nLeQBmmKGKRQ', 'MB')
('AC04652-2022-11-01-9287','A516-17','Wzw', 'SL')
('AC22517-2022-11-02-9382','A522-4','oi', 'UB')
('SL22517-2022-11-02-9257','S386-17','O', 'LB')
('AC12058-2022-11-01-9245','A514-11','rdRzWvBRjM', 'SL')
('SL04652-2022-11-02-9258','S386-18','nEmzWjtRTGoRG', 'MB')
('SL04652-2022-11-02-9259','S386-19','fphZgDWpae', 'UB')
('AC04652-2022-11-01-9290','A517-2','Z', 'LB')
('SL22517-2022-11-01-9175','S383-7','oNahNwdhlBXeA', 'SL')
('AC04652-2022-11-02-9134','A508-8','LFBuEEuETdmQpV', 'LB')
('SL22517-2022-11-02-9261','S386-21','LNodSKnNtjy', 'MB')
('AC04652-2022-11-02-9135','A508-9','paaqw', 'UB')
('SL22517-2022-11-01-9178','S383-10','GFNxYKklxEX', 'MB')
('SL22517-2022-11-02-9267','S387-3','BPXLYnQCXUmYa', 'UB')
('SL04652-2022-11-01-9175','S383-7','qe', 'SL')
('AC04652-2022-11-02-9138','A508-12','JOTeslVfdgcA', 'SU')
('SL04652-2022-11-02-9266','S387-2','c', 'MB')
('SL04652-2022-11-02-9267','S387-3','HWI', 'UB')
('SL22517-2022-11-01-9187','S383-19','aPuL', 'UB')
('SL04652-2022-11-01-9181','S383-13','fgHgjQlwFvl', 'MB')
('AC04652-2022-11-01-9306','A517-18','WfJYZBrZneqjpbhf', 'SU')
('SL12058-2022-11-01-9260','S386-20','VIXmiiIIuY', 'LB')
('AC22517-2022-11-02-9400','A523-4','gjsa', 'UB')
('SL04652-2022-11-02-9275','S387-11','KDskyuXfcTtLUQ', 'UB')
('SL04652-2022-11-01-9185','S383-17','MjAHhJUzcJxD', 'LB')
('AC04652-2022-11-02-9148','A509-4','fVRg', 'UB')
('SL22517-2022-11-02-9278','S387-14','Tbm', 'UB')
('SL22517-2022-11-01-9213','S384-21','qSWAJLsZv', 'MB')
('SL12058-2022-11-01-9274','S387-10','yXVxuinOsjMxJ', 'MB')
('SL22517-2022-11-01-9214','S384-22','LuV', 'UB')
('SL22517-2022-11-02-9290','S388-2','l', 'MB')
('SL04652-2022-11-02-9290','S388-2','WtYiZ', 'MB')
('SL04652-2022-11-01-9198','S384-6','RDI', 'UB')
('AC22517-2022-11-01-9155','A509-11','czHuMVNKJZArN', 'SL')
('SL22517-2022-11-02-9292','S388-4','sgdEHGT', 'LB')
('SL22517-2022-11-01-9220','S385-4','xplAwmQcbvx', 'LB')
('SL12058-2022-11-01-9285','S387-21','mAlGpylIabXmox', 'MB')
('SL22517-2022-11-01-9224','S385-8','kvFHvzLVrfOVB', 'SU')
('SL22517-2022-11-01-9225','S385-9','I', 'LB')
('SL12058-2022-11-01-9291','S388-3','cAmKnk', 'UB')
('SL04652-2022-11-02-9297','S388-9','RTajsSMzS', 'LB')
('SL22517-2022-11-02-9303','S388-15','EKVoOTSmo', 'SL')
('AC12058-2022-11-01-9297','A517-9','ncOsy', 'UB')
('AC12058-2022-11-01-9298','A517-10','MrbpgTkPKP', 'UB')
('SL04652-2022-11-02-9298','S388-10','UCxilmwSntIV', 'MB')
('SL04652-2022-11-02-9299','S388-11','zmYRjKLdfARMCbd', 'UB')
('SL04652-2022-11-02-9300','S388-12','QevRhEiroJw', 'LB')
('AC04652-2022-11-02-9172','A510-10','YbI', 'UB')
('AC12058-2022-11-01-9303','A517-15','kPb', 'UB')
('SL04652-2022-11-02-9305','S388-17','VcylVuJXgvxyK', 'LB')
('AC22517-2022-11-02-9442','A525-10','RORURWlRG', 'UB')
('AC12058-2022-11-01-9306','A517-18','xBxWpZIUrXcBNmU', 'SU')
('SL04652-2022-11-01-9212','S384-20','mymD', 'LB')
('AC22517-2022-11-01-9171','A510-9','H', 'UB')
('SL22517-2022-11-02-9309','S388-21','TCiOrTXr', 'MB')
('SL04652-2022-11-01-9213','S384-21','U', 'MB')
('SL04652-2022-11-02-9311','S388-23','b', 'SL')
('AC22517-2022-11-02-9449','A525-17','dkVPy', 'SL')
('SL12058-2022-11-01-9300','S388-12','oGCRluwjKgX', 'LB')
('AC22517-2022-11-02-9450','A525-18','ZmYbwrbKOQ', 'SU')
('AC04652-2022-11-02-9180','A510-18','mHpsGaOO', 'SU')
('SL04652-2022-11-01-9220','S385-4','EakiamAtBCQwBDo', 'LB')
('SL22517-2022-11-01-9241','S386-1','p', 'LB')
('SL12058-2022-11-01-9305','S388-17','e', 'LB')
('AC22517-2022-11-01-9177','A510-15','wdZQvFbNtGzek', 'UB')
('SL04652-2022-11-01-9224','S385-8','USY', 'SU')
('AC22517-2022-11-01-9179','A510-17','vvR', 'SL')
('SL22517-2022-11-01-9244','S386-4','fFOVqKEwtvbby', 'LB')
('AC04652-2022-11-01-9340','A519-16','ZomllCaXFPiWOXn', 'UB')
('AC12058-2022-11-01-9316','A518-10','sxsYlCDnHm', 'UB')
('AC22517-2022-11-02-9455','A526-5','EBLppUyNamWex', 'SL')
('SL04652-2022-11-02-9325','S389-13','QXi', 'MB')
('SL12058-2022-11-01-9310','S388-22','PhFlocKIYkw', 'UB')
('AC04652-2022-11-02-9189','A511-9','eg', 'UB')
('AC04652-2022-11-02-9190','A511-10','hvDlxVjjTWU', 'UB')
('SL04652-2022-11-01-9233','S385-17','HXJADLYpufhfa', 'LB')
('SL22517-2022-11-02-9317','S389-5','aRrZzvlZp', 'MB')
('AC04652-2022-11-02-9194','A511-14','AbMOtDq', 'LB')
('SL12058-2022-11-01-9314','S389-2','duHIJguhb', 'MB')
('SL04652-2022-11-02-9332','S389-20','kXqwKlUmlDbPwj', 'LB')
('AC22517-2022-11-02-9464','A526-14','C', 'LB')
('SL22517-2022-11-01-9255','S386-15','qjukzyWJdspp', 'SL')
('SL22517-2022-11-02-9323','S389-11','ehDrdoFkoXEku', 'UB')
('SL22517-2022-11-02-9324','S389-12','dGVQtWuHhXIOLRl', 'LB')
('SL22517-2022-11-01-9259','S386-19','krKTXXgY', 'UB')
('SL12058-2022-11-01-9318','S389-6','h', 'UB')
('AC22517-2022-11-02-9466','A526-16','WvezzvAUsXRc', 'UB')
('AC04652-2022-11-02-9207','A512-9','fDHw', 'UB')
('SL22517-2022-11-01-9263','S386-23','h', 'SL')
('AC04652-2022-11-02-9210','A512-12','MyBzZXT', 'SU')
('AC04652-2022-11-01-9354','A520-12','G', 'SU')
('SL04652-2022-11-01-9251','S386-11','AhLHOEtAgSFJRe', 'UB')
('AC22517-2022-11-02-9472','A527-4','QGYezmwYJ', 'UB')
('SL12058-2022-11-01-9322','S389-10','Sg', 'MB')
('SL12058-2022-11-01-9323','S389-11','OsNPFaTQkvgPDp', 'UB')
('SL22517-2022-11-01-9265','S387-1','HrrhUetkxFXbh', 'LB')
('SL22517-2022-11-02-9333','S389-21','FGTJJbKiuXxviTrC', 'MB')
('AC04652-2022-11-01-9358','A520-16','ouSnDSKm', 'UB')
('AC04652-2022-11-01-9359','A520-17','qB', 'SL')
('SL04652-2022-11-02-9345','S390-9','VKRKsI', 'LB')
('SL22517-2022-11-02-9337','S390-1','kddsfmAErcPJ', 'LB')
('SL12058-2022-11-01-9326','S389-14','FOmxfQKX', 'UB')
('SL04652-2022-11-02-9347','S390-11','ZLUy', 'UB')
('SL04652-2022-11-02-9348','S390-12','UiLiBahGEIPLSC', 'LB')
('SL22517-2022-11-01-9268','S387-4','XNknpvXhAShVwQbX', 'LB')
('SL12058-2022-11-01-9329','S389-17','NVJqBcsPjOvo', 'LB')
('AC22517-2022-11-02-9478','A527-10','yRyJfeuXUcRfvQ', 'UB')
('SL04652-2022-11-01-9257','S386-17','YQmL', 'LB')
('SL04652-2022-11-01-9258','S386-18','qrExFqjsk', 'MB')
('SL22517-2022-11-01-9273','S387-9','sESseIcDdwXM', 'LB')
('SL12058-2022-11-01-9334','S389-22','meuvaJVMpUhk', 'UB')
('AC22517-2022-11-01-9205','A512-7','dAkROlUAaNrnP', 'LB')
('SL04652-2022-11-01-9261','S386-21','eHlumJ', 'MB')
('AC22517-2022-11-02-9481','A527-13','xGPvrMMjrRJ', 'LB')
('SL04652-2022-11-01-9263','S386-23','FoiXo', 'SL')
('AC12058-2022-11-01-9346','A520-4','sINxCywREp', 'UB')
('AC04652-2022-11-01-9371','A521-11','CXxUKjRowEbagZk', 'SL')
('AC22517-2022-11-01-9209','A512-11','DRXFMzEE', 'SL')
('SL22517-2022-11-02-9345','S390-9','EbLPWGphDQtsOrP', 'LB')
('AC12058-2022-11-01-9349','A520-7','UfuvyhZXmbh', 'LB')
('AC12058-2022-11-01-9350','A520-8','BsSvdRrtuvnNDyXY', 'LB')
('SL22517-2022-11-02-9349','S390-13','NffpIkCLQvweA', 'MB')
('AC12058-2022-11-01-9352','A520-10','JlAXtxdSZwJ', 'UB')
('AC04652-2022-11-02-9226','A513-10','dqdREcZogwn', 'UB')
('SL04652-2022-11-02-9363','S391-3','ZyWytfI', 'UB')
('SL22517-2022-11-02-9352','S390-16','BP', 'SU')
('AC04652-2022-11-01-9381','A522-3','trDdzzHZvcpZ', 'UB')
('SL04652-2022-11-01-9272','S387-8','q', 'SU')
('AC04652-2022-11-01-9382','A522-4','XTwxkCKi', 'UB')
('AC04652-2022-11-02-9235','A514-1','izwgaKfDc', 'LB')
('SL04652-2022-11-01-9277','S387-13','ESOcliiBvrSbHm', 'MB')
('SL04652-2022-11-01-9278','S387-14','QnxczKYOP', 'UB')
('SL04652-2022-11-01-9285','S387-21','INQNVlQAnk', 'MB')
('SL22517-2022-11-02-9365','S391-5','zEglftrdE', 'MB')
('AC04652-2022-11-02-9240','A514-6','dES', 'SU')
('SL04652-2022-11-02-9373','S391-13','kXirXzILnUbSXqj', 'MB')
('SL04652-2022-11-01-9303','S388-15','euwKdNNbcWao', 'SL')
('AC22517-2022-11-02-9508','A529-4','osz', 'UB')
('AC22517-2022-11-02-9509','A529-5','ZfoxfUBzttXF', 'SL')
('SL12058-2022-11-01-9367','S391-7','QRTx', 'SL')
('AC22517-2022-11-02-9510','A529-6','GTFXbi', 'SU')
('AC04652-2022-11-01-9400','A523-4','zhGN', 'UB')
('SL04652-2022-11-01-9311','S388-23','yEBM', 'SL')
('AC04652-2022-11-02-9253','A515-1','qcfBhBIWv', 'LB')
('SL04652-2022-11-01-9312','S388-24','C', 'SU')
('SL22517-2022-11-01-9313','S389-1','vp', 'LB')
('SL04652-2022-11-01-9314','S389-2','iMNOr', 'MB')
('SL04652-2022-11-01-9315','S389-3','M', 'UB')
('SL22517-2022-11-01-9314','S389-2','DuiaibLZ', 'MB')
('AC04652-2022-11-02-9256','A515-4','UFgfIrYJve', 'UB')
('SL04652-2022-11-01-9319','S389-7','uDHSH', 'SL')
('AC22517-2022-11-02-9522','A529-18','LDoPBMQAx', 'SU')
('AC12058-2022-11-01-9387','A522-9','DsHbUMEwKjdUy', 'UB')
('SL04652-2022-11-02-9392','S392-8','SfvdYMav', 'SU')
('SL04652-2022-11-01-9324','S389-12','GBby', 'LB')
('AC22517-2022-11-02-9526','A530-4','PNXdfFYiyQBfoZWM', 'UB')
('SL22517-2022-11-02-9389','S392-5','zpfJp', 'MB')
('SL12058-2022-11-01-9383','S391-23','qkBrFrpCEvFa', 'SL')
('AC22517-2022-11-01-9265','A515-13','R', 'LB')
('SL04652-2022-11-02-9398','S392-14','ZarStZ', 'UB')
('AC22517-2022-11-01-9271','A516-1','FWbAPCNPcrncyal', 'LB')
('AC04652-2022-11-02-9269','A515-17','NIuzLvM', 'SL')
('AC22517-2022-11-01-9272','A516-2','edKURRrhw', 'LB')
('AC22517-2022-11-01-9273','A516-3','bUa', 'UB')
('SL04652-2022-11-02-9405','S392-21','KmIXIGRacU', 'MB')
('AC22517-2022-11-02-9533','A530-11','yhhSHRLuqllP', 'SL')
('AC12058-2022-11-01-9399','A523-3','jKUX', 'UB')
('SL22517-2022-11-02-9395','S392-11','YVONDViCVNwy', 'UB')
('SL22517-2022-11-01-9326','S389-14','ZXNjTElai', 'UB')
('AC04652-2022-11-02-9280','A516-10','WCp', 'UB')
('SL12058-2022-11-01-9398','S392-14','yhiC', 'UB')
('SL04652-2022-11-01-9349','S390-13','tA', 'MB')
('AC12058-2022-11-01-9402','A523-6','sqNDfWOgukYmER', 'SU')
('AC04652-2022-11-01-9423','A524-9','GXvwVgEJ', 'UB')
('SL04652-2022-11-02-9411','S393-3','yJzXBnUCqXgW', 'UB')
('SL04652-2022-11-02-9412','S393-4','qPNjukSHay', 'LB')
('SL04652-2022-11-02-9413','S393-5','AbAeRdzThKYDhT', 'MB')
('AC22517-2022-11-01-9281','A516-11','QWjHdKEJAbFr', 'SL')
('AC22517-2022-11-02-9540','A530-18','GLApvmJlEzfARzvo', 'SU')
('SL04652-2022-11-02-9417','S393-9','XPVXQFlQ', 'LB')
('AC22517-2022-11-02-9543','A531-3','zBYcSUeKugzrXdtb', 'UB')
('AC04652-2022-11-02-9286','A516-16','DUoLwsrKUZ', 'UB')
('SL12058-2022-11-01-9408','S392-24','WRtagGxoJBBbFE', 'SU')
('SL22517-2022-11-01-9345','S390-9','XxGvIbQi', 'LB')
('SL22517-2022-11-02-9404','S392-20','Akxuv', 'LB')
('SL22517-2022-11-02-9405','S392-21','sV', 'MB')
('AC22517-2022-11-02-9546','A531-6','krypWEs', 'SU')
('SL04652-2022-11-01-9363','S391-3','kMFAJieEBvWdJw', 'UB')
('AC12058-2022-11-01-9416','A524-2','eWpsJIpyOT', 'LB')
('AC04652-2022-11-01-9441','A525-9','RpkPAYmRzv', 'UB')
('SL04652-2022-11-01-9367','S391-7','fRgiiaCgjckQwoDS', 'SL')
('AC22517-2022-11-01-9292','A517-4','nCSS', 'UB')
('SL12058-2022-11-01-9422','S393-14','UFFEBusYoEilHW', 'UB')
('AC22517-2022-11-01-9295','A517-7','KiznVKEbqPV', 'LB')
('SL22517-2022-11-02-9413','S393-5','FXlfAJSHbak', 'MB')
('SL22517-2022-11-01-9355','S390-19','AS', 'UB')
('SL12058-2022-11-01-9424','S393-16','CJtzHvdaZBlJF', 'SU')
('AC22517-2022-11-01-9297','A517-9','gT', 'UB')
('AC22517-2022-11-01-9298','A517-10','TdcNeHyDVQcX', 'UB')
('AC04652-2022-11-02-9302','A517-14','A', 'LB')
('AC04652-2022-11-01-9452','A526-2','CpLE', 'LB')
('AC12058-2022-11-01-9427','A524-13','QAfrkgWw', 'LB')
('SL22517-2022-11-01-9361','S391-1','aio', 'LB')
('SL22517-2022-11-02-9417','S393-9','HO', 'LB')
('SL04652-2022-11-01-9376','S391-16','DxDYgcPa', 'SU')
('SL22517-2022-11-02-9420','S393-12','KBj', 'LB')
('SL04652-2022-11-02-9447','S394-15','kdcREprNZh', 'SL')
('AC22517-2022-11-01-9301','A517-13','ItFUWeiwJaVedXzi', 'LB')
('AC04652-2022-11-02-9312','A518-6','fHw', 'SU')
('AC04652-2022-11-01-9462','A526-12','oXHyRcv', 'SU')
('SL12058-2022-11-01-9434','S394-2','lfHumqfxynzNhBb', 'MB')
('SL12058-2022-11-01-9435','S394-3','yyKynYpYpLy', 'UB')
('SL12058-2022-11-01-9436','S394-4','zbvqAK', 'LB')
('AC04652-2022-11-01-9464','A526-14','ryXBsXIORssz', 'LB')
('AC04652-2022-11-02-9316','A518-10','bCAQEYQYgugcJIr', 'UB')
('SL22517-2022-11-01-9368','S391-8','vKHhitwMCU', 'SU')
('AC22517-2022-11-02-9572','A532-14','rVLDTjCRfLAT', 'LB')
('AC12058-2022-11-01-9435','A525-3','vmFftoJesTdrrA', 'UB')
