('AC12058-2022-11-01-9672','A538-6','IVQyAsy', 'SU')
('AC04652-2022-11-02-11620','A646-10','eEdozRUUGbCnw', 'UB')
('SL22517-2022-11-02-11640','S485-24','rW', 'SU')
('AC04652-2022-11-02-11622','A646-12','dNsnzGcD', 'SU')
('AC04652-2022-11-01-11604','A645-12','fHmklUaouYw', 'SU')
('SL04652-2022-11-02-11519','S480-23','uIoPCSy', 'SL')
('AC04652-2022-11-02-11625','A646-15','TLDWrjWF', 'UB')
('SL22517-2022-11-02-11644','S486-4','nYTLzURiDraI', 'LB')
('SL04652-2022-11-02-11521','S481-1','wTkTfrqqAJwIeBV', 'LB')
('SL04652-2022-11-01-11658','S486-18','kPUW', 'MB')
('SL22517-2022-11-01-11520','S480-24','oGlJqDrojpf', 'SU')
('AC22517-2022-11-02-11612','A646-2','KWgFVgTVwedkmN', 'LB')
('AC12058-2022-11-01-11461','A637-13','DijpJG', 'LB')
('AC22517-2022-11-01-11468','A638-2','j', 'LB')
('AC04652-2022-11-02-11626','A646-16','nU', 'UB')
('AC04652-2022-11-01-11608','A645-16','RuHoA', 'UB')
('AC04652-2022-11-01-11609','A645-17','ahdKcpHGR', 'SL')
('AC12058-2022-11-01-11468','A638-2','JPzcOlocQY', 'LB')
('AC04652-2022-11-02-11627','A646-17','IjkYiZbmmIjUXq', 'SL')
('AC04652-2022-11-02-11628','A646-18','nZIkGbuUx', 'SU')
('SL12058-2022-11-01-11485','S479-13','wUPflHfZiYLqauND', 'MB')
('AC04652-2022-11-01-11613','A646-3','oURKWCraVZwQ', 'UB')
('SL04652-2022-11-01-11661','S486-21','SkUTFh', 'MB')
('AC12058-2022-11-01-11473','A638-7','FYi', 'LB')
('SL22517-2022-11-01-11526','S481-6','guqWzKBNC', 'UB')
('SL12058-2022-11-01-11490','S479-18','nFki', 'MB')
('AC22517-2022-11-01-11475','A638-9','zgNBISpBCv', 'UB')
('AC04652-2022-11-02-11632','A647-4','wZ', 'UB')
('AC22517-2022-11-01-11476','A638-10','BgXXJlQGvlvNmgY', 'UB')
('AC04652-2022-11-02-11633','A647-5','gAClcrEaKhaOgCQf', 'SL')
('SL12058-2022-11-01-11492','S479-20','XhdWxiSaomZKYbY', 'LB')
('SL12058-2022-11-01-11493','S479-21','TthdIvPdCmKnbGss', 'MB')
('AC04652-2022-11-01-11618','A646-8','rZTcyoWHyfnNcOa', 'LB')
('SL22517-2022-11-01-11530','S481-10','KBqMCeCp', 'MB')
('SL22517-2022-11-01-11531','S481-11','ZdvRCwrZinM', 'UB')
('AC12058-2022-11-01-11478','A638-12','x', 'SU')
('SL12058-2022-11-01-11495','S479-23','czsHqCTgcfEf', 'SL')
('SL04652-2022-11-01-11672','S487-8','nJsSNXOvcsLHPMPN', 'SU')
('AC04652-2022-11-01-11620','A646-10','wDnDPtDxXgUzI', 'UB')
('AC04652-2022-11-02-11640','A647-12','kjFLKIQqkbLmbI', 'SU')
('AC12058-2022-11-01-11480','A638-14','dMrfRqervL', 'LB')
('SL22517-2022-11-02-11656','S486-16','lqZnmYiLPpFdrUip', 'SU')
('AC22517-2022-11-01-11484','A638-18','iHlfLHzH', 'SU')
('AC04652-2022-11-01-11627','A646-17','rpYTlmJbyYIGK', 'SL')
('AC22517-2022-11-01-11485','A639-1','gmM', 'LB')
('AC04652-2022-11-02-11643','A647-15','QabwlORvfU', 'UB')
('SL22517-2022-11-01-11536','S481-16','biQGF', 'SU')
('SL12058-2022-11-01-11501','S480-5','FVcISBRndvaUc', 'MB')
('SL22517-2022-11-01-11538','S481-18','HGKMKTGVZyrapFQ', 'MB')
('AC04652-2022-11-02-11644','A647-16','iVKYnjsmRf', 'UB')
('AC22517-2022-11-02-11631','A647-3','RjIn', 'UB')
('AC22517-2022-11-02-11632','A647-4','ASdUz', 'UB')
('SL04652-2022-11-02-11540','S481-20','KcMTJ', 'LB')
('SL22517-2022-11-01-11540','S481-20','ZzlrjJAhMylBj', 'LB')
('AC22517-2022-11-01-11488','A639-4','Xg', 'UB')
('SL22517-2022-11-02-11667','S487-3','flVKvakw', 'UB')
('SL04652-2022-11-01-11686','S487-22','z', 'UB')
('AC12058-2022-11-01-11489','A639-5','sFXeAgf', 'SL')
('AC04652-2022-11-02-11646','A647-18','glTr', 'SU')
('SL04652-2022-11-02-11541','S481-21','NuSVabKjFoElvdnw', 'MB')
('AC22517-2022-11-02-11635','A647-7','d', 'LB')
('SL04652-2022-11-02-11542','S481-22','wRLZV', 'UB')
('SL22517-2022-11-02-11674','S487-10','I', 'MB')
('AC12058-2022-11-01-11492','A639-8','I', 'LB')
('AC12058-2022-11-01-11493','A639-9','O', 'UB')
('AC12058-2022-11-01-11494','A639-10','fehl', 'UB')
('SL04652-2022-11-02-11544','S481-24','SISYIxxt', 'SU')
('AC04652-2022-11-02-11652','A648-6','OvCCWRzqk', 'SU')
('AC22517-2022-11-02-11641','A647-13','tmmJiKdVohnNIgyX', 'LB')
('SL12058-2022-11-01-11507','S480-11','pTraYxGpJrP', 'UB')
('AC22517-2022-11-01-11491','A639-7','FTZUK', 'LB')
('SL22517-2022-11-02-11681','S487-17','uNek', 'LB')
('AC22517-2022-11-02-11642','A647-14','I', 'LB')
('SL22517-2022-11-02-11683','S487-19','ZHzwJFjc', 'UB')
('AC12058-2022-11-01-11499','A639-15','uxgSQBaiBEOI', 'UB')
('SL04652-2022-11-01-11694','S488-6','ayVj', 'UB')
('AC22517-2022-11-02-11645','A647-17','RPkXEhEUtxk', 'SL')
('SL04652-2022-11-02-11549','S482-5','ILRceMkqaJqjSle', 'MB')
('AC22517-2022-11-01-11500','A639-16','ZqornUwDTSkTJl', 'UB')
('SL12058-2022-11-01-11514','S480-18','qpVMaiLveqHCbSa', 'MB')
('SL22517-2022-11-02-11690','S488-2','VbadCM', 'MB')
('AC12058-2022-11-01-11506','A640-4','rIDAi', 'UB')
('SL22517-2022-11-01-11554','S482-10','yKp', 'MB')
('AC22517-2022-11-02-11651','A648-5','YYvlYRMH', 'SL')
('AC22517-2022-11-01-11503','A640-1','KRkaJoQXfjzsMEnn', 'LB')
('AC12058-2022-11-01-11512','A640-10','pzoC', 'UB')
('SL12058-2022-11-01-11520','S480-24','ztTIPUV', 'SU')
('AC22517-2022-11-01-11508','A640-6','vyLO', 'SU')
('SL12058-2022-11-01-11522','S481-2','NimZNbmaT', 'MB')
('SL04652-2022-11-01-11703','S488-15','KQQqBGkQliiMDziV', 'SL')
('SL22517-2022-11-02-11696','S488-8','FK', 'SU')
('AC22517-2022-11-02-11657','A648-11','vxdGEiGV', 'SL')
('AC04652-2022-11-02-11660','A648-14','Rhhe', 'LB')
('SL22517-2022-11-01-11558','S482-14','uJFbyShWeJGPhJfl', 'UB')
('AC12058-2022-11-01-11518','A640-16','kyEOsTCeyA', 'UB')
('SL04652-2022-11-02-11554','S482-10','QU', 'MB')
('SL22517-2022-11-01-11560','S482-16','VuXv', 'SU')
('SL12058-2022-11-01-11525','S481-5','WLmeawyd', 'MB')
('AC22517-2022-11-01-11514','A640-12','oBm', 'SU')
('AC22517-2022-11-02-11661','A648-15','aYjwVspyw', 'UB')
('AC04652-2022-11-01-11648','A648-2','vqNaDuXosZY', 'LB')
('AC04652-2022-11-02-11663','A648-17','M', 'SL')
('AC04652-2022-11-01-11650','A648-4','OtFIdbpVslvhbVi', 'UB')
('SL22517-2022-11-01-11563','S482-19','wLuKRvbGavOSG', 'UB')
('AC04652-2022-11-01-11651','A648-5','HQb', 'SL')
('SL22517-2022-11-01-11564','S482-20','gIShylSOOeq', 'LB')
('SL22517-2022-11-02-11702','S488-14','IDZMHmqfPlMofIJi', 'UB')
('SL04652-2022-11-01-11705','S488-17','zljFhlJMWXIa', 'LB')
('AC22517-2022-11-01-11520','A640-18','lWJyjuVgzTfq', 'SU')
('SL12058-2022-11-01-11529','S481-9','AuRDzEtggzZz', 'LB')
('SL22517-2022-11-01-11566','S482-22','wCvLZnhn', 'UB')
('AC04652-2022-11-02-11667','A649-3','krvLyGpBK', 'UB')
('SL12058-2022-11-01-11530','S481-10','ojsZjLQePN', 'MB')
('AC12058-2022-11-01-11526','A641-6','EspaheXuFKrNS', 'SU')
('AC04652-2022-11-02-11668','A649-4','UzwucXROp', 'UB')
('AC04652-2022-11-02-11669','A649-5','pfHjbPODhFKmXU', 'SL')
('SL04652-2022-11-02-11566','S482-22','wOiSCZPoJFF', 'UB')
('SL22517-2022-11-01-11569','S483-1','yvYQPDaVwrc', 'LB')
('SL12058-2022-11-01-11532','S481-12','tsMPSsfIOKUvuPrz', 'LB')
('AC22517-2022-11-02-11665','A649-1','bLOEPDVLjzR', 'LB')
('SL22517-2022-11-01-11570','S483-2','tcfD', 'MB')
('AC22517-2022-11-01-11525','A641-5','IotUUfOp', 'SL')
('AC22517-2022-11-02-11666','A649-2','DJUAqQokLnfc', 'LB')
('SL04652-2022-11-01-11712','S488-24','YzVdZRA', 'SU')
('AC12058-2022-11-01-11531','A641-11','Ssjazllhu', 'SL')
('AC04652-2022-11-01-11661','A648-15','HVAZrJjoZxpi', 'UB')
('AC04652-2022-11-02-11673','A649-9','MZeXLqbSndIIzLM', 'UB')
('SL04652-2022-11-02-11573','S483-5','oCJMltv', 'MB')
('SL04652-2022-11-02-11574','S483-6','PY', 'UB')
('SL22517-2022-11-02-11712','S488-24','FB', 'SU')
('SL22517-2022-11-01-11573','S483-5','dZMXHRwSqs', 'MB')
('AC12058-2022-11-01-11536','A641-16','BZznXTzpDZMNywJw', 'UB')
('SL12058-2022-11-01-11538','S481-18','r', 'MB')
('AC22517-2022-11-01-11529','A641-9','S', 'UB')
('SL22517-2022-11-02-11714','S489-2','VBuBGwVXsCQObIso', 'MB')
('AC22517-2022-11-02-11669','A649-5','Bg', 'SL')
('AC04652-2022-11-02-11680','A649-16','iqjAk', 'UB')
('SL22517-2022-11-01-11574','S483-6','jPD', 'UB')
('SL04652-2022-11-02-11579','S483-11','yjfQNyFBtQywWw', 'UB')
('SL04652-2022-11-02-11580','S483-12','jtmj', 'LB')
('AC22517-2022-11-01-11531','A641-11','iDRklGucFXvh', 'SL')
('SL04652-2022-11-02-11582','S483-14','kd', 'UB')
('SL22517-2022-11-01-11577','S483-9','gXZaaMS', 'LB')
('SL22517-2022-11-02-11719','S489-7','hecegvKtNitoOXR', 'SL')
('SL12058-2022-11-01-11544','S481-24','RDNiPUQ', 'SU')
('AC04652-2022-11-01-11671','A649-7','bKsHMjCVCyNwhWtB', 'LB')
('AC22517-2022-11-01-11535','A641-15','ezsy', 'UB')
('SL04652-2022-11-02-11588','S483-20','OSOIZfJbiXGUD', 'LB')
('AC22517-2022-11-01-11538','A641-18','RLwNLyIriwTVsS', 'SU')
('SL04652-2022-11-01-11725','S489-13','ktlXk', 'MB')
('AC12058-2022-11-01-11543','A642-5','TRpfcy', 'SL')
('SL04652-2022-11-02-11590','S483-22','jDFwvRTIfpQPqD', 'UB')
('SL22517-2022-11-01-11582','S483-14','wdGHvfV', 'UB')
('AC12058-2022-11-01-11544','A642-6','aUWvjyDjSDB', 'SU')
('SL22517-2022-11-02-11723','S489-11','VNsEaisOeHoTYBI', 'UB')
('SL12058-2022-11-01-11548','S482-4','gVqIrGFhhuuzm', 'LB')
('AC04652-2022-11-01-11676','A649-12','dUPkJuf', 'SU')
('AC12058-2022-11-01-11545','A642-7','NswdkbveYA', 'LB')
('SL12058-2022-11-01-11550','S482-6','XraufRhSCZJ', 'UB')
('AC22517-2022-11-01-11542','A642-4','NA', 'UB')
('SL04652-2022-11-01-11731','S489-19','VmGFbWo', 'UB')
('AC04652-2022-11-01-11682','A649-18','cCfAavxKwDJkR', 'SU')
('AC04652-2022-11-02-11693','A650-11','v', 'SL')
('SL22517-2022-11-02-11731','S489-19','HGjLQnDMUPChtTuG', 'UB')
('SL12058-2022-11-01-11554','S482-10','os', 'MB')
('AC12058-2022-11-01-11551','A642-13','FruWSyybjbjzJlwS', 'LB')
('SL22517-2022-11-02-11733','S489-21','oMzYDDepCh', 'MB')
('SL22517-2022-11-02-11735','S489-23','xTDUGsorsS', 'SL')
('AC22517-2022-11-02-11681','A649-17','HYQwHfUF', 'SL')
('AC12058-2022-11-01-11553','A642-15','qRoo', 'UB')
('AC04652-2022-11-01-11687','A650-5','sjiq', 'SL')
('SL04652-2022-11-01-11739','S490-3','ZSNuy', 'UB')
('SL22517-2022-11-01-11593','S484-1','GShGPZJZfCoQc', 'LB')
('SL04652-2022-11-01-11740','S490-4','CHByyqlWma', 'LB')
('AC04652-2022-11-01-11688','A650-6','F', 'SU')
('AC04652-2022-11-02-11698','A650-16','Tq', 'UB')
('SL04652-2022-11-02-11595','S484-3','dppDFjqYAsR', 'UB')
('AC22517-2022-11-02-11686','A650-4','RKwsYMmMTJtjmu', 'UB')
('SL04652-2022-11-01-11741','S490-5','bvmkIWwrfsP', 'MB')
('AC22517-2022-11-02-11688','A650-6','vTgeQrUMnjXCfRN', 'SU')
('SL22517-2022-11-02-11739','S490-3','mVqyIiVfOWcMUO', 'UB')
('AC22517-2022-11-02-11690','A650-8','bEMLFQksnRLYAJZ', 'LB')
('SL12058-2022-11-01-11561','S482-17','NxlMIjqoHFdoFv', 'LB')
('SL04652-2022-11-01-11746','S490-10','pCnLlSjqh', 'MB')
('AC22517-2022-11-01-11554','A642-16','M', 'UB')
('SL04652-2022-11-02-11597','S484-5','AgTCaa', 'MB')
('AC12058-2022-11-01-11559','A643-3','XLpdILmBmtaVIQF', 'UB')
('SL04652-2022-11-02-11599','S484-7','rvXu', 'SL')
('AC04652-2022-11-01-11695','A650-13','opaSf', 'LB')
('AC12058-2022-11-01-11560','A643-4','MFEfm', 'UB')
('AC22517-2022-11-01-11556','A642-18','bEQbQEeuGd', 'SU')
('SL12058-2022-11-01-11565','S482-21','EcaJjYporrN', 'MB')
('AC12058-2022-11-01-11561','A643-5','Ltfm', 'SL')
('AC22517-2022-11-01-11557','A643-1','xuljcIqDw', 'LB')
('AC04652-2022-11-01-11698','A650-16','yPifnuvfNoLA', 'UB')
('SL04652-2022-11-02-11601','S484-9','vOanWgNAWB', 'LB')
('SL22517-2022-11-01-11606','S484-14','Cal', 'UB')
('AC22517-2022-11-01-11558','A643-2','qZTCydSIrJBCRPvm', 'LB')
('AC12058-2022-11-01-11564','A643-8','ZhGVuSyVAJYusBi', 'LB')
('SL22517-2022-11-02-11744','S490-8','PhaWNNz', 'SU')
('SL04652-2022-11-02-11605','S484-13','CgeQ', 'MB')
('SL22517-2022-11-01-11609','S484-17','yeVFpQPXPypIWA', 'LB')
('AC04652-2022-11-02-11706','A651-6','wtRK', 'SU')
('AC04652-2022-11-01-11702','A651-2','usPszmlm', 'LB')
('AC22517-2022-11-02-11700','A650-18','uSJIU', 'SU')
('AC22517-2022-11-01-11562','A643-6','jyqdnWhD', 'SU')
('AC12058-2022-11-01-11569','A643-13','RCb', 'LB')
('AC04652-2022-11-01-11704','A651-4','LIMuNXKKPQAqAvo', 'UB')
('SL04652-2022-11-01-11754','S490-18','eJPTbsXYOjLAcj', 'MB')
('SL22517-2022-11-02-11749','S490-13','M', 'MB')
('AC22517-2022-11-01-11563','A643-7','BlTcupBMVKHyZCeB', 'LB')
('SL22517-2022-11-02-11751','S490-15','HzuNqGF', 'SL')
('SL04652-2022-11-02-11612','S484-20','HqQT', 'LB')
('SL22517-2022-11-02-11752','S490-16','nFDLAnufEyIZkmU', 'SU')
('SL12058-2022-11-01-11568','S482-24','BQhUAkQCtRSUsi', 'SU')
('AC22517-2022-11-01-11564','A643-8','zxpnOkBgyOZuoGNH', 'LB')
('SL04652-2022-11-02-11613','S484-21','eeIcMieZeIAyic', 'MB')
('AC22517-2022-11-02-11704','A651-4','PqyoGjDdXgl', 'UB')
('AC04652-2022-11-01-11716','A651-16','vbRMDdyTAlHcNqQX', 'UB')
('SL22517-2022-11-01-11616','S484-24','VGRYTA', 'SU')
('SL04652-2022-11-01-11758','S490-22','J', 'UB')
('SL12058-2022-11-01-11571','S483-3','BvuvDAI', 'UB')
('AC04652-2022-11-02-11714','A651-14','tyatxyZT', 'LB')
('AC22517-2022-11-02-11708','A651-8','KSymduaGF', 'LB')
('AC22517-2022-11-02-11710','A651-10','zMIO', 'UB')
('AC22517-2022-11-01-11575','A644-1','dgelMtpuEQYVnKVN', 'LB')
('SL12058-2022-11-01-11572','S483-4','rft', 'LB')
('AC04652-2022-11-02-11718','A651-18','IGQTGQypHpzpS', 'SU')
('SL04652-2022-11-01-11764','S491-4','WDQdbpSQzWnxfHQ', 'LB')
('AC22517-2022-11-01-11577','A644-3','seuQrGLXOvwqt', 'UB')
('AC22517-2022-11-02-11715','A651-15','dJqwtxwLhiP', 'UB')
('SL22517-2022-11-02-11764','S491-4','pFHUiDOMvk', 'LB')
('SL04652-2022-11-02-11621','S485-5','rQ', 'MB')
('AC04652-2022-11-01-11719','A652-1','JNPx', 'LB')
('AC22517-2022-11-02-11719','A652-1','kenhMzThMojJfPZv', 'LB')
('SL22517-2022-11-02-11766','S491-6','gkAIAINyAUIJle', 'UB')
('SL04652-2022-11-02-11622','S485-6','jg', 'UB')
('SL04652-2022-11-02-11624','S485-8','AhT', 'SU')
('AC04652-2022-11-01-11722','A652-4','JGiHnYnkZqav', 'UB')
('AC12058-2022-11-01-11584','A644-10','pGOiDZua', 'UB')
('SL04652-2022-11-01-11774','S491-14','jvR', 'UB')
('SL04652-2022-11-02-11627','S485-11','YfkVUuOft', 'UB')
('AC22517-2022-11-02-11722','A652-4','djluNISHfYmNXiX', 'UB')
('AC04652-2022-11-02-11725','A652-7','PwyiCrrWmhnAZ', 'LB')
('AC12058-2022-11-01-11588','A644-14','xbSlSPjyEQupz', 'LB')
('AC04652-2022-11-02-11727','A652-9','CiSyibO', 'UB')
('AC22517-2022-11-01-11589','A644-15','NGZW', 'UB')
('SL12058-2022-11-01-11581','S483-13','eOoKZHhAPLXZfKsm', 'MB')
('SL04652-2022-11-01-11776','S491-16','BzkQAedBKOWYD', 'SU')
('SL04652-2022-11-01-11777','S491-17','WjQuTxBBdJDGBD', 'LB')
('AC22517-2022-11-01-11593','A645-1','dh', 'LB')
('AC04652-2022-11-02-11731','A652-13','vmBfbo', 'LB')
('SL04652-2022-11-02-11632','S485-16','isitbGIx', 'SU')
('SL12058-2022-11-01-11583','S483-15','BNlli', 'SL')
('AC22517-2022-11-01-11596','A645-4','PDq', 'UB')
('AC22517-2022-11-02-11728','A652-10','CFzbqZcw', 'UB')
('AC22517-2022-11-01-11599','A645-7','vyVYlZ', 'LB')
('AC12058-2022-11-01-11597','A645-5','JTMSRRHLWMMWHHR', 'SL')
('SL22517-2022-11-01-11634','S485-18','ZYsBojcGWTLdCsI', 'MB')
('SL04652-2022-11-01-11779','S491-19','nFSvZmhLGCcT', 'UB')
('SL22517-2022-11-01-11635','S485-19','VTghPX', 'UB')
('AC04652-2022-11-02-11738','A653-2','fBQLEuvRjRyCA', 'LB')
('SL04652-2022-11-02-11642','S486-2','sOvoaDJU', 'MB')
('SL22517-2022-11-01-11636','S485-20','irLwALpRRPG', 'LB')
('SL22517-2022-11-02-11778','S491-18','brsSnpPgWICShFL', 'MB')
('SL04652-2022-11-01-11782','S491-22','Rf', 'UB')
('SL12058-2022-11-01-11586','S483-18','wMzfZHrHHfAWcCru', 'MB')
('SL04652-2022-11-01-11783','S491-23','UG', 'SL')
('AC04652-2022-11-01-11734','A652-16','NAzqukvSj', 'UB')
('SL22517-2022-11-01-11638','S485-22','uOOdLbtvC', 'UB')
('SL22517-2022-11-02-11779','S491-19','zGbjTaQFjLRuldPF', 'UB')
('AC04652-2022-11-01-11735','A652-17','Th', 'SL')
('AC22517-2022-11-01-11605','A645-13','SVbXYyAlzEQCUo', 'LB')
('SL12058-2022-11-01-11591','S483-23','FuQOHLWnA', 'SL')
('AC04652-2022-11-01-11736','A652-18','oXJKd', 'SU')
('AC12058-2022-11-01-11604','A645-12','vLAQWaQvezj', 'SU')
('SL04652-2022-11-02-11650','S486-10','ZhwppRXOVYjkKBze', 'MB')
('AC04652-2022-11-01-11737','A653-1','jBLMsnNkYwFxt', 'LB')
('AC04652-2022-11-01-11738','A653-2','zAMdtWE', 'LB')
('AC12058-2022-11-01-11606','A645-14','XZnNQGGuT', 'LB')
('AC12058-2022-11-01-11607','A645-15','pbHfSSjOItRWhb', 'UB')
('SL12058-2022-11-01-11595','S484-3','OukotJnMCSLTZ', 'UB')
('SL12058-2022-11-01-11596','S484-4','mdSYESiYf', 'LB')
('AC12058-2022-11-01-11609','A645-17','kBZDPPE', 'SL')
('SL22517-2022-11-01-11644','S486-4','x', 'LB')
('AC04652-2022-11-02-11744','A653-8','sXDPdFtlCMDheO', 'LB')
('AC04652-2022-11-02-11745','A653-9','VHxkEPWUNL', 'UB')
('AC22517-2022-11-01-11613','A646-3','WtoScbNxjYt', 'UB')
('AC22517-2022-11-01-11614','A646-4','TIimIdswMFyp', 'UB')
('SL04652-2022-11-02-11660','S486-20','jEZnYdxt', 'LB')
('AC22517-2022-11-02-11740','A653-4','COzdQjcCCDYe', 'UB')
('SL12058-2022-11-01-11602','S484-10','tYnWXnJNDRkCRS', 'MB')
('SL22517-2022-11-02-11788','S492-4','kaYvBfxzDB', 'LB')
('AC22517-2022-11-01-11615','A646-5','TsOaYxCdUkCB', 'SL')
('AC22517-2022-11-01-11616','A646-6','ZILadprohiB', 'SU')
('AC04652-2022-11-01-11743','A653-7','vWvIuB', 'LB')
('SL22517-2022-11-01-11648','S486-8','h', 'SU')
('AC04652-2022-11-02-11748','A653-12','dr', 'SU')
('AC04652-2022-11-02-11749','A653-13','GxCxJ', 'LB')
('AC22517-2022-11-02-11745','A653-9','RwfNSBbCUwQoiI', 'UB')
('SL22517-2022-11-01-11650','S486-10','IdRDJnivfrnRIfbY', 'MB')
('AC04652-2022-11-02-11750','A653-14','CNH', 'LB')
('SL12058-2022-11-01-11609','S484-17','NV', 'LB')
('AC04652-2022-11-01-11748','A653-12','aouanqnQaE', 'SU')
('SL22517-2022-11-02-11790','S492-6','JZF', 'UB')
('AC22517-2022-11-02-11747','A653-11','HlT', 'SL')
('AC12058-2022-11-01-11620','A646-10','DtLRVvEKPInMu', 'UB')
('SL04652-2022-11-02-11671','S487-7','EucmXIkHFNoarLor', 'SL')
('AC04652-2022-11-02-11754','A653-18','QeoCcJFHOw', 'SU')
('SL12058-2022-11-01-11616','S484-24','FAqFPdzuVqhvNpP', 'SU')
('SL04652-2022-11-01-11795','S492-11','ZGXIiLAOLC', 'UB')
('SL22517-2022-11-02-11796','S492-12','DUNoFrOYa', 'LB')
('SL12058-2022-11-01-11619','S485-3','EaHUPPeezkAK', 'UB')
('AC22517-2022-11-02-11754','A653-18','dtcxBhnnZ', 'SU')
('SL22517-2022-11-02-11798','S492-14','geKSPbZ', 'UB')
('AC04652-2022-11-02-11758','A654-4','xhkMcbICAQW', 'UB')
('AC04652-2022-11-02-11759','A654-5','VUiBVWlrDuCWmZ', 'SL')
('AC04652-2022-11-01-11758','A654-4','neHQUtqWZqzANPJf', 'UB')
('SL22517-2022-11-01-11665','S487-1','gnziDL', 'LB')
('SL04652-2022-11-02-11682','S487-18','Y', 'MB')
('AC04652-2022-11-02-11762','A654-8','KRL', 'LB')
('AC04652-2022-11-02-11763','A654-9','kq', 'UB')
('AC22517-2022-11-02-11758','A654-4','Ro', 'UB')
('AC22517-2022-11-02-11761','A654-7','U', 'LB')
('AC22517-2022-11-02-11764','A654-10','lqebLVTZYCeCusR', 'UB')
('SL04652-2022-11-01-11804','S492-20','WnXzJVUtSmWN', 'LB')
('SL12058-2022-11-01-11625','S485-9','syfwGwzV', 'LB')
('AC22517-2022-11-02-11766','A654-12','IxavjGTGbebDR', 'SU')
('AC22517-2022-11-02-11770','A654-16','abIjvqY', 'UB')
('SL22517-2022-11-01-11672','S487-8','tA', 'SU')
('AC12058-2022-11-01-11636','A647-8','cBxEqjdwvFMJjo', 'LB')
('AC22517-2022-11-01-11637','A647-9','pJajVtsCtn', 'UB')
('AC12058-2022-11-01-11637','A647-9','awEYP', 'UB')
('SL12058-2022-11-01-11629','S485-13','lPYadGZoWZdpm', 'MB')
('AC04652-2022-11-02-11777','A655-5','QQOuNizBtCtYjO', 'SL')
('SL22517-2022-11-01-11673','S487-9','DagCpg', 'LB')
('SL22517-2022-11-01-11674','S487-10','wUyWnQFHN', 'MB')
('AC04652-2022-11-01-11768','A654-14','XGIp', 'LB')
('AC04652-2022-11-01-11769','A654-15','BlLtHypRJg', 'UB')
('SL22517-2022-11-02-11810','S493-2','MLsWBR', 'MB')
('SL22517-2022-11-02-11811','S493-3','Ll', 'UB')
('AC22517-2022-11-02-11775','A655-3','qO', 'UB')
('AC04652-2022-11-02-11781','A655-9','NxZvjOLgogvQJVr', 'UB')
('AC22517-2022-11-01-11645','A647-17','rrWNLjFMdfZ', 'SL')
('AC04652-2022-11-01-11772','A654-18','tkUD', 'SU')
('AC22517-2022-11-02-11777','A655-5','CHnfwLOVRx', 'SL')
('AC22517-2022-11-02-11778','A655-6','sO', 'SU')
('SL22517-2022-11-02-11813','S493-5','bJhPfGVaGLxEMADT', 'MB')
('SL04652-2022-11-01-11821','S493-13','AOSuLoRccrlm', 'MB')
('SL22517-2022-11-01-11679','S487-15','XKDRmxoOipET', 'SL')
('AC04652-2022-11-01-11778','A655-6','wWHIMtg', 'SU')
('SL12058-2022-11-01-11637','S485-21','OA', 'MB')
('SL04652-2022-11-02-11696','S488-8','tfRDdbXWUN', 'SU')
('AC04652-2022-11-01-11782','A655-10','tzKth', 'UB')
('AC04652-2022-11-02-11788','A655-16','V', 'UB')
('SL04652-2022-11-01-11827','S493-19','C', 'UB')
('SL22517-2022-11-02-11819','S493-11','h', 'UB')
('AC22517-2022-11-01-11650','A648-4','zv', 'UB')
('SL12058-2022-11-01-11641','S486-1','dLef', 'LB')
('AC04652-2022-11-02-11790','A655-18','GDVuxjTyHaySMqMY', 'SU')
('AC12058-2022-11-01-11653','A648-7','gP', 'LB')
('AC04652-2022-11-02-11791','A656-1','vlH', 'LB')
('SL12058-2022-11-01-11647','S486-7','YLLQEgrpucentd', 'SL')
('AC04652-2022-11-02-11793','A656-3','bsCaotn', 'UB')
('AC22517-2022-11-02-11788','A655-16','mIlsrYohIIb', 'UB')
('AC22517-2022-11-02-11791','A656-1','oCVdFDBrKicWM', 'LB')
('SL04652-2022-11-02-11702','S488-14','LSSnUYQnIcfinkBA', 'UB')
('AC04652-2022-11-02-11795','A656-5','vxjHtWeQhbzfu', 'SL')
('AC04652-2022-11-02-11796','A656-6','gC', 'SU')
('AC22517-2022-11-02-11794','A656-4','JrOzwgBrFgM', 'UB')
('AC22517-2022-11-02-11795','A656-5','gcENfgkTFFdO', 'SL')
('SL22517-2022-11-02-11828','S493-20','sJppJOTvRSgY', 'LB')
('AC04652-2022-11-01-11789','A655-17','Jo', 'SL')
('SL22517-2022-11-02-11830','S493-22','SdaTGN', 'UB')
('SL04652-2022-11-01-11833','S494-1','ZzEagQZ', 'LB')
('AC04652-2022-11-02-11799','A656-9','b', 'UB')
('AC04652-2022-11-01-11791','A656-1','Dw', 'LB')
('SL04652-2022-11-02-11705','S488-17','whsCyKU', 'LB')
('SL04652-2022-11-02-11706','S488-18','UIkDUADFB', 'MB')
('SL22517-2022-11-02-11834','S494-2','BeUGmTa', 'MB')
('AC04652-2022-11-02-11801','A656-11','bTyb', 'SL')
('AC22517-2022-11-02-11800','A656-10','IiJRUaLSTbhMO', 'UB')
('SL04652-2022-11-01-11841','S494-9','WYcNv', 'LB')
('SL22517-2022-11-01-11695','S488-7','RPEfrWOGmaMgLBN', 'SL')
('AC22517-2022-11-02-11803','A656-13','LsawRCJeMAfjEeX', 'LB')
