('SL12058-2022-11-01-187','S8-19','axVq', 'UB')
('AC22517-2022-11-02-11880','A660-18','PMdbwsAJjwQk', 'SU')
('AC12058-2022-11-01-11910','A662-12','zQpLSvcLBuDF', 'SU')
('AC22517-2022-11-02-11923','A663-7','qMpPKdwbqMiMGtVb', 'LB')
('AC04652-2022-11-01-12170','A677-2','yEy', 'LB')
('SL04652-2022-11-01-11849','S494-17','dWfYV', 'LB')
('AC04652-2022-11-02-12000','A667-12','xTvdP', 'SU')
('AC12058-2022-11-01-11983','A666-13','lhTQfGsQnXWVnXxh', 'LB')
('AC12058-2022-11-01-11984','A666-14','VTecQHycpYINbb', 'LB')
('AC04652-2022-11-01-12189','A678-3','aKNLyr', 'UB')
('SL22517-2022-11-01-11849','S494-17','ZNwGPvT', 'LB')
('SL04652-2022-11-01-11879','S495-23','NTCUzDuuvx', 'SL')
('AC04652-2022-11-01-12218','A679-14','BfyMLhbpte', 'LB')
('SL04652-2022-11-01-11881','S496-1','VkfMaTnM', 'LB')
('SL22517-2022-11-01-11851','S494-19','RV', 'UB')
('AC04652-2022-11-02-12028','A669-4','biJEsbGlR', 'UB')
('SL04652-2022-11-01-11885','S496-5','sWBnuXoEm', 'MB')
('SL04652-2022-11-01-11886','S496-6','TGYMuBIIm', 'UB')
('SL22517-2022-11-02-11929','S498-1','uYozvSmNYyuXTQ', 'LB')
('AC04652-2022-11-02-12034','A669-10','e', 'UB')
('AC22517-2022-11-01-12033','A669-9','QvXPxBvHJK', 'UB')
('AC04652-2022-11-02-12035','A669-11','aAL', 'SL')
('SL22517-2022-11-02-11934','S498-6','CtlSnDXckFGs', 'UB')
('SL22517-2022-11-02-11936','S498-8','ntAboh', 'SU')
('AC12058-2022-11-01-12038','A669-14','EgXufTDKhzcJ', 'LB')
('AC04652-2022-11-01-12235','A680-13','rwIshtuhvylPCg', 'LB')
('SL04652-2022-11-01-11908','S497-4','gicD', 'LB')
('SL22517-2022-11-01-11885','S496-5','nSDpNVeVvJb', 'MB')
('AC22517-2022-11-01-12064','A671-4','zveROeaca', 'UB')
('AC12058-2022-11-01-12056','A670-14','uDthxJNl', 'LB')
('SL12058-2022-11-01-11832','S493-24','EgGuBoCfivPcl', 'SU')
('AC12058-2022-11-01-12058','A670-16','XkgFTOzXnZk', 'UB')
('AC04652-2022-11-02-12070','A671-10','iUoLp', 'UB')
('SL04652-2022-11-01-11927','S497-23','UskSboiLfZQxVCJ', 'SL')
('SL04652-2022-11-02-11965','S499-13','IOlT', 'MB')
('SL04652-2022-11-01-11933','S498-5','zmJjbqaTHbHzHC', 'MB')
('SL04652-2022-11-01-11935','S498-7','xSnkdAtb', 'SL')
('SL04652-2022-11-01-11936','S498-8','mMlFFz', 'SU')
('AC22517-2022-11-02-12043','A670-1','ABNaS', 'LB')
('AC22517-2022-11-01-12084','A672-6','PUK', 'SU')
('SL12058-2022-11-01-11850','S494-18','moaHJrsw', 'MB')
('SL22517-2022-11-01-11913','S497-9','r', 'LB')
('AC22517-2022-11-01-12088','A672-10','f', 'UB')
('AC12058-2022-11-01-12082','A672-4','ETbqvsawNBAqmFMW', 'UB')
('AC22517-2022-11-01-12089','A672-11','jxCuIwLvO', 'SL')
('AC04652-2022-11-01-12274','A682-16','CSwm', 'UB')
('SL04652-2022-11-01-11957','S499-5','ytbsk', 'MB')
('AC04652-2022-11-01-12280','A683-4','yFh', 'UB')
('SL04652-2022-11-01-11960','S499-8','QcIliflwvJXwUa', 'SU')
('SL04652-2022-11-02-11989','S500-13','iwIeeykjzqa', 'MB')
('AC04652-2022-11-02-12097','A673-1','jRBbiALOkbhjNn', 'LB')
('SL12058-2022-11-01-11865','S495-9','D', 'LB')
('SL04652-2022-11-02-11990','S500-14','bC', 'UB')
('SL04652-2022-11-01-12023','S501-23','LBZMPxLBRuPMtovV', 'SL')
('SL04652-2022-11-02-12036','S502-12','joQZeiSCXkPLmq', 'LB')
('AC04652-2022-11-01-12341','A686-11','AAkIBoNqV', 'SL')
('AC22517-2022-11-01-12147','A675-15','UfmI', 'UB')
('SL22517-2022-11-02-12057','S503-9','ogKCgUf', 'LB')
('SL22517-2022-11-01-11994','S500-18','zZXzmprVMV', 'MB')
('SL12058-2022-11-01-11949','S498-21','xyVf', 'MB')
('AC12058-2022-11-01-12252','A681-12','eiiCsODmEqAZKEA', 'SU')
('AC22517-2022-11-02-12218','A679-14','ZxC', 'LB')
('SL22517-2022-11-02-12150','S507-6','auRFsM', 'UB')
('AC22517-2022-11-02-12220','A679-16','OWQtqjwwwQY', 'UB')
('AC22517-2022-11-02-12222','A679-18','MzgdusAroF', 'SU')
('AC04652-2022-11-01-12436','A691-16','cPR', 'UB')
('SL04652-2022-11-01-12141','S506-21','B', 'MB')
('SL04652-2022-11-01-12145','S507-1','BEcJcuhuCOvVTN', 'LB')
('SL04652-2022-11-02-12160','S507-16','ioH', 'SU')
('SL04652-2022-11-02-12168','S507-24','JtjArqUsP', 'SU')
('SL04652-2022-11-01-12159','S507-15','ddrHswAgFnM', 'SL')
('AC04652-2022-11-01-12473','A693-17','zpQm', 'SL')
('AC12058-2022-11-01-12314','A685-2','weKCMPvLKsS', 'LB')
('AC04652-2022-11-01-12476','A694-2','xReyP', 'LB')
('SL12058-2022-11-01-12058','S503-10','Z', 'MB')
('SL22517-2022-11-01-12131','S506-11','inE', 'UB')
('AC22517-2022-11-02-12289','A683-13','nVVKJ', 'LB')
('SL04652-2022-11-02-12217','S510-1','BLskfEwGlxZIqp', 'LB')
('AC04652-2022-11-02-12299','A684-5','vFhCCjFtc', 'SL')
('SL22517-2022-11-01-12136','S506-16','Dv', 'SU')
('AC22517-2022-11-02-12293','A683-17','LVp', 'SL')
('SL22517-2022-11-02-12214','S509-22','hsCJXRb', 'UB')
('AC22517-2022-11-01-12311','A684-17','UpIh', 'SL')
('AC22517-2022-11-01-12312','A684-18','XpgcNyisOBZPMja', 'SU')
('AC12058-2022-11-01-12336','A686-6','jlZh', 'SU')
('AC22517-2022-11-02-12297','A684-3','oPgiJhU', 'UB')
('SL22517-2022-11-02-12220','S510-4','g', 'LB')
('AC04652-2022-11-01-12508','A695-16','AmMDXCdyfMJFeMM', 'UB')
('AC04652-2022-11-01-12509','A695-17','InoERPYJHP', 'SL')
('SL22517-2022-11-02-12221','S510-5','k', 'MB')
('SL22517-2022-11-01-12143','S506-23','ThytzJfBWsd', 'SL')
('AC04652-2022-11-01-12511','A696-1','wqU', 'LB')
('SL12058-2022-11-01-12084','S504-12','HgRoCmDzKgRIGr', 'LB')
('AC04652-2022-11-02-12345','A686-15','QJmdg', 'UB')
('SL22517-2022-11-01-12166','S507-22','TJNEHXB', 'UB')
('AC04652-2022-11-01-12545','A697-17','X', 'SL')
('AC22517-2022-11-01-12359','A687-11','Gww', 'SL')
('AC04652-2022-11-01-12549','A698-3','HADBcHPr', 'UB')
('AC22517-2022-11-02-12335','A686-5','ZfaeNzfJ', 'SL')
('AC22517-2022-11-01-12367','A688-1','K', 'LB')
('AC22517-2022-11-01-12370','A688-4','dIVmeTaPhEy', 'UB')
('SL22517-2022-11-01-12184','S508-16','af', 'SU')
('SL04652-2022-11-02-12267','S512-3','TaRqaueUJksMocoD', 'UB')
('SL04652-2022-11-02-12268','S512-4','EuM', 'LB')
('SL04652-2022-11-02-12271','S512-7','ETUh', 'SL')
('AC22517-2022-11-02-12349','A687-1','HSoovCif', 'LB')
('AC04652-2022-11-01-12571','A699-7','l', 'LB')
('SL22517-2022-11-02-12270','S512-6','rDmAhnlP', 'UB')
('AC04652-2022-11-02-12372','A688-6','WZ', 'SU')
('AC04652-2022-11-01-12576','A699-12','uql', 'SU')
('AC12058-2022-11-01-12403','A690-1','MJOIUbSgZj', 'LB')
('AC12058-2022-11-01-12404','A690-2','jpc', 'LB')
('AC22517-2022-11-01-12403','A690-1','yRfzXWkzzsWxe', 'LB')
('AC04652-2022-11-02-12388','A689-4','vLu', 'UB')
('AC12058-2022-11-01-12414','A690-12','IUzSpafZ', 'SU')
('SL04652-2022-11-02-12298','S513-10','uQIzjqPWXnnZ', 'MB')
('AC22517-2022-11-02-12369','A688-3','PKwJDDOAu', 'UB')
('AC04652-2022-11-02-12391','A689-7','EIlpvIPeBABEB', 'LB')
('AC22517-2022-11-02-12371','A688-5','mgXrynsr', 'SL')
('SL22517-2022-11-02-12292','S513-4','wmzASgdy', 'LB')
('SL12058-2022-11-01-12150','S507-6','CKRDkAV', 'UB')
('AC12058-2022-11-01-12426','A691-6','D', 'SU')
('SL22517-2022-11-01-12233','S510-17','NaaCjnF', 'LB')
('SL04652-2022-11-02-12311','S513-23','QZxUoZLhc', 'SL')
('SL12058-2022-11-01-12156','S507-12','wSH', 'LB')
('AC22517-2022-11-02-12384','A688-18','mWpVBnnshrLeuBF', 'SU')
('AC04652-2022-11-02-12411','A690-9','DPYGsbQBBAHINht', 'UB')
('AC22517-2022-11-01-12425','A691-5','KM', 'SL')
('AC12058-2022-11-01-12433','A691-13','gixnRmJYqPTOznwu', 'LB')
('SL04652-2022-11-02-12316','S514-4','sCBsCh', 'LB')
('SL04652-2022-11-01-12284','S512-20','hXHXr', 'LB')
('AC04652-2022-11-02-12415','A690-13','iVONxss', 'LB')
('SL22517-2022-11-01-12243','S511-3','msotgDPZcVER', 'UB')
('AC22517-2022-11-01-12431','A691-11','Wh', 'SL')
('SL12058-2022-11-01-12167','S507-23','mAUnAX', 'SL')
('SL04652-2022-11-01-12293','S513-5','RyoIgNgNgfWY', 'MB')
('SL22517-2022-11-02-12317','S514-5','hiMjtMfvTvjqVi', 'MB')
('SL12058-2022-11-01-12172','S508-4','PgdhsvXae', 'LB')
('SL04652-2022-11-01-12296','S513-8','GjBCtMr', 'SU')
('AC12058-2022-11-01-12446','A692-8','ubQfcRxP', 'LB')
('SL04652-2022-11-01-12299','S513-11','cEdSrGtQ', 'UB')
('SL12058-2022-11-01-12176','S508-8','WyCjGwNFvYy', 'SU')
('AC22517-2022-11-01-12440','A692-2','AeEcRuLaKE', 'LB')
('AC04652-2022-11-02-12433','A691-13','ugtWRAsaQhPEd', 'LB')
('SL12058-2022-11-01-12181','S508-13','LUl', 'MB')
('AC04652-2022-11-01-12667','A704-13','iVnmW', 'LB')
('AC04652-2022-11-01-12668','A704-14','AWLXKcuzsYRb', 'LB')
('AC22517-2022-11-02-12446','A692-8','Oev', 'LB')
('AC12058-2022-11-01-12500','A695-8','pqNObxjVF', 'LB')
('SL22517-2022-11-02-12369','S516-9','uIPFuVpC', 'LB')
('SL04652-2022-11-02-12386','S517-2','FqPrMT', 'MB')
('SL12058-2022-11-01-12218','S510-2','Kfo', 'MB')
('SL12058-2022-11-01-12219','S510-3','jcXqvzEcxJwOwDtv', 'UB')
('SL22517-2022-11-02-12376','S516-16','IPJgrN', 'SU')
('AC22517-2022-11-02-12460','A693-4','A', 'UB')
('SL04652-2022-11-02-12401','S517-17','BGshCtDahSyDd', 'LB')
('AC04652-2022-11-02-12505','A695-13','rSVsllUCzw', 'LB')
('SL04652-2022-11-02-12405','S517-21','o', 'MB')
('SL22517-2022-11-02-12384','S516-24','dKpYOUqPIZfkNZi', 'SU')
('SL12058-2022-11-01-12236','S510-20','oMmTHKyfdcvlQHPW', 'LB')
('AC22517-2022-11-01-12509','A695-17','KJaaMVSZxHdiYA', 'SL')
('SL22517-2022-11-01-12320','S514-8','zcAeoEux', 'SU')
('SL12058-2022-11-01-12249','S511-9','zFNXOPSqyRJxN', 'LB')
('SL22517-2022-11-01-12321','S514-9','MF', 'LB')
('SL22517-2022-11-02-12401','S517-17','aaCgfD', 'LB')
('AC22517-2022-11-02-12478','A694-4','Ka', 'UB')
('SL22517-2022-11-02-12431','S518-23','vNis', 'SL')
('AC04652-2022-11-02-12585','A700-3','HrssouiNpxXte', 'UB')
('AC04652-2022-11-01-12775','A710-13','ZdwxYBtgxBibgM', 'LB')
('AC04652-2022-11-02-12587','A700-5','bRWz', 'SL')
('SL22517-2022-11-02-12471','S520-15','BOzrmhjsA', 'SL')
('SL04652-2022-11-01-12460','S520-4','jjCmNUeIqzxeoQW', 'LB')
('SL04652-2022-11-02-12488','S521-8','teUwjLSpXDPVS', 'SU')
('AC04652-2022-11-02-12597','A700-15','FeRsugYgBb', 'UB')
('AC22517-2022-11-02-12649','A703-13','njdKJUhFgesUAXj', 'LB')
('AC22517-2022-11-02-12660','A704-6','GrKZmcFhEnd', 'SU')
('AC04652-2022-11-01-12880','A716-10','dPrDrAos', 'UB')
('AC22517-2022-11-02-12661','A704-7','UjzUOmLAeJwYq', 'LB')
('SL12058-2022-11-01-12450','S519-18','ZfUQnnXBfLgoOai', 'MB')
('SL04652-2022-11-01-12587','S525-11','ahPrXIfCXhihJutM', 'UB')
('SL04652-2022-11-02-12608','S526-8','xrWLgAYMVEex', 'SU')
('AC12058-2022-11-01-12722','A707-14','vMo', 'LB')
('AC04652-2022-11-02-12706','A706-16','ROcB', 'UB')
('SL04652-2022-11-02-12611','S526-11','dKkUPSsp', 'UB')
('SL12058-2022-11-01-12497','S521-17','wKxE', 'LB')
('AC22517-2022-11-01-12797','A711-17','gBLcUIzmzuH', 'SL')
('SL04652-2022-11-02-12668','S528-20','usxifezcyj', 'LB')
('SL22517-2022-11-02-12639','S527-15','RKsQxmjfZBF', 'SL')
('AC22517-2022-11-02-12746','A709-2','sOxSQjFpLPbC', 'LB')
('AC22517-2022-11-02-12747','A709-3','kSBwLsvsvVb', 'UB')
('AC22517-2022-11-01-12804','A712-6','LqyKORPLUxdNB', 'SU')
('SL04652-2022-11-01-12647','S527-23','csLNqDoLso', 'SL')
('AC12058-2022-11-01-12790','A711-10','XvaNLRcXQzBK', 'UB')
('AC12058-2022-11-01-12791','A711-11','NPCGGLdIuqNvtQkW', 'SL')
('AC22517-2022-11-02-12756','A709-12','QSKk', 'SU')
('SL22517-2022-11-01-12586','S525-10','bqI', 'MB')
('SL22517-2022-11-01-12587','S525-11','XwYbUIJl', 'UB')
('SL04652-2022-11-01-12696','S529-24','Hycz', 'SU')
('AC22517-2022-11-01-12847','A714-13','ttMaWNXc', 'LB')
('SL22517-2022-11-02-12744','S531-24','FDRuaiNltkujh', 'SU')
('AC04652-2022-11-01-13062','A726-12','JYbSSiFCFm', 'SU')
('SL12058-2022-11-01-12610','S526-10','GgPsSqZScpfivXEs', 'MB')
('AC04652-2022-11-02-12896','A717-8','LK', 'LB')
('AC04652-2022-11-02-12943','A720-1','RjHqjUOtGdawgn', 'LB')
('SL22517-2022-11-01-12731','S531-11','AMdrnI', 'UB')
('SL04652-2022-11-02-12821','S535-5','ADCKvIoGpQ', 'MB')
('SL12058-2022-11-01-12661','S528-13','fDuNslvtec', 'MB')
('SL22517-2022-11-01-12734','S531-14','A', 'UB')
('SL12058-2022-11-01-12662','S528-14','R', 'UB')
('AC22517-2022-11-01-12966','A721-6','OCXAmvaolNFQUOY', 'SU')
('SL22517-2022-11-02-12789','S533-21','rogor', 'MB')
('AC22517-2022-11-02-12906','A717-18','UnhRjnVq', 'SU')
('SL04652-2022-11-01-12803','S534-11','vTIooqsGLUZHw', 'UB')
('SL22517-2022-11-01-12746','S532-2','eJkEsLKrSat', 'MB')
('SL22517-2022-11-02-12846','S536-6','DjV', 'UB')
('SL22517-2022-11-02-12847','S536-7','LBMIpo', 'SL')
('SL04652-2022-11-01-12854','S536-14','IVMJlYGeJ', 'UB')
('AC22517-2022-11-02-12989','A722-11','NVFgNsReiePB', 'SL')
('AC22517-2022-11-01-13060','A726-10','noJQA', 'UB')
('AC12058-2022-11-01-13024','A724-10','RTUVBSmR', 'UB')
('SL22517-2022-11-01-12819','S535-3','GqXlMDWgGPVHG', 'UB')
('SL22517-2022-11-01-12826','S535-10','ekSPNG', 'MB')
('SL04652-2022-11-01-12893','S538-5','SobZp', 'MB')
('SL04652-2022-11-01-12894','S538-6','WpqJrpM', 'UB')
('SL04652-2022-11-02-12930','S539-18','wxDN', 'MB')
('AC04652-2022-11-01-13235','A736-5','LLjPIm', 'SL')
('AC04652-2022-11-01-13236','A736-6','kEAnGH', 'SU')
('AC22517-2022-11-01-13076','A727-8','YfgBuNG', 'LB')
('SL04652-2022-11-02-12934','S539-22','gDGs', 'UB')
('SL04652-2022-11-01-12910','S538-22','CI', 'UB')
('SL22517-2022-11-01-12863','S536-23','gIYzK', 'SL')
('SL22517-2022-11-02-12951','S540-15','PfTDvYCeAYugLLrL', 'SL')
('SL04652-2022-11-02-12974','S541-14','qjVgEZCJJaOrZ', 'UB')
('AC22517-2022-11-01-13124','A730-2','DRb', 'LB')
('SL04652-2022-11-01-12958','S540-22','Xyacw', 'UB')
('SL22517-2022-11-01-12887','S537-23','BZgTbTKoGOvcVCD', 'SL')
('AC22517-2022-11-02-13049','A725-17','TKDJEmsJrUdxc', 'SL')
('SL04652-2022-11-02-12979','S541-19','uSkPXjAXgf', 'UB')
('AC04652-2022-11-01-13273','A738-7','tYTtQnRi', 'LB')
('SL22517-2022-11-02-12958','S540-22','PL', 'UB')
('AC12058-2022-11-01-13081','A727-13','qfMwiKDiTqkkP', 'LB')
('SL04652-2022-11-01-12965','S541-5','shQoYerNFG', 'MB')
('SL04652-2022-11-01-12966','S541-6','gcCMUSR', 'UB')
('AC12058-2022-11-01-13083','A727-15','rVAZ', 'UB')
('SL04652-2022-11-01-12967','S541-7','jftwCtRStud', 'SL')
('SL04652-2022-11-02-12986','S542-2','SsfshuimMEoFESd', 'MB')
('SL12058-2022-11-01-12829','S535-13','zSuKLIHessZGK', 'MB')
('SL22517-2022-11-01-12890','S538-2','mlgktXDyrmXRC', 'MB')
('AC22517-2022-11-01-13133','A730-11','muvneLobshINrP', 'SL')
('AC22517-2022-11-02-13054','A726-4','ucTRWjZUd', 'UB')
('AC22517-2022-11-02-13055','A726-5','MYVeZQeeBOVzBK', 'SL')
('SL04652-2022-11-01-12972','S541-12','LvkHXYFPCmjT', 'LB')
('AC04652-2022-11-01-13280','A738-14','DYr', 'LB')
('SL04652-2022-11-01-12978','S541-18','TIxcEckzWpNpgLQ', 'MB')
('AC04652-2022-11-02-13130','A730-8','XYTbjJBZ', 'LB')
('SL04652-2022-11-02-12992','S542-8','yGZIpctc', 'SU')
('AC22517-2022-11-02-13057','A726-7','dFhQdikCJPBCKNpf', 'LB')
('AC22517-2022-11-02-13058','A726-8','qlMvMQG', 'LB')
('AC22517-2022-11-01-13139','A730-17','SMdoFe', 'SL')
('AC04652-2022-11-02-13131','A730-9','F', 'UB')
('AC04652-2022-11-01-13292','A739-8','FXWhmILorpxTwj', 'LB')
('SL22517-2022-11-02-12980','S541-20','L', 'LB')
('SL22517-2022-11-01-12915','S539-3','IWB', 'UB')
('SL12058-2022-11-01-12852','S536-12','hbI', 'LB')
('SL04652-2022-11-02-13010','S543-2','sjnlcaJ', 'MB')
('AC04652-2022-11-01-13307','A740-5','iRHqvPoH', 'SL')
('SL04652-2022-11-02-13027','S543-19','IfnuRNxIou', 'UB')
('SL12058-2022-11-01-12862','S536-22','PwKGFgUfkWlBHgCM', 'UB')
('SL12058-2022-11-01-12863','S536-23','yjZzgbafvGtxm', 'SL')
('SL04652-2022-11-02-13030','S543-22','yWBIUlj', 'UB')
('AC04652-2022-11-01-13321','A741-1','tYbsjR', 'LB')
('AC22517-2022-11-01-13168','A732-10','DjLZW', 'UB')
('AC12058-2022-11-01-13134','A730-12','Xowl', 'SU')
('AC04652-2022-11-02-13172','A732-14','FgS', 'LB')
('AC22517-2022-11-02-13099','A728-13','sJnEug', 'LB')
('SL22517-2022-11-01-12944','S540-8','A', 'SU')
('AC22517-2022-11-02-13103','A728-17','T', 'SL')
('SL22517-2022-11-01-12948','S540-12','LuXPIt', 'LB')
('SL04652-2022-11-01-13028','S543-20','kE', 'LB')
('SL04652-2022-11-01-13030','S543-22','BUge', 'UB')
('AC12058-2022-11-01-13154','A731-14','Yzkb', 'LB')
('AC22517-2022-11-02-13118','A729-14','qQqqM', 'LB')
('SL12058-2022-11-01-12885','S537-21','jMDe', 'MB')
('AC22517-2022-11-02-13120','A729-16','qrhjDeyVFH', 'UB')
('SL22517-2022-11-01-12967','S541-7','onTbKzzpoCVnknz', 'SL')
('AC12058-2022-11-01-13165','A732-7','DLwZzrMwqARsCQR', 'LB')
('AC04652-2022-11-02-13200','A734-6','bruWc', 'SU')
('AC12058-2022-11-01-13173','A732-15','dPG', 'UB')
('SL04652-2022-11-02-13068','S545-12','AneGviGNMMwECjy', 'LB')
('AC22517-2022-11-01-13212','A734-18','bwNiBQ', 'SU')
('AC22517-2022-11-01-13213','A735-1','xFYwXiz', 'LB')
('SL12058-2022-11-01-12900','S538-12','PlfgaMzFAbz', 'LB')
('SL22517-2022-11-01-12987','S542-3','LSRHOOrILe', 'UB')
('AC04652-2022-11-01-13378','A744-4','McOrIpRxIArOHprV', 'UB')
('AC22517-2022-11-02-13155','A731-15','N', 'UB')
('AC22517-2022-11-02-13157','A731-17','CAnMpwhnQ', 'SL')
('AC22517-2022-11-01-13225','A735-13','skPGrARqkVCSZ', 'LB')
('AC04652-2022-11-01-13398','A745-6','zLAecdrmWcDCzR', 'SU')
('SL22517-2022-11-01-13009','S543-1','xlMqGauCXZMY', 'LB')
('SL04652-2022-11-02-13090','S546-10','XJWsCw', 'MB')
('AC22517-2022-11-01-13248','A736-18','ZBYcbaNlplUKyvC', 'SU')
('AC22517-2022-11-02-13180','A733-4','wOlsPdZddjfC', 'UB')
('SL04652-2022-11-01-13099','S546-19','rT', 'UB')
('SL12058-2022-11-01-12925','S539-13','RJOJjWRCIxyyIJPH', 'MB')
('AC22517-2022-11-02-13191','A733-15','oZNuZAPiJOzdUXi', 'UB')
('SL12058-2022-11-01-12932','S539-20','imODOtbialk', 'LB')
('AC22517-2022-11-01-13264','A737-16','osOXHCgI', 'UB')
('SL04652-2022-11-01-13112','S547-8','iDZivODqIWZ', 'SU')
('SL04652-2022-11-02-13103','S546-23','er', 'SL')
('AC04652-2022-11-01-13419','A746-9','UCFXMamyaJhu', 'UB')
('AC22517-2022-11-01-13311','A740-9','MTOtGIjTphdnCZvI', 'UB')
('AC04652-2022-11-02-13281','A738-15','nowGJj', 'UB')
('SL22517-2022-11-02-13140','S548-12','wr', 'LB')
('AC22517-2022-11-01-13315','A740-13','cxTb', 'LB')
('AC04652-2022-11-01-13467','A749-3','RrSQEUkUGNNffDN', 'UB')
('SL22517-2022-11-02-13141','S548-13','qtOHtrGbCL', 'MB')
('AC04652-2022-11-01-13472','A749-8','xUsFIEGbon', 'LB')
('SL22517-2022-11-01-13067','S545-11','MmzwPDZbhAyzSAQ', 'UB')
('SL12058-2022-11-01-12970','S541-10','Opy', 'MB')
('AC22517-2022-11-01-13324','A741-4','FRTvdY', 'UB')
('AC22517-2022-11-02-13252','A737-4','rfrY', 'UB')
('SL22517-2022-11-02-13161','S549-9','dRAvatY', 'LB')
('AC12058-2022-11-01-13268','A738-2','ddRQJlyen', 'LB')
('SL12058-2022-11-01-12988','S542-4','ireEsIiPicbimDS', 'LB')
('SL04652-2022-11-01-13178','S550-2','OPXpiPGKBaHQo', 'MB')
('AC22517-2022-11-02-13262','A737-14','HgaRmkj', 'LB')
('AC04652-2022-11-02-13318','A740-16','cyyJiEwqeUh', 'UB')
('AC22517-2022-11-01-13346','A742-8','giVgj', 'LB')
('AC22517-2022-11-01-13347','A742-9','WxCAGTw', 'UB')
('SL04652-2022-11-02-13173','S549-21','RDbrRoyDEZdELAV', 'MB')
('AC12058-
