('AC04652-2022-11-02-10','A1-10','yCMMMPySpqVv', 'UB')
('AC04652-2022-11-01-10588','A589-4','SJnSgLjz', 'UB')
('AC22517-2022-11-01-10414','A579-10','XRE', 'UB')
('SL12058-2022-11-01-10547','S440-11','aLiNRHbEL', 'UB')
('SL12058-2022-11-01-10548','S440-12','cwFZZN', 'LB')
('AC22517-2022-11-02-10674','A593-18','luwIjuidGjHsMq', 'SU')
('AC22517-2022-11-01-10418','A579-14','VwwLxLMwAYFkQPA', 'LB')
('SL22517-2022-11-02-10504','S438-16','ilwomijWKiORJN', 'SU')
('SL04652-2022-11-02-10562','S441-2','ShzaJTSvUemY', 'MB')
('SL04652-2022-11-02-10565','S441-5','HPfBTnWWx', 'MB')
('SL22517-2022-11-02-10506','S438-18','BBCOJjGJozNjQXhg', 'MB')
('SL22517-2022-11-02-10507','S438-19','KvDpEWReyVXk', 'UB')
('SL04652-2022-11-01-10537','S440-1','hqwCmwPI', 'LB')
('SL22517-2022-11-02-10508','S438-20','FUpoijKLKOfzC', 'LB')
('AC12058-2022-11-01-10563','A587-15','uUs', 'UB')
('SL22517-2022-11-02-10509','S438-21','S', 'MB')
('AC12058-2022-11-01-10564','A587-16','cOBHZALdJKeKNxh', 'UB')
('AC22517-2022-11-02-10681','A594-7','GCISzrXXJKzZPoI', 'LB')
('AC04652-2022-11-02-10494','A583-18','ybWNtoL', 'SU')
('SL22517-2022-11-02-10513','S439-1','teNnuQjtGuwsuk', 'LB')
('SL04652-2022-11-01-10539','S440-3','ohSYr', 'UB')
('AC22517-2022-11-02-10684','A594-10','WqLIZyeghnPDWb', 'UB')
('AC04652-2022-11-01-10596','A589-12','cro', 'SU')
('AC04652-2022-11-02-10495','A584-1','ZPP', 'LB')
('AC04652-2022-11-01-10598','A589-14','HsPXDyoP', 'LB')
('SL04652-2022-11-01-10543','S440-7','yPH', 'SL')
('SL22517-2022-11-01-10504','S438-16','qfZutdClsTpUT', 'SU')
('SL22517-2022-11-01-10505','S438-17','JYVnwWHH', 'LB')
('AC04652-2022-11-02-10498','A584-4','l', 'UB')
('AC04652-2022-11-01-10603','A590-1','ucqSCye', 'LB')
('AC04652-2022-11-02-10499','A584-5','uLbpgQBKUpqbov', 'SL')
('SL22517-2022-11-01-10507','S438-19','nN', 'UB')
('AC22517-2022-11-01-10438','A580-16','F', 'UB')
('AC22517-2022-11-01-10439','A580-17','gBJvJYKFwxjHwfcT', 'SL')
('AC12058-2022-11-01-10571','A588-5','KqSAwJxiHhd', 'SL')
('SL12058-2022-11-01-10554','S440-18','BNPKsTjEkNGyoVJJ', 'MB')
('AC12058-2022-11-01-10573','A588-7','JWN', 'LB')
('AC04652-2022-11-01-10606','A590-4','cd', 'UB')
('SL12058-2022-11-01-10555','S440-19','TGTBLRFDWU', 'UB')
('SL22517-2022-11-02-10519','S439-7','EtIyKitaT', 'SL')
('SL04652-2022-11-01-10553','S440-17','nPTNbN', 'LB')
('SL04652-2022-11-02-10580','S441-20','SiNYTfDQmWuL', 'LB')
('AC22517-2022-11-02-10690','A594-16','AUlgDXUOxYIYDkjP', 'UB')
('SL04652-2022-11-01-10557','S440-21','KFBZXZXKgai', 'MB')
('SL22517-2022-11-02-10521','S439-9','Hw', 'LB')
('AC04652-2022-11-01-10610','A590-8','hUb', 'LB')
('AC12058-2022-11-01-10579','A588-13','RWWbWkipFV', 'LB')
('SL04652-2022-11-02-10582','S441-22','LcNYQ', 'UB')
('SL22517-2022-11-01-10516','S439-4','ZlhdJxmzxxH', 'LB')
('AC22517-2022-11-02-10697','A595-5','jIzigddJhXqvIjip', 'SL')
('AC22517-2022-11-01-10443','A581-3','apqdQcDsrItLUtUT', 'UB')
('SL04652-2022-11-02-10587','S442-3','Q', 'UB')
('SL22517-2022-11-02-10527','S439-15','XItjBZrowEIQO', 'SL')
('SL22517-2022-11-02-10528','S439-16','mDGrqzU', 'SU')
('SL22517-2022-11-02-10529','S439-17','PrVzcrIeo', 'LB')
('SL04652-2022-11-01-10563','S441-3','aZ', 'UB')
('AC04652-2022-11-01-10617','A590-15','ygXaWsGVYjQKgnmu', 'UB')
('SL04652-2022-11-02-10590','S442-6','QdLPZaYsBWibXsmd', 'UB')
('AC12058-2022-11-01-10591','A589-7','vY', 'LB')
('SL04652-2022-11-01-10564','S441-4','dnkkJPmI', 'LB')
('SL22517-2022-11-02-10532','S439-20','JTiRsbNP', 'LB')
('AC04652-2022-11-01-10624','A591-4','CBRbGFMPrCOpwmd', 'UB')
('SL04652-2022-11-01-10566','S441-6','oQMWIpeayVPHtzGj', 'UB')
('SL22517-2022-11-02-10535','S439-23','JivOz', 'SL')
('AC22517-2022-11-02-10707','A595-15','w', 'UB')
('SL12058-2022-11-01-10566','S441-6','SDkGIvcMW', 'UB')
('AC04652-2022-11-02-10523','A585-11','wkszDvyEgPYQXtlc', 'SL')
('SL04652-2022-11-01-10567','S441-7','TjZBGYVeKGANhpH', 'SL')
('AC22517-2022-11-01-10455','A581-15','pHZYRDjZPxlLGAc', 'UB')
('SL22517-2022-11-01-10529','S439-17','E', 'LB')
('SL04652-2022-11-01-10569','S441-9','uEI', 'LB')
('AC04652-2022-11-01-10628','A591-8','KfaTCmeQSrOEf', 'LB')
('SL12058-2022-11-01-10568','S441-8','yyPZPSAdU', 'SU')
('SL12058-2022-11-01-10569','S441-9','ishIrVnY', 'LB')
('AC04652-2022-11-02-10527','A585-15','THHANFsvSBEQqU', 'UB')
('SL22517-2022-11-01-10531','S439-19','YOn', 'UB')
('AC04652-2022-11-01-10630','A591-10','FCtjuYCAZSYZC', 'UB')
('SL04652-2022-11-01-10571','S441-11','qIhIvr', 'UB')
('SL12058-2022-11-01-10570','S441-10','BsaoUB', 'MB')
('SL04652-2022-11-01-10574','S441-14','kkkCCd', 'UB')
('SL04652-2022-11-01-10575','S441-15','dSaYpKYEbgFaHy', 'SL')
('AC12058-2022-11-01-10601','A589-17','IVQVSK', 'SL')
('SL04652-2022-11-02-10598','S442-14','yaJCgeMEFYsRwaq', 'UB')
('AC04652-2022-11-02-10531','A586-1','UQJaWaIVpODR', 'LB')
('AC22517-2022-11-01-10462','A582-4','zbnuLMkxZOVqnXTX', 'UB')
('SL04652-2022-11-02-10600','S442-16','DV', 'SU')
('AC22517-2022-11-02-10721','A596-11','pNh', 'SL')
('AC04652-2022-11-02-10532','A586-2','zLvkycDkKvtLkj', 'LB')
('SL22517-2022-11-01-10534','S439-22','pdXnZgUeuK', 'UB')
('AC04652-2022-11-02-10533','A586-3','pq', 'UB')
('AC22517-2022-11-01-10464','A582-6','WjGB', 'SU')
('AC22517-2022-11-02-10726','A596-16','ELChmkzkTaYXchfn', 'UB')
('SL22517-2022-11-02-10549','S440-13','MiuFwyBoSDJ', 'MB')
('SL04652-2022-11-01-10580','S441-20','iv', 'LB')
('SL04652-2022-11-02-10606','S442-22','Qg', 'UB')
('AC04652-2022-11-02-10537','A586-7','JaBltlXutg', 'LB')
('SL12058-2022-11-01-10580','S441-20','ilNWDj', 'LB')
('AC12058-2022-11-01-10606','A590-4','KDnOayFyK', 'UB')
('SL04652-2022-11-01-10582','S441-22','IQyK', 'UB')
('SL04652-2022-11-01-10583','S441-23','yTZ', 'SL')
('AC12058-2022-11-01-10608','A590-6','dINFJMG', 'SU')
('AC12058-2022-11-01-10609','A590-7','c', 'LB')
('AC22517-2022-11-01-10468','A582-10','T', 'UB')
('SL22517-2022-11-02-10552','S440-16','SRQfMF', 'SU')
('AC04652-2022-11-02-10542','A586-12','RDaqUgyY', 'SU')
('AC22517-2022-11-01-10470','A582-12','ikGS', 'SU')
('SL04652-2022-11-02-10611','S443-3','uRtoAA', 'UB')
('SL04652-2022-11-02-10612','S443-4','uRQe', 'LB')
('SL04652-2022-11-01-10587','S442-3','DXDUBuU', 'UB')
('AC04652-2022-11-02-10547','A586-17','OEtSNKUNpPj', 'SL')
('SL04652-2022-11-02-10614','S443-6','PXFb', 'UB')
('AC04652-2022-11-01-10645','A592-7','xgUWWTLn', 'LB')
('AC04652-2022-11-02-10548','A586-18','nwoSnxgdEgWBORjg', 'SU')
('AC12058-2022-11-01-10621','A591-1','WOaeZiePnMrhrpjO', 'LB')
('SL22517-2022-11-02-10556','S440-20','DyAg', 'LB')
('SL04652-2022-11-02-10616','S443-8','oEfbNafB', 'SU')
('SL12058-2022-11-01-10590','S442-6','DAiUMstEdD', 'UB')
('AC04652-2022-11-01-10647','A592-9','CtntEqjNtq', 'UB')
('AC12058-2022-11-01-10626','A591-6','NCXpGAKCvTiDuLT', 'SU')
('AC22517-2022-11-02-10739','A597-11','KKmRGD', 'SL')
('AC22517-2022-11-02-10740','A597-12','Tob', 'SU')
('AC04652-2022-11-02-10556','A587-8','ceUKn', 'LB')
('SL22517-2022-11-02-10557','S440-21','wwsRyaxScAxYM', 'MB')
('AC12058-2022-11-01-10631','A591-11','nceoNv', 'SL')
('SL04652-2022-11-02-10620','S443-12','EwmynqcMcmHrrWJM', 'LB')
('SL12058-2022-11-01-10591','S442-7','r', 'SL')
('AC12058-2022-11-01-10633','A591-13','SaSfzwsmnfDW', 'LB')
('AC12058-2022-11-01-10634','A591-14','TWVDy', 'LB')
('SL22517-2022-11-02-10559','S440-23','aHTRJTMHkCuEjILh', 'SL')
('AC22517-2022-11-01-10479','A583-3','LToixfvLvMnYJf', 'UB')
('SL04652-2022-11-02-10623','S443-15','wzJfHXRML', 'SL')
('SL04652-2022-11-01-10595','S442-11','gGOCqBBKAuBx', 'UB')
('SL22517-2022-11-02-10561','S441-1','NsIFQpYN', 'LB')
('AC22517-2022-11-02-10745','A597-17','bekzzcnQshAOF', 'SL')
('AC22517-2022-11-02-10746','A597-18','WJEKJ', 'SU')
('SL22517-2022-11-01-10550','S440-14','rIHTYEiS', 'UB')
('SL04652-2022-11-01-10599','S442-15','tCmmksedsilO', 'SL')
('SL04652-2022-11-02-10628','S443-20','ZOGLggwnAfh', 'LB')
('SL22517-2022-11-01-10556','S440-20','GjfaUFTEHiUw', 'LB')
('AC04652-2022-11-01-10658','A593-2','YqwtXL', 'LB')
('AC22517-2022-11-01-10486','A583-10','OftLkPjwQCbAroC', 'UB')
('AC04652-2022-11-01-10659','A593-3','TmFj', 'UB')
('AC22517-2022-11-02-10751','A598-5','PGSXi', 'SL')
('AC12058-2022-11-01-10640','A592-2','zMwTVXFJQJKOS', 'LB')
('AC22517-2022-11-02-10754','A598-8','yHALjKkWFGICWVE', 'LB')
('SL04652-2022-11-01-10603','S442-19','bTgqXUoDffY', 'UB')
('SL12058-2022-11-01-10605','S442-21','Cdt', 'MB')
('SL22517-2022-11-02-10573','S441-13','ySAfAxXMXvjq', 'MB')
('AC22517-2022-11-02-10756','A598-10','nvLWIFvhaX', 'UB')
('AC22517-2022-11-02-10757','A598-11','SQZCh', 'SL')
('SL04652-2022-11-01-10605','S442-21','zBN', 'MB')
('AC22517-2022-11-02-10761','A598-15','ndkTaUqCljbh', 'UB')
('SL22517-2022-11-02-10580','S441-20','uUyNs', 'LB')
('AC22517-2022-11-02-10762','A598-16','hvNATjrbfVBF', 'UB')
('AC22517-2022-11-01-10489','A583-13','VcoKpZ', 'LB')
('AC04652-2022-11-01-10665','A593-9','TnatrQuWDa', 'UB')
('AC22517-2022-11-01-10491','A583-15','Kl', 'UB')
('SL04652-2022-11-01-10606','S442-22','xafb', 'UB')
('SL22517-2022-11-02-10585','S442-1','KHSgQ', 'LB')
('SL12058-2022-11-01-10613','S443-5','sUDsyBU', 'MB')
('AC04652-2022-11-01-10667','A593-11','nRCyOmNioyQ', 'SL')
('SL04652-2022-11-01-10607','S442-23','qBDMkqxuOXiq', 'SL')
('AC04652-2022-11-01-10669','A593-13','MuHv', 'LB')
('SL12058-2022-11-01-10616','S443-8','li', 'SU')
('SL22517-2022-11-02-10590','S442-6','k', 'UB')
('SL22517-2022-11-01-10567','S441-7','ooXRtucWJQC', 'SL')
('AC12058-2022-11-01-10646','A592-8','zr', 'LB')
('AC22517-2022-11-01-10493','A583-17','usJtZPL', 'SL')
('SL22517-2022-11-01-10570','S441-10','ziRjqAeDEKRSbibl', 'MB')
('AC22517-2022-11-01-10495','A584-1','iVVOZupJvT', 'LB')
('AC04652-2022-11-02-10573','A588-7','EcNieFok', 'LB')
('AC04652-2022-11-02-10574','A588-8','RpNMLyv', 'LB')
('SL22517-2022-11-01-10573','S441-13','vczbKDiW', 'MB')
('SL04652-2022-11-01-10614','S443-6','D', 'UB')
('AC04652-2022-11-01-10675','A594-1','xRuuXYbksAdqZ', 'LB')
('AC04652-2022-11-02-10577','A588-11','Q', 'SL')
('SL12058-2022-11-01-10627','S443-19','HIXtESH', 'UB')
('SL04652-2022-11-02-10648','S444-16','PDGdoOCHjspqbbTc', 'SU')
('AC12058-2022-11-01-10650','A592-12','iSiyTYDBXMZV', 'SU')
('SL04652-2022-11-02-10650','S444-18','qetRcyDi', 'MB')
('SL22517-2022-11-01-10578','S441-18','y', 'MB')
('AC22517-2022-11-02-10771','A599-7','DLiTWePyZql', 'LB')
('SL04652-2022-11-01-10616','S443-8','dwxlQ', 'SU')
('SL04652-2022-11-01-10617','S443-9','qisS', 'LB')
('AC22517-2022-11-01-10498','A584-4','ui', 'UB')
('SL12058-2022-11-01-10633','S444-1','MISSmSaGuO', 'LB')
('SL22517-2022-11-02-10599','S442-15','GKr', 'SL')
('AC12058-2022-11-01-10653','A592-15','vjQxFYfHQLNctPuQ', 'UB')
('SL04652-2022-11-01-10619','S443-11','dgPmifmIgWcOGbaq', 'UB')
('SL12058-2022-11-01-10635','S444-3','ibir', 'UB')
('AC22517-2022-11-01-10504','A584-10','mJRuHMY', 'UB')
('SL22517-2022-11-01-10581','S441-21','KgNRMPcCLy', 'MB')
('AC04652-2022-11-02-10588','A589-4','Xv', 'UB')
('AC04652-2022-11-01-10690','A594-16','cqVUJky', 'UB')
('SL22517-2022-11-02-10603','S442-19','JmFYCstnUIlGACj', 'UB')
('SL22517-2022-11-01-10586','S442-2','qmxCgDo', 'MB')
('AC22517-2022-11-01-10506','A584-12','Ox', 'SU')
('SL04652-2022-11-02-10657','S445-1','I', 'LB')
('AC12058-2022-11-01-10661','A593-5','afd', 'SL')
('SL22517-2022-11-02-10607','S442-23','dVUrpOsBTYPln', 'SL')
('SL12058-2022-11-01-10637','S444-5','TpdjBTcB', 'MB')
('SL04652-2022-11-01-10624','S443-16','uBqKM', 'SU')
('AC04652-2022-11-02-10589','A589-5','ehukmCQxu', 'SL')
('AC22517-2022-11-01-10511','A584-17','TXrpEy', 'SL')
('AC04652-2022-11-01-10693','A595-1','xGibnHtNqKmnpBn', 'LB')
('AC04652-2022-11-02-10590','A589-6','hLbc', 'SU')
('SL22517-2022-11-02-10610','S443-2','KwvMbpUOd', 'MB')
('SL22517-2022-11-01-10590','S442-6','kYsqqUnXBDJmywD', 'UB')
('SL04652-2022-11-01-10627','S443-19','vCHQrBLxfun', 'UB')
('SL04652-2022-11-02-10668','S445-12','NvdcumpWByv', 'LB')
('SL22517-2022-11-01-10593','S442-9','umUbU', 'LB')
('SL22517-2022-11-01-10594','S442-10','sEVUcLPzkQvib', 'MB')
('AC22517-2022-11-01-10516','A585-4','LUiEblxptXeOw', 'UB')
('SL04652-2022-11-02-10671','S445-15','C', 'SL')
('SL12058-2022-11-01-10644','S444-12','w', 'LB')
('AC04652-2022-11-01-10697','A595-5','azzEcrHVoKVU', 'SL')
('SL04652-2022-11-01-10631','S443-23','pTTLMAPJne', 'SL')
('SL04652-2022-11-02-10673','S445-17','kHrZj', 'LB')
('SL22517-2022-11-02-10617','S443-9','CtQejInrlGZ', 'LB')
('AC22517-2022-11-02-10782','A599-18','RfFEYIXUsHi', 'SU')
('SL22517-2022-11-02-10619','S443-11','gzekiXHHNQAVbOPF', 'UB')
('SL04652-2022-11-01-10632','S443-24','LmaaQJWM', 'SU')
('SL22517-2022-11-01-10599','S442-15','Rkbmr', 'SL')
('AC12058-2022-11-01-10671','A593-15','iELVdYDLpse', 'UB')
('AC12058-2022-11-01-10672','A593-16','PVlJbhOrkq', 'UB')
('SL22517-2022-11-02-10623','S443-15','DCDBNzCqySZrTXws', 'SL')
('AC22517-2022-11-02-10785','A600-3','kbTAkufqYsqawv', 'UB')
('AC22517-2022-11-02-10786','A600-4','UGrRCkwTAotdtnW', 'UB')
('AC12058-2022-11-01-10674','A593-18','nNBxlJWln', 'SU')
('SL22517-2022-11-02-10626','S443-18','IrSjsOCYIWa', 'MB')
('AC04652-2022-11-02-10597','A589-13','IxE', 'LB')
('SL22517-2022-11-02-10627','S443-19','MCvUlfKACJRK', 'UB')
('AC04652-2022-11-01-10706','A595-14','ucLKynDr', 'LB')
('SL12058-2022-11-01-10652','S444-20','IeefCuJs', 'LB')
('SL12058-2022-11-01-10653','S444-21','dQzzlhcadELvVI', 'MB')
('SL04652-2022-11-01-10637','S444-5','xsrorzqJPoDNcXC', 'MB')
('SL12058-2022-11-01-10655','S444-23','V', 'SL')
('SL04652-2022-11-02-10682','S446-2','WLziWWIUoXZ', 'MB')
('AC22517-2022-11-02-10788','A600-6','BLyRxaPHu', 'SU')
('AC04652-2022-11-02-10601','A589-17','lBryaEYVCSW', 'SL')
('SL22517-2022-11-02-10629','S443-21','rFDQwiB', 'MB')
('AC22517-2022-11-01-10521','A585-9','EakqLltjGnPStDZ', 'UB')
('SL04652-2022-11-02-10684','S446-4','IsLhxymIhRbxodZy', 'LB')
('SL22517-2022-11-02-10630','S443-22','dkbrshLbGOW', 'UB')
('SL04652-2022-11-02-10685','S446-5','fiV', 'MB')
('AC22517-2022-11-02-10793','A600-11','MHdw', 'SL')
('AC22517-2022-11-02-10794','A600-12','ABReSJ', 'SU')
('AC04652-2022-11-02-10607','A590-5','CuYBzpJoAfGUqPeG', 'SL')
('AC04652-2022-11-01-10711','A596-1','PIhCfpBrF', 'LB')
('SL04652-2022-11-01-10640','S444-8','tVhvCrrceca', 'SU')
('SL22517-2022-11-02-10632','S443-24','zrJejJsqddENg', 'SU')
('AC04652-2022-11-02-10609','A590-7','KpmFNyFB', 'LB')
('SL22517-2022-11-02-10634','S444-2','ZgLFNJIwWauuDrRy', 'MB')
('SL04652-2022-11-01-10642','S444-10','VmomF', 'MB')
('AC22517-2022-11-02-10796','A600-14','nRhoN', 'LB')
('SL22517-2022-11-01-10611','S443-3','KyIPivcmHzBVKZb', 'UB')
('SL22517-2022-11-01-10613','S443-5','eASTGwhdPffUfcrj', 'MB')
('SL22517-2022-11-02-10637','S444-5','qenjOKYSkuaJJCdv', 'MB')
('SL22517-2022-11-02-10638','S444-6','bccOrrIHixkViCyk', 'UB')
('AC12058-2022-11-01-10688','A594-14','aCUIXXwxvAOp', 'LB')
('SL22517-2022-11-01-10616','S443-8','BgbViFE', 'SU')
('SL22517-2022-11-01-10618','S443-10','YWYrENh', 'MB')
('SL22517-2022-11-01-10619','S443-11','XOetKWrShbWDQEV', 'UB')
('AC22517-2022-11-01-10531','A586-1','XL', 'LB')
('AC22517-2022-11-01-10532','A586-2','rIVvjpPF', 'LB')
('AC04652-2022-11-01-10715','A596-5','riMRqUMpPCO', 'SL')
('SL12058-2022-11-01-10672','S445-16','CREvYoxVrtK', 'SU')
('AC04652-2022-11-02-10611','A590-9','hRecQVk', 'UB')
('SL12058-2022-11-01-10676','S445-20','TPD', 'LB')
('AC04652-2022-11-02-10612','A590-10','EckXBKQxFUcV', 'UB')
('AC12058-2022-11-01-10692','A594-18','tzebjEePRUEP', 'SU')
('AC22517-2022-11-01-10535','A586-5','obaPYhrkdu', 'SL')
('AC12058-2022-11-01-10693','A595-1','PeacRDr', 'LB')
('AC04652-2022-11-02-10613','A590-11','IRQluWuwBG', 'SL')
('SL22517-2022-11-01-10625','S443-17','lXeyhOHFwFnokSd', 'LB')
('AC12058-2022-11-01-10695','A595-3','Rbdi', 'UB')
('SL04652-2022-11-01-10649','S444-17','qVBifUfcbXETm', 'LB')
('SL22517-2022-11-02-10646','S444-14','ZsitKCfkl', 'UB')
('AC04652-2022-11-01-10719','A596-9','VTiEnnqECC', 'UB')
('AC22517-2022-11-02-10804','A601-4','FhJIDFIYaINJ', 'UB')
('AC22517-2022-11-01-10539','A586-9','ZgIsZPBLY', 'UB')
('AC22517-2022-11-01-10540','A586-10','EiGEiyFd', 'UB')
('SL22517-2022-11-02-10647','S444-15','OhMxYzHUzuq', 'SL')
('AC04652-2022-11-02-10617','A590-15','xZXvRxh', 'UB')
('AC22517-2022-11-01-10542','A586-12','GzYmuplfBnkWPLP', 'SU')
('AC04652-2022-11-02-10620','A590-18','fYhoXVQOYB', 'SU')
('SL04652-2022-11-01-10652','S444-20','UKLVGLLL', 'LB')
('AC22517-2022-11-02-10808','A601-8','kKUPfIyGUvRXrt', 'LB')
('SL22517-2022-11-01-10628','S443-20','XnbCtrCrsdcemxQi', 'LB')
('AC22517-2022-11-01-10548','A586-18','TEykHXja', 'SU')
('SL22517-2022-11-01-10630','S443-22','yjvzrMmVRd', 'UB')
('SL12058-2022-11-01-10682','S446-2','E', 'MB')
('SL12058-2022-11-01-10683','S446-3','wKEdsQPXRsXoCYQ', 'UB')
('AC04652-2022-11-01-10723','A596-13','Wyq', 'LB')
('SL04652-2022-11-02-10703','S446-23','zlUAaLlsL', 'SL')
('AC04652-2022-11-01-10724','A596-14','gZdBxbTQWWC', 'LB')
('SL22517-2022-11-02-10656','S444-24','xaGxCsGHAjbSm', 'SU')
('SL22517-2022-11-02-10657','S445-1','FSUbcvsiwODcp', 'LB')
('AC12058-2022-11-01-10703','A595-11','aS', 'SL')
('AC04652-2022-11-02-10626','A591-6','ecCPwoASl', 'SU')
('SL04652-2022-11-01-10658','S445-2','VfDKQbHPivYBy', 'MB')
('SL04652-2022-11-01-10659','S445-3','mSM', 'UB')
('AC04652-2022-11-02-10628','A591-8','rTomyINu', 'LB')
('SL12058-2022-11-01-10688','S446-8','h', 'SU')
('AC04652-2022-11-01-10726','A596-16','oHgzPIAUzZP', 'UB')
('AC04652-2022-11-02-10629','A591-9','haFhUtkuwmWJTi', 'UB')
('AC22517-2022-11-01-10554','A587-6','IziRxExm', 'SU')
('SL22517-2022-11-02-10663','S445-7','yte', 'SL')
('SL22517-2022-11-02-10666','S445-10','yDVE', 'MB')
('SL04652-2022-11-02-10709','S447-5','ptMs', 'MB')
('AC04652-2022-11-01-10729','A597-1','JJmgqeEganSwGVi', 'LB')
('SL22517-2022-11-01-10640','S444-8','rgFuWNmzonEV', 'SU')
('AC22517-2022-11-01-10557','A587-9','MsqaohQAN', 'UB')
('SL22517-2022-11-02-10667','S445-11','ubWEnAfRiiP', 'UB')
('SL12058-2022-11-01-10690','S446-10','ZGQGCQPRub', 'MB')
('AC22517-2022-11-01-10558','A587-10','wfKVTMxMbcfQw', 'UB')
('SL22517-2022-11-02-10670','S445-14','cZiNqbiDPaiQZcq', 'UB')
('SL12058-2022-11-01-10691','S446-11','jCskskvndd', 'UB')
('SL22517-2022-11-02-10672','S445-16','M', 'SU')
('AC22517-2022-11-02-10815','A601-15','gpOlXucPjIMTu', 'UB')
('SL22517-2022-11-01-10643','S444-11','Y', 'UB')
('AC04652-2022-11-01-10731','A597-3','kefywsgDoHzaQ', 'UB')
('AC04652-2022-11-01-10732','A597-4','JYpW', 'UB')
('AC04652-2022-11-02-10633','A591-13','QxG', 'LB')
('AC04652-2022-11-02-10634','A591-14','cpo', 'LB')
('AC22517-2022-11-01-10560','A587-12','Xhpk', 'SU')
('AC12058-2022-11-01-10710','A595-18','qRyjqJq', 'SU')
('AC04652-2022-11-01-10736','A597-8','EOWhLFXp', 'LB')
('SL22517-2022-11-02-10675','S445-19','hqTuqoHbqiI', 'UB')
('AC04652-2022-11-01-10737','A597-9','fZcq', 'UB')
('SL04652-2022-11-02-10721','S447-17','ZVOTMyxNW', 'LB')
('AC22517-2022-11-01-10565','A587-17','tCEntn', 'SL')
('AC12058-2022-11-01-10712','A596-2','J', 'LB')
('AC22517-2022-11-02-10816','A601-16','V', 'UB')
('SL22517-2022-11-02-10676','S445-20','Ry', 'LB')
('AC04652-2022-11-02-10635','A591-15','BgpYMPwzIY', 'UB')
('AC12058-2022-11-01-10714','A596-4','BZvZtmXibH', 'UB')
('SL04652-2022-11-01-10664','S445-8','WatN', 'SU')
('AC22517-2022-11-01-10568','A588-2','WasHGWkOtx', 'LB')
('SL22517-2022-11-02-10680','S445-24','hUHclrixOEqifV', 'SU')
('SL04652-2022-11-01-10665','S445-9','ZFiXsS', 'LB')
('AC22517-2022-11-02-10821','A602-3','XykriqzkoVzRfc', 'UB')
('SL22517-2022-11-01-10651','S444-19','HuMhAa', 'UB')
('SL04652-2022-11-01-10667','S445-11','ngRsQhL', 'UB')
('AC04652-2022-11-02-10637','A591-17','XtZDZGoRuEueRNM', 'SL')
('SL04652-2022-11-01-10669','S445-13','ZQQ', 'MB')
('AC22517-2022-11-02-10822','A602-4','WxskOuoOHms', 'UB')
('AC04652-2022-11-01-10743','A597-15','kmhwXdjujm', 'UB')
('AC22517-2022-11-01-10574','A588-8','HRScARNpIA', 'LB')
('AC22517-2022-11-01-10575','A588-9','BokCplGg', 'UB')
('SL12058-2022-11-01-10702','S446-22','saVp', 'UB')
('AC04652-2022-11-01-10744','A597-16','m', 'UB')
('AC22517-2022-11-01-10578','A588-12','UiYgAIwEmd', 'SU')
('SL22517-2022-11-02-10685','S446-5','xDzMQGwwwrOBZB', 'MB')
('SL22517-2022-11-01-10655','S444-23','aAaazrFkQjKPXEpl', 'SL')
('SL04652-2022-11-01-10673','S445-17','ADKTRFLkgGmKoAgt', 'LB')
('SL12058-2022-11-01-10706','S447-2','CzScwRESblsvDP', 'MB')
('SL04652-2022-11-01-10675','S445-19','XtdzbJQxCEYBpC', 'UB')
('AC04652-2022-11-01-10749','A598-3','nPepYK', 'UB')
('SL22517-2022-11-01-10658','S445-2','BjlhpGX', 'MB')
('AC22517-2022-11-01-10580','A588-14','YqsdZvmYr', 'LB')
('AC12058-2022-11-01-10721','A596-11','TTRbiee', 'SL')
('AC12058-2022-11-01-10722','A596-12','jNESucWz', 'SU')
('SL22517-2022-11-01-10659','S445-3','QehI', 'UB')
('SL22517-2022-11-01-10660','S445-4','fpNLArYdFH', 'LB')
('SL22517-2022-11-02-10688','S446-8','BZsSNde', 'SU')
('AC04652-2022-11-01-10756','A598-10','QVACLq', 'UB')
('SL22517-2022-11-02-10690','S446-10','lW', 'MB')
('AC22517-2022-11-01-10581','A588-15','ssdryeedLat', 'UB')
('AC22517-2022-11-02-10829','A602-11','CSrEPnb', 'SL')
('SL04652-2022-11-02-10742','S448-14','ulfilv', 'UB')
('SL04652-2022-11-01-10681','S446-1','fW', 'LB')
('AC22517-2022-11-01-10583','A588-17','ol', 'SL')
('AC04652-2022-11-01-10759','A598-13','hPDOmyl', 'LB')
('AC04652-2022-11-01-10760','A598-14','jYDaCFt', 'LB')
('AC22517-2022-11-02-10833','A602-15','CKnFyXHJZzp', 'UB')
('SL22517-2022-11-01-10666','S445-10','nb', 'MB')
('AC04652-2022-11-02-10649','A592-11','Z', 'SL')
('SL04652-2022-11-01-10687','S446-7','dbGMq', 'SL')
('SL04652-2022-11-01-10689','S446-9','yZwd', 'LB')
('SL04652-2022-11-01-10690','S446-10','O', 'MB')
('AC04652-2022-11-01-10762','A598-16','VsqBVTih', 'UB')
('SL04652-2022-11-02-10746','S448-18','lCmHW', 'MB')
('AC12058-2022-11-01-10729','A597-1','LzLXNSWIzIdshp', 'LB')
('SL12058-2022-11-01-10719','S447-15','UctbwvL', 'SL')
('SL04652-2022-11-02-10749','S448-21','KHjKZxYwtACjffp', 'MB')
('SL04652-2022-11-02-10750','S448-22','TbhWrsStH', 'UB')
