('SL22517-2022-11-02-4','S1-4','UAqhzrzGlBLqSGP', 'LB')
('SL12058-2022-11-01-11411','S476-11','IbFjSvuOrvO', 'UB')
('AC04652-2022-11-02-11649','A648-3','NsgiwprCC', 'UB')
('SL12058-2022-11-01-11427','S477-3','u', 'UB')
('AC04652-2022-11-02-11673','A649-9','PGDzWWGbh', 'UB')
('SL04652-2022-11-02-11556','S482-12','pAFVYVNBdoSEX', 'LB')
('AC04652-2022-11-02-11680','A649-16','gGjrXOVymvCIIPOa', 'UB')
('SL04652-2022-11-01-11533','S481-13','YgisdPlw', 'MB')
('AC04652-2022-11-01-11859','A659-15','HSoRezMUxiwgqTQl', 'UB')
('SL04652-2022-11-01-11549','S482-5','QOMqEgArpb', 'MB')
('SL22517-2022-11-01-11485','S479-13','a', 'MB')
('SL22517-2022-11-02-11583','S483-15','KHWhkUKt', 'SL')
('AC04652-2022-11-02-11701','A651-1','rqjYTNXDGAFZ', 'LB')
('SL04652-2022-11-02-11581','S483-13','TKThqAESU', 'MB')
('SL22517-2022-11-01-11491','S479-19','RVvjUJw', 'UB')
('SL04652-2022-11-02-11583','S483-15','vfzNdatjl', 'SL')
('SL04652-2022-11-02-11587','S483-19','jqIoRLAbupzSWNSk', 'UB')
('AC12058-2022-11-01-11689','A650-7','YhseihpwRG', 'LB')
('AC12058-2022-11-01-11690','A650-8','g', 'LB')
('SL12058-2022-11-01-11472','S478-24','SiRlWE', 'SU')
('SL12058-2022-11-01-11474','S479-2','PkZNq', 'MB')
('AC04652-2022-11-02-11707','A651-7','Bv', 'LB')
('SL12058-2022-11-01-11476','S479-4','BwHkXtfKEqVgoEUS', 'LB')
('AC22517-2022-11-02-11657','A648-11','pPCFSiqzYKxxkX', 'SL')
('AC22517-2022-11-01-11688','A650-6','OMkqa', 'SU')
('AC04652-2022-11-02-11710','A651-10','yppkN', 'UB')
('SL22517-2022-11-02-11634','S485-18','PzhlB', 'MB')
('AC04652-2022-11-01-11932','A663-16','wSiwQzLSFJq', 'UB')
('AC22517-2022-11-02-11694','A650-12','gfJHJzVWBk', 'SU')
('AC22517-2022-11-01-11737','A653-1','YrUVSbBLPhaKGa', 'LB')
('SL04652-2022-11-01-11664','S486-24','u', 'SU')
('AC22517-2022-11-02-11753','A653-17','XJRvxtOucAI', 'SL')
('SL04652-2022-11-02-11707','S488-19','aoCCIBnI', 'UB')
('AC04652-2022-11-02-11811','A657-3','cWzLyt', 'UB')
('AC22517-2022-11-01-11798','A656-8','MjaXWkc', 'LB')
('AC12058-2022-11-01-11798','A656-8','ZrztMajOnLvi', 'LB')
('AC22517-2022-11-01-11799','A656-9','FtZUPfEjIJObYkzH', 'UB')
('AC22517-2022-11-02-11763','A654-9','CpXWGJXOYPtkC', 'UB')
('AC04652-2022-11-01-12014','A668-8','KSdKwnjVyXLWGCWi', 'LB')
('SL12058-2022-11-01-11604','S484-12','qtCVwzKUMxNnkiv', 'LB')
('SL22517-2022-11-01-11648','S486-8','UGcx', 'SU')
('SL04652-2022-11-01-11694','S488-6','QLViJEdMVbA', 'UB')
('AC12058-2022-11-01-11813','A657-5','zjaGeoTlIKSFWUcx', 'SL')
('SL04652-2022-11-01-11704','S488-16','DTOPVOclZ', 'SU')
('SL22517-2022-11-02-11745','S490-9','IPXTnp', 'LB')
('AC04652-2022-11-02-11847','A659-3','n', 'UB')
('AC04652-2022-11-02-11848','A659-4','slTKocwMQHsu', 'UB')
('AC22517-2022-11-01-11844','A658-18','iFICzRXAEvCJ', 'SU')
('AC04652-2022-11-01-12049','A670-7','P', 'LB')
('AC22517-2022-11-02-11806','A656-16','jiNbRgyXHRT', 'UB')
('AC22517-2022-11-02-11807','A656-17','YjEfQu', 'SL')
('SL12058-2022-11-01-11633','S485-17','cM', 'LB')
('SL04652-2022-11-02-11767','S491-7','jFmWt', 'SL')
('SL04652-2022-11-01-11765','S491-5','eajNbbaTgS', 'MB')
('AC22517-2022-11-02-11860','A659-16','I', 'UB')
('SL12058-2022-11-01-11683','S487-19','PH', 'UB')
('AC22517-2022-11-02-11861','A659-17','KJkCQQ', 'SL')
('SL04652-2022-11-02-11828','S493-20','jqSL', 'LB')
('AC22517-2022-11-01-11899','A662-1','ryqmubOZrgN', 'LB')
('AC22517-2022-11-02-11866','A660-4','WKHtcSlnwvFF', 'UB')
('AC04652-2022-11-02-11928','A663-12','taHDJj', 'SU')
('AC22517-2022-11-02-11873','A660-11','IecWZsMmGtrhq', 'SL')
('AC22517-2022-11-01-11944','A664-10','oWMNkYLc', 'UB')
('AC22517-2022-11-02-11909','A662-11','mVUFxZJ', 'SL')
('AC22517-2022-11-02-11910','A662-12','iRgpukNcCcRP', 'SU')
('SL12058-2022-11-01-11738','S490-2','AADRAo', 'MB')
('SL04652-2022-11-02-11871','S495-15','dWxPl', 'SL')
('SL22517-2022-11-02-11874','S495-18','BI', 'MB')
('SL22517-2022-11-01-11869','S495-13','LOAilIHNfcb', 'MB')
('SL04652-2022-11-02-11937','S498-9','mimVzEtmAMarRGO', 'LB')
('SL04652-2022-11-01-11901','S496-21','hfApIioGdV', 'MB')
('AC04652-2022-11-01-12239','A680-17','GSwrrdHLuwfAApqG', 'SL')
('AC12058-2022-11-01-12041','A669-17','PzV', 'SL')
('AC04652-2022-11-02-12054','A670-12','lTkqITUnPYsPg', 'SU')
('SL22517-2022-11-02-11956','S499-4','q', 'LB')
('AC04652-2022-11-02-12060','A670-18','nL', 'SU')
('SL04652-2022-11-01-11915','S497-11','VpcFVCOeRamIfp', 'UB')
('SL04652-2022-11-01-11921','S497-17','PaaLMQzG', 'LB')
('AC22517-2022-11-01-12076','A671-16','R', 'UB')
('SL04652-2022-11-01-11942','S498-14','EIDFNixXQfRcM', 'UB')
('SL04652-2022-11-01-11943','S498-15','jyvKptVfI', 'SL')
('SL04652-2022-11-02-11975','S499-23','vWojqhVSQk', 'SL')
('AC12058-2022-11-01-12080','A672-2','zuNDmlraV', 'LB')
('AC04652-2022-11-01-12266','A682-8','LFTgkiRzST', 'LB')
('AC12058-2022-11-01-12083','A672-5','TSGSbhQbUjfpPz', 'SL')
('AC04652-2022-11-01-12275','A682-17','uZUC', 'SL')
('AC12058-2022-11-01-12087','A672-9','jXDTfHHnbiS', 'UB')
('AC22517-2022-11-01-12093','A672-15','xP', 'UB')
('AC12058-2022-11-01-12089','A672-11','gDLzBGpvp', 'SL')
('SL22517-2022-11-02-11987','S500-11','qPWjTfa', 'UB')
('AC22517-2022-11-01-12095','A672-17','TdUOAtsNWjXrGDbZ', 'SL')
('AC04652-2022-11-02-12095','A672-17','GSFVUTQZujhHqDK', 'SL')
('AC04652-2022-11-01-12281','A683-5','WzS', 'SL')
('AC12058-2022-11-01-12095','A672-17','aVxPXBqFkRA', 'SL')
('AC04652-2022-11-02-12098','A673-2','jjvmZQkqHvSwkUS', 'LB')
('AC12058-2022-11-01-12097','A673-1','KVFvcgx', 'LB')
('AC12058-2022-11-01-12102','A673-6','IbRVeUBOTc', 'SU')
('SL22517-2022-11-02-12003','S501-3','XwJRpAfZyEqppoo', 'UB')
('SL04652-2022-11-02-11993','S500-17','XxSwBEnJC', 'LB')
('SL12058-2022-11-01-11873','S495-17','VtlKLczZKYgaojM', 'LB')
('SL22517-2022-11-02-12006','S501-6','kFHIuJGCZvO', 'UB')
('AC22517-2022-11-02-12070','A671-10','QYYTOLVDsmFbGTgD', 'UB')
('AC22517-2022-11-02-12071','A671-11','XT', 'SL')
('AC22517-2022-11-02-12072','A671-12','SloUUeeiR', 'SU')
('AC12058-2022-11-01-12105','A673-9','OdxnzPSQTl', 'UB')
('AC12058-2022-11-01-12106','A673-10','dkTXjdqZi', 'UB')
('AC04652-2022-11-02-12113','A673-17','iAoeQacz', 'SL')
('SL22517-2022-11-01-11928','S497-24','urnKvKo', 'SU')
('SL12058-2022-11-01-11880','S495-24','qf', 'SU')
('SL04652-2022-11-01-12045','S502-21','aPgahMz', 'MB')
('SL22517-2022-11-01-11982','S500-6','d', 'UB')
('SL04652-2022-11-01-12047','S502-23','wxaLyUFIfsmho', 'SL')
('SL22517-2022-11-02-12075','S504-3','CIsPrRLFsy', 'UB')
('AC12058-2022-11-01-12189','A678-3','pcwp', 'UB')
('AC04652-2022-11-01-12355','A687-7','HpJG', 'LB')
('SL22517-2022-11-01-11984','S500-8','nFhPel', 'SU')
('AC22517-2022-11-01-12179','A677-11','Zak', 'SL')
('SL22517-2022-11-02-12083','S504-11','MJa', 'UB')
('SL04652-2022-11-01-12059','S503-11','HHCMUsDs', 'UB')
('SL04652-2022-11-01-12060','S503-12','trSfLSk', 'LB')
('AC22517-2022-11-02-12150','A675-18','ld', 'SU')
('SL22517-2022-11-02-12084','S504-12','kWlAEJGSGmwLsJ', 'LB')
('SL22517-2022-11-01-11993','S500-17','NgwqNUTSKMCeg', 'LB')
('SL22517-2022-11-02-12087','S504-15','RXxY', 'SL')
('AC22517-2022-11-01-12185','A677-17','eH', 'SL')
('AC12058-2022-11-01-12198','A678-12','CNufnVTSH', 'SU')
('AC22517-2022-11-02-12161','A676-11','PvY', 'SL')
('SL22517-2022-11-01-12009','S501-9','iJtIJz', 'LB')
('AC04652-2022-11-01-12373','A688-7','FKtVaAPbuMSpsCa', 'LB')
('AC04652-2022-11-01-12374','A688-8','fghKlBujwNWy', 'LB')
('AC12058-2022-11-01-12214','A679-10','hYYDtL', 'UB')
('SL22517-2022-11-01-12014','S501-14','GG', 'UB')
('AC04652-2022-11-01-12380','A688-14','QIDxgdfdYilcKTg', 'LB')
('SL04652-2022-11-01-12083','S504-11','BwKYZcSb', 'UB')
('SL04652-2022-11-02-12088','S504-16','YBPm', 'SU')
('SL22517-2022-11-02-12108','S505-12','RtyFA', 'LB')
('AC04652-2022-11-02-12196','A678-10','QtvXHTmEFF', 'UB')
('SL04652-2022-11-02-12093','S504-21','CRRlDiOVSb', 'MB')
('SL22517-2022-11-01-12020','S501-20','bf', 'LB')
('AC12058-2022-11-01-12225','A680-3','ZmeQPicuvOMI', 'UB')
('SL04652-2022-11-02-12108','S505-12','oDOMUhb', 'LB')
('SL22517-2022-11-01-12041','S502-17','UrcHix', 'LB')
('SL22517-2022-11-01-12042','S502-18','xaLWY', 'MB')
('SL22517-2022-11-02-12139','S506-19','KzWszbbsAgUxA', 'UB')
('AC22517-2022-11-01-12236','A680-14','vcleJjqazID', 'LB')
('SL22517-2022-11-02-12143','S506-23','hQgqhZYnnna', 'SL')
('SL04652-2022-11-02-12130','S506-10','DsB', 'MB')
('SL22517-2022-11-01-12054','S503-6','XGmDLequ', 'UB')
('SL04652-2022-11-01-12110','S505-14','wUTIsVCYtaDYedwh', 'UB')
('AC12058-2022-11-01-12258','A681-18','jSmyExGPj', 'SU')
('AC04652-2022-11-02-12230','A680-8','B', 'LB')
('AC12058-2022-11-01-12268','A682-10','NPo', 'UB')
('SL22517-2022-11-01-12067','S503-19','JG', 'UB')
('SL04652-2022-11-02-12140','S506-20','EPdUW', 'LB')
('SL22517-2022-11-01-12070','S503-22','IRBTLSaBA', 'UB')
('AC04652-2022-11-01-12426','A691-6','dkwYxPbFCC', 'SU')
('AC04652-2022-11-01-12427','A691-7','TeFSHdhCP', 'LB')
('SL04652-2022-11-01-12125','S506-5','aeRpnpCkDvUhaA', 'MB')
('AC22517-2022-11-02-12224','A680-2','ywCVhXYCPE', 'LB')
('AC22517-2022-11-01-12254','A681-14','YZePHedjUvdgrGGv', 'LB')
('SL04652-2022-11-01-12128','S506-8','uTLsWNHkNIYtLJwo', 'SU')
('SL22517-2022-11-01-12072','S503-24','XWsQsjY', 'SU')
('SL22517-2022-11-02-12163','S507-19','UACscZG', 'UB')
('SL12058-2022-11-01-12012','S501-12','NthRK', 'LB')
('SL04652-2022-11-01-12140','S506-20','gdWquiDvxnAo', 'LB')
('SL22517-2022-11-02-12169','S508-1','TdyuhfH', 'LB')
('SL04652-2022-11-02-12193','S509-1','bnCdDQgUrgZ', 'LB')
('AC22517-2022-11-01-12291','A683-15','O', 'UB')
('AC22517-2022-11-02-12277','A683-1','dOAYu', 'LB')
('SL04652-2022-11-01-12184','S508-16','HbNqcjbMExTz', 'SU')
('SL04652-2022-11-01-12185','S508-17','ANOfiwJcPyrtgNO', 'LB')
('AC04652-2022-11-01-12493','A695-1','POZuyVobYFAiOo', 'LB')
('SL04652-2022-11-01-12188','S508-20','lkTjDUUQaTJeE', 'LB')
('SL22517-2022-11-01-12130','S506-10','xPZeUWJDFHEswe', 'MB')
('AC12058-2022-11-01-12326','A685-14','tJyhbcYwqxwmXhoi', 'LB')
('SL22517-2022-11-01-12132','S506-12','twv', 'LB')
('SL04652-2022-11-02-12227','S510-11','PF', 'UB')
('SL04652-2022-11-02-12228','S510-12','egQjZICqgjHxkP', 'LB')
('AC04652-2022-11-02-12318','A685-6','LqVZtPC', 'SU')
('AC04652-2022-11-02-12319','A685-7','Ttl', 'LB')
('AC22517-2022-11-02-12304','A684-10','wgGxbqopO', 'UB')
('SL12058-2022-11-01-12092','S504-20','TzDhsNzNZKNfprW', 'LB')
('AC04652-2022-11-02-12357','A687-9','va', 'UB')
('SL22517-2022-11-01-12179','S508-11','KFrXRGniafb', 'UB')
('SL12058-2022-11-01-12106','S505-10','ugMZsof', 'MB')
('SL04652-2022-11-02-12260','S511-20','mf', 'LB')
('SL22517-2022-11-02-12264','S511-24','KsHATciYEcWhi', 'SU')
('SL04652-2022-11-02-12263','S511-23','EvIQ', 'SL')
('SL22517-2022-11-02-12272','S512-8','DklLloSUYTXYhCfq', 'SU')
('SL04652-2022-11-01-12250','S511-10','BJkoaDHyGqYg', 'MB')
('AC22517-2022-11-02-12360','A687-12','s', 'SU')
('SL04652-2022-11-01-12253','S511-13','tBkqS', 'MB')
('AC22517-2022-11-01-12395','A689-11','xdnWZvxMfcTN', 'SL')
('SL12058-2022-11-01-12139','S506-19','mKydcdZqDZkIy', 'UB')
('AC04652-2022-11-01-12589','A700-7','tMwSdVo', 'LB')
('SL04652-2022-11-02-12293','S513-5','ejKIlt', 'MB')
('AC12058-2022-11-01-12411','A690-9','SViOUMSjOWiPbRs', 'UB')
('SL04652-2022-11-01-12263','S511-23','wWFP', 'SL')
('SL04652-2022-11-02-12295','S513-7','jCUx', 'SL')
('AC22517-2022-11-02-12367','A688-1','GMsdLQWeRYuVPq', 'LB')
('SL22517-2022-11-02-12288','S512-24','aw', 'SU')
('SL04652-2022-11-01-12306','S513-18','pYFDFVbZ', 'MB')
('AC22517-2022-11-02-12406','A690-4','TVdjzUffb', 'UB')
('AC04652-2022-11-01-12677','A705-5','sVo', 'SL')
('AC12058-2022-11-01-12497','A695-5','KFheZuawk', 'SL')
('SL22517-2022-11-02-12368','S516-8','Ol', 'SU')
('AC22517-2022-11-02-12451','A692-13','XDcaEtmzcLX', 'LB')
('SL04652-2022-11-02-12392','S517-8','mJAgmYkrSTbTxyf', 'SU')
('SL22517-2022-11-02-12390','S517-6','iiisEZOSvGuzTkLc', 'UB')
('SL12058-2022-11-01-12242','S511-2','PsvMipWxqtuLHGkv', 'MB')
('AC22517-2022-11-01-12553','A698-7','vYti', 'LB')
('AC22517-2022-11-01-12558','A698-12','q', 'SU')
('SL04652-2022-11-01-12435','S519-3','aKwgbvnGhEmKixoR', 'UB')
('SL12058-2022-11-01-12294','S513-6','wJKJohmmMa', 'UB')
('SL04652-2022-11-01-12437','S519-5','yfkpRXQZdIDwtND', 'MB')
('AC04652-2022-11-02-12575','A699-11','NTXQHk', 'SL')
('AC22517-2022-11-01-12566','A699-2','tEmfCFEfYMSejcfg', 'LB')
('SL22517-2022-11-01-12382','S516-22','HHBnz', 'UB')
('AC22517-2022-11-02-12532','A697-4','lQDCzPOYR', 'UB')
('AC22517-2022-11-02-12533','A697-5','EPIxFHlOKZvABUo', 'SL')
('AC04652-2022-11-01-12769','A710-7','bF', 'LB')
('AC12058-2022-11-01-12593','A700-11','VaaD', 'SL')
('AC22517-2022-11-02-12534','A697-6','e', 'SU')
('SL22517-2022-11-02-12466','S520-10','dzSTvHlwg', 'MB')
('AC04652-2022-11-02-12583','A700-1','ugGBStPF', 'LB')
('SL04652-2022-11-02-12477','S520-21','DoKMfT', 'MB')
('AC22517-2022-11-02-12536','A697-8','yWQX', 'LB')
('AC04652-2022-11-02-12588','A700-6','XSEL', 'SU')
('SL22517-2022-11-02-12469','S520-13','BwMXTSQAPM', 'MB')
('SL04652-2022-11-02-12484','S521-4','NmurcrNWODVkkdAj', 'LB')
('AC12058-2022-11-01-12599','A700-17','KLBG', 'SL')
('AC22517-2022-11-01-12590','A700-8','UlOiSUIXbsfuAFq', 'LB')
('SL22517-2022-11-02-12481','S521-1','hSJbHJCchG', 'LB')
('SL04652-2022-11-01-12465','S520-9','BnFTPl', 'LB')
('AC04652-2022-11-01-12794','A711-14','QHDUS', 'LB')
('AC22517-2022-11-02-12590','A700-8','Fdfvoqpg', 'LB')
('SL12058-2022-11-01-12353','S515-17','OVqqqYKoCc', 'LB')
('AC22517-2022-11-01-12648','A703-12','pRcsqzpGU', 'SU')
('SL22517-2022-11-01-12448','S519-16','xEmlmRldZu', 'SU')
('AC22517-2022-11-02-12608','A701-8','Ba', 'LB')
('AC04652-2022-11-02-12678','A705-6','fni', 'SU')
('AC22517-2022-11-02-12655','A704-1','zOfy', 'LB')
('AC22517-2022-11-01-12707','A706-17','eKHEDWfOcQ', 'SL')
('AC22517-2022-11-01-12708','A706-18','NfJYwiXXqDuOq', 'SU')
('AC04652-2022-11-01-12912','A718-6','ZdSmvd', 'SU')
('SL04652-2022-11-02-12634','S527-10','YggfEhKpiGpOM', 'MB')
('AC12058-2022-11-01-12752','A709-8','yfwKg', 'LB')
('SL04652-2022-11-01-12617','S526-17','CITV', 'LB')
('SL04652-2022-11-01-12636','S527-12','ndEWDsVEMpgSU', 'LB')
('SL12058-2022-11-01-12493','S521-13','LzbVwsb', 'MB')
('SL12058-2022-11-01-12494','S521-14','HOfWPBv', 'UB')
('AC22517-2022-11-02-12737','A708-11','HvRRnAAzXgGJLV', 'SL')
('AC22517-2022-11-02-12752','A709-8','r', 'LB')
('SL12058-2022-11-01-12508','S522-4','KRQkypVHSpNNmJ', 'LB')
('AC12058-2022-11-01-12797','A711-17','rtbB', 'SL')
('AC04652-2022-11-02-12781','A711-1','BAfSSJfHF', 'LB')
('SL04652-2022-11-02-12683','S529-11','fntmJ', 'UB')
('SL12058-2022-11-01-12512','S522-8','Z', 'SU')
('AC04652-2022-11-02-12784','A711-4','BPhmWUqLLDjcGv', 'UB')
('SL04652-2022-11-02-12685','S529-13','DdwzQDaW', 'MB')
('AC22517-2022-11-01-12812','A712-14','fihq', 'LB')
('AC04652-2022-11-01-12968','A721-8','fWVFMYS', 'LB')
('AC22517-2022-11-01-12818','A713-2','yDvwxhbVqAVxDWM', 'LB')
('AC22517-2022-11-01-12819','A713-3','VttXa', 'UB')
('SL22517-2022-11-01-12595','S525-19','afH', 'UB')
('AC22517-2022-11-02-12766','A710-4','zyvHlWuthZI', 'UB')
('SL22517-2022-11-01-12596','S525-20','zrRJpDi', 'LB')
('SL04652-2022-11-01-12659','S528-11','QukOSKwyYihpku', 'UB')
('SL22517-2022-11-01-12598','S525-22','dkhKIYjVnaSylbGI', 'UB')
('AC04652-2022-11-01-12974','A721-14','CWDSCfypxTbTfCE', 'LB')
('SL22517-2022-11-02-12660','S528-12','GIoBoCOrDvYFPL', 'LB')
('SL04652-2022-11-01-12664','S528-16','m', 'SU')
('SL12058-2022-11-01-12521','S522-17','QCskWFxjeC', 'LB')
('AC22517-2022-11-02-12772','A710-10','sWGUmsEKlrB', 'UB')
('SL04652-2022-11-01-12669','S528-21','MpimkalpfM', 'MB')
('AC22517-2022-11-01-12825','A713-9','QVNVzWqnb', 'UB')
('AC22517-2022-11-01-12826','A713-10','Va', 'UB')
('SL22517-2022-11-02-12663','S528-15','jpoNTDOTD', 'SL')
('AC22517-2022-11-02-12776','A710-14','ENYkQxcDweGTmC', 'LB')
('AC12058-2022-11-01-12820','A713-4','pOukuFWuvh', 'UB')
('SL12058-2022-11-01-12524','S522-20','tBfbmXvTd', 'LB')
('AC04652-2022-11-01-12980','A722-2','taFAMnXfJHUMe', 'LB')
('SL22517-2022-11-01-12605','S526-5','MhVHUv', 'MB')
('SL04652-2022-11-01-12675','S529-3','EsXCTxicFQy', 'UB')
('AC22517-2022-11-02-12781','A711-1','MhujMf', 'LB')
('SL22517-2022-11-02-12668','S528-20','yICinDIVKmaMJ', 'LB')
('AC22517-2022-11-01-12831','A713-15','SXEOW', 'UB')
('AC04652-2022-11-02-12807','A712-9','VezjcpB', 'UB')
('AC04652-2022-11-01-12984','A722-6','CRTSWkHXqeVWIoz', 'SU')
('AC04652-2022-11-01-12985','A722-7','oau', 'LB')
('AC04652-2022-11-01-12986','A722-8','tCJXVzaCnFmGims', 'LB')
('AC12058-2022-11-01-12825','A713-9','bIxcnEaSp', 'UB')
('AC12058-2022-11-01-12828','A713-12','cbUJwgeg', 'SU')
('AC04652-2022-11-01-13002','A723-6','vCnrBJoM', 'SU')
('SL04652-2022-11-02-12723','S531-3','jMofq', 'UB')
('SL04652-2022-11-02-12724','S531-4','ZRaVO', 'LB')
('SL22517-2022-11-01-12633','S527-9','jXbEiJiXL', 'LB')
('AC22517-2022-11-01-12857','A715-5','ARVNyxWqkjRBFr', 'SL')
('AC22517-2022-11-02-12814','A712-16','sIlFscdCWL', 'UB')
('SL22517-2022-11-02-12701','S530-5','Qcn', 'MB')
('SL22517-2022-11-02-12702','S530-6','f', 'UB')
('AC04652-2022-11-02-12836','A714-2','pPDPB', 'LB')
('AC22517-2022-11-01-12862','A715-10','GyQp', 'UB')
('SL12058-2022-11-01-12562','S524-10','mICLXWqYnN', 'MB')
('AC12058-2022-11-01-12854','A715-2','TFMNosCAijQZCgA', 'LB')
('AC04652-2022-11-02-12839','A714-5','IVoUCtRU', 'SL')
('AC22517-2022-11-01-12867','A715-15','EClpsuvLEPhBf', 'UB')
('AC22517-2022-11-01-12868','A715-16','tXjEmpadz', 'UB')
('AC04652-2022-11-02-12842','A714-8','uiEu', 'LB')
('AC04652-2022-11-01-13016','A724-2','wXT', 'LB')
('SL12058-2022-11-01-12568','S524-16','rJtArBdOdL', 'SU')
('SL22517-2022-11-01-12647','S527-23','mX', 'SL')
('SL12058-2022-11-01-12574','S524-22','Xqvg', 'UB')
('AC22517-2022-11-02-12833','A713-17','gznFlYGEoDUi', 'SL')
('AC22517-2022-11-01-12915','A718-9','YkahLVO', 'UB')
('SL12058-2022-11-01-12611','S526-11','NYRmqNzvJHDLSY', 'UB')
('AC04652-2022-11-02-12898','A717-10','bYGXeibycWDcHQw', 'UB')
('SL22517-2022-11-02-12751','S532-7','GApWRWtDxMoXL', 'SL')
('AC04652-2022-11-02-12901','A717-13','FWx', 'LB')
('AC12058-2022-11-01-12908','A718-2','bMkr', 'LB')
('AC04652-2022-11-01-13083','A727-15','OOTYyCAZ', 'UB')
('SL04652-2022-11-01-12771','S533-3','LzbmzZK', 'UB')
('AC22517-2022-11-02-12883','A716-13','xi', 'LB')
('SL04652-2022-11-01-12773','S533-5','OiCyJTOnr', 'MB')
('AC22517-2022-11-01-12937','A719-13','WESNu', 'LB')
('AC22517-2022-11-01-12938','A719-14','dzpxuXLzBSTsRMf', 'LB')
('SL04652-2022-11-01-12782','S533-14','GAKoVIadEGB', 'UB')
('AC04652-2022-11-02-12928','A719-4','rGeDdoiAwhkMOf', 'UB')
('AC12058-2022-11-01-12926','A719-2','s', 'LB')
('AC04652-2022-11-01-13103','A728-17','HnzpqBMK', 'SL')
('AC04652-2022-11-01-13104','A728-18','cdofBiwbtgXEtj', 'SU')
('AC12058-2022-11-01-12930','A719-6','PzjolGUSuGeoS', 'SU')
('AC04652-2022-11-01-13110','A729-6','pxQMaUuKrM', 'SU')
('AC04652-2022-11-02-12951','A720-9','GFvr', 'UB')
('SL22517-2022-11-01-12768','S532-24','SvZiReoVoIUjnUVi', 'SU')
('AC04652-2022-11-02-12984','A722-6','BUL', 'SU')
('AC22517-2022-11-01-13005','A723-9','p', 'UB')
('AC04652-2022-11-02-12995','A722-17','ddWTMXmWHlR', 'SL')
('SL12058-2022-11-01-12713','S530-17','HylRWGI', 'LB')
('AC12058-2022-11-01-12982','A722-4','eOXFnmwABoZKUjz', 'UB')
('SL12058-2022-11-01-12718','S530-22','mBVUljdhO', 'UB')
('SL04652-2022-11-01-12860','S536-20','hrUESvJIgLY', 'LB')
('SL04652-2022-11-01-12863','S536-23','BGxiOidL', 'SL')
('SL22517-2022-11-02-12863','S536-23','xfez', 'SL')
('AC22517-2022-11-01-13034','A725-2','nNv', 'LB')
('SL22517-2022-11-01-12796','S534-4','rRIljadIoSF', 'LB')
('SL22517-2022-11-02-12868','S537-4','WlaFm', 'LB')
('AC22517-2022-11-02-12982','A722-4','TKEXqFFBpUx', 'UB')
('AC04652-2022-11-02-13047','A725-15','nWVDqesmnrR', 'UB')
('SL22517-2022-11-01-12824','S535-8','xXYrQVDQtB', 'SU')
('SL22517-2022-11-02-12900','S538-12','RtvoMUYaTqR', 'LB')
('AC22517-2022-11-01-13068','A726-18','iKOH', 'SU')
('AC04652-2022-11-01-13223','A735-11','QhwicMHARCBX', 'SL')
('SL22517-2022-11-01-12829','S535-13','RKHrDhq', 'MB')
('AC04652-2022-11-01-13225','A735-13','fAoYXeYZ', 'LB')
('SL04652-2022-11-02-12923','S539-11','sn', 'UB')
('SL04652-2022-11-01-12898','S538-10','tEbKFBnNmsLmwY', 'MB')
('AC04652-2022-11-01-13230','A735-18','ZbQrwToFFK', 'SU')
('SL04652-2022-11-01-12902','S538-14','reVsuCea', 'UB')
('SL22517-2022-11-01-12840','S535-24','EiXiALITlcjC', 'SU')
('AC04652-2022-11-02-13058','A726-8','fNoiSXArCjqkNjsR', 'LB')
('SL22517-2022-11-01-12858','S536-18','gLjnJpbxZJST', 'MB')
('SL22517-2022-11-02-12925','S539-13','YBZSNoQBPiWUo', 'MB')
('AC04652-2022-11-02-13079','A727-11','Deq', 'SL')
('SL22517-2022-11-02-12927','S539-15','ohprSjftUgu', 'SL')
('SL22517-2022-11-02-12928','S539-16','pTaqqBbGsElVJTkO', 'SU')
('AC12058-2022-11-01-13057','A726-7','NGSAbBA', 'LB')
('AC12058-2022-11-01-13058','A726-8','Thy', 'LB')
('AC22517-2022-11-01-13093','A728-7','IRIduDVtmmGcVBOB', 'LB')
('SL04652-2022-11-01-12931','S539-19','eWAdSYHxzoM', 'UB')
('SL22517-2022-11-01-12867','S537-3','IR', 'UB')
('SL04652-2022-11-01-12933','S539-21','FRgHHAFxIw', 'MB')
('AC04652-2022-11-01-13252','A737-4','lCHgHxolxfdR', 'UB')
('AC04652-2022-11-01-13253','A737-5','EprClPDQVXtB', 'SL')
('SL04652-2022-11-02-12948','S540-12','VSysI', 'LB')
('AC22517-2022-11-01-13102','A728-16','N', 'UB')
('SL22517-2022-11-02-12932','S539-20','PrrxMe', 'LB')
('SL04652-2022-11-01-12938','S540-2','YzihdwN', 'MB')
('AC22517-2022-11-02-13033','A725-1','kbpIh', 'LB')
('SL04652-2022-11-02-12980','S541-20','QzWVi', 'LB')
('SL04652-2022-11-01-12962','S541-2','CfTwLnMzshVBx', 'MB')
('AC04652-2022-11-02-13119','A729-15','uQbraSFDRYh', 'UB')
('SL04652-2022-11-02-12985','S542-1','HjDyKYqYg', 'LB')
('AC04652-2022-11-02-13121','A729-17','GlC', 'SL')
('SL04652-2022-11-01-12969','S541-9','DbezvdzM', 'LB')
('SL12058-2022-11-01-12830','S535-14','niZTewAKjKwa', 'UB')
('AC22517-2022-11-01-13132','A730-10','LqqPFDVJ', 'UB')
