('SL04652-2022-11-01-11','S1-11','bdPIlrsePUx', 'UB')
('AC22517-2022-11-02-8406','A467-18','RuGpNNLzMCA', 'SU')
('SL12058-2022-11-01-8248','S344-16','UdFgKvWCpeK', 'SU')
('SL12058-2022-11-01-8249','S344-17','nmML', 'LB')
('SL12058-2022-11-01-8250','S344-18','MC', 'MB')
('SL22517-2022-11-02-8272','S345-16','UyqWQivnXIeo', 'SU')
('AC22517-2022-11-01-8208','A456-18','t', 'SU')
('SL12058-2022-11-01-8255','S344-23','xCEqZ', 'SL')
('SL04652-2022-11-02-8305','S347-1','fpJGcKvNUGCa', 'LB')
('SL22517-2022-11-02-8278','S345-22','pzunqmlJbXUqwvJI', 'UB')
('AC04652-2022-11-01-8358','A465-6','K', 'SU')
('AC04652-2022-11-02-8225','A457-17','dzFFFPiNrdc', 'SL')
('AC12058-2022-11-01-8312','A462-14','bhn', 'LB')
('SL04652-2022-11-02-8320','S347-16','cpXMpazQWh', 'SU')
('SL12058-2022-11-01-8276','S345-20','rAbMEHA', 'LB')
('AC04652-2022-11-02-8229','A458-3','RmQYTZIPgnmu', 'UB')
('SL04652-2022-11-01-8226','S343-18','GdXvJ', 'MB')
('SL12058-2022-11-01-8284','S346-4','bBR', 'LB')
('SL04652-2022-11-01-8228','S343-20','wwIbSxlCGudcmO', 'LB')
('AC22517-2022-11-02-8447','A470-5','ZE', 'SL')
('SL22517-2022-11-01-8239','S344-7','JLxbpvkjBMs', 'SL')
('AC22517-2022-11-01-8251','A459-7','FUseD', 'LB')
('SL04652-2022-11-02-8338','S348-10','nInJMuj', 'MB')
('AC12058-2022-11-01-8326','A463-10','UtncEtDGAc', 'UB')
('SL04652-2022-11-02-8340','S348-12','fsjtnkmomHXlN', 'LB')
('AC22517-2022-11-02-8451','A470-9','eHvAcUlEc', 'UB')
('SL22517-2022-11-02-8314','S347-10','sga', 'MB')
('AC04652-2022-11-01-8393','A467-5','HHd', 'SL')
('SL04652-2022-11-02-8343','S348-15','QGo', 'SL')
('AC22517-2022-11-01-8261','A459-17','WFaetGCqgcgIaGP', 'SL')
('SL12058-2022-11-01-8301','S346-21','ORphqh', 'MB')
('AC04652-2022-11-01-8396','A467-8','aAWkIQbou', 'LB')
('AC22517-2022-11-02-8455','A470-13','RMYxcizLgNSFbWi', 'LB')
('SL12058-2022-11-01-8304','S346-24','mwwGe', 'SU')
('SL04652-2022-11-01-8245','S344-13','MiLhdoBRQNWTl', 'MB')
('AC22517-2022-11-01-8270','A460-8','IvG', 'LB')
('AC12058-2022-11-01-8344','A464-10','WFMKFPQmNGcmCmMG', 'UB')
('SL12058-2022-11-01-8309','S347-5','hDdgaLyjqrPwDhMH', 'MB')
('SL04652-2022-11-02-8354','S349-2','ChGG', 'MB')
('SL12058-2022-11-01-8311','S347-7','sPReAiQYrRuyXe', 'SL')
('SL22517-2022-11-01-8255','S344-23','RAotOTaEL', 'SL')
('SL04652-2022-11-02-8357','S349-5','wUTjffToiGUIi', 'MB')
('SL04652-2022-11-01-8256','S344-24','NSiSJBvhCupP', 'SU')
('SL22517-2022-11-02-8328','S347-24','F', 'SU')
('AC22517-2022-11-01-8279','A460-17','WTpXtbOaAY', 'SL')
('SL12058-2022-11-01-8314','S347-10','UvRa', 'MB')
('SL22517-2022-11-02-8331','S348-3','TYRbiuhF', 'UB')
('AC12058-2022-11-01-8349','A464-15','fZkMFftUN', 'UB')
('SL04652-2022-11-02-8366','S349-14','kWqHGrdodeA', 'UB')
('SL04652-2022-11-01-8267','S345-11','eACpBRHiRfywfXJD', 'UB')
('AC22517-2022-11-02-8485','A472-7','vUmvj', 'LB')
('SL12058-2022-11-01-8326','S347-22','YgWEDUpekz', 'UB')
('SL12058-2022-11-01-8327','S347-23','bDPCFyibTctpFowu', 'SL')
('AC12058-2022-11-01-8363','A465-11','TJRH', 'SL')
('SL04652-2022-11-02-8379','S350-3','QneJnNeko', 'UB')
('SL22517-2022-11-02-8351','S348-23','VxYgX', 'SL')
('AC12058-2022-11-01-8367','A465-15','KtpNEair', 'UB')
('SL12058-2022-11-01-8335','S348-7','yHJXSFoKxxlAeQTj', 'SL')
('SL22517-2022-11-02-8355','S349-3','IAShRziTmyEQWODH', 'UB')
('AC04652-2022-11-01-8419','A468-13','NSSlLqBz', 'LB')
('AC22517-2022-11-01-8299','A462-1','PnHuknxvh', 'LB')
('SL04652-2022-11-01-8282','S346-2','dWFyYaVZdL', 'MB')
('AC04652-2022-11-02-8289','A461-9','lq', 'UB')
('SL04652-2022-11-01-8287','S346-7','WIBMwWnFG', 'SL')
('AC22517-2022-11-02-8506','A473-10','xwIVKQelDTsQlNBE', 'UB')
('SL04652-2022-11-01-8290','S346-10','dYTbZSDDuUILHei', 'MB')
('AC12058-2022-11-01-8376','A466-6','DNqJrI', 'SU')
('SL12058-2022-11-01-8349','S348-21','lTfsaNnnNsfGfl', 'MB')
('AC22517-2022-11-01-8309','A462-11','cYgTNOzoudmBh', 'SL')
('AC12058-2022-11-01-8379','A466-9','iZ', 'UB')
('SL12058-2022-11-01-8352','S348-24','vmp', 'SU')
('SL04652-2022-11-02-8399','S350-23','JVqlU', 'SL')
('SL04652-2022-11-02-8402','S351-2','oI', 'MB')
('AC12058-2022-11-01-8387','A466-17','ZBRrUB', 'SL')
('AC22517-2022-11-02-8515','A474-1','VywHXimPFMmleN', 'LB')
('SL22517-2022-11-01-8303','S346-23','WboZEz', 'SL')
('SL04652-2022-11-01-8303','S346-23','xKQKmJOlLLDi', 'SL')
('SL22517-2022-11-01-8311','S347-7','uXSRLzObaLxzrN', 'SL')
('AC12058-2022-11-01-8395','A467-7','kghIqqEBh', 'LB')
('AC12058-2022-11-01-8396','A467-8','qEBtTFKRBXMeJNm', 'LB')
('SL22517-2022-11-02-8390','S350-14','xMIbfVELlLT', 'UB')
('SL04652-2022-11-01-8313','S347-9','kb', 'LB')
('AC04652-2022-11-01-8436','A469-12','kLAt', 'SU')
('AC22517-2022-11-02-8527','A474-13','YVvrGbMbAGvQxOv', 'LB')
('AC04652-2022-11-02-8323','A463-7','zRytEvCxgGwTrQB', 'LB')
('SL22517-2022-11-01-8350','S348-22','GFbHBq', 'UB')
('SL12058-2022-11-01-8404','S351-4','TKHhlKXyA', 'LB')
('SL22517-2022-11-01-8352','S348-24','XK', 'SU')
('SL04652-2022-11-01-8357','S349-5','erOVTa', 'MB')
('AC04652-2022-11-01-8474','A471-14','uQuFs', 'LB')
('SL04652-2022-11-01-8365','S349-13','swmRvorSXTyn', 'MB')
('SL12058-2022-11-01-8409','S351-9','ohzbDWZczSVWEtx', 'LB')
('AC12058-2022-11-01-8442','A469-18','jKsb', 'SU')
('AC22517-2022-11-01-8376','A466-6','qE', 'SU')
('AC12058-2022-11-01-8445','A470-3','NZHnYd', 'UB')
('AC22517-2022-11-02-8574','A477-6','RiAOABAXdGXfu', 'SU')
('SL04652-2022-11-01-8370','S349-18','uDTWkyK', 'MB')
('SL22517-2022-11-02-8440','S352-16','WaU', 'SU')
('SL12058-2022-11-01-8417','S351-17','uWVnrdfT', 'LB')
('SL04652-2022-11-02-8460','S353-12','VUSv', 'LB')
('SL12058-2022-11-01-8420','S351-20','RcRZBJsiPm', 'LB')
('AC22517-2022-11-01-8378','A466-8','TrrLDb', 'LB')
('SL04652-2022-11-01-8378','S350-2','hxgqzCteMU', 'MB')
('AC22517-2022-11-02-8584','A477-16','IBfsTOVeMVb', 'UB')
('AC12058-2022-11-01-8455','A470-13','lVAsmDkgKBsKF', 'LB')
('AC04652-2022-11-02-8378','A466-8','BiYG', 'LB')
('SL22517-2022-11-01-8378','S350-2','eJbM', 'MB')
('AC22517-2022-11-02-8594','A478-8','pfhcpw', 'LB')
('SL04652-2022-11-02-8468','S353-20','HrhYZUehMkepLpF', 'LB')
('AC22517-2022-11-02-8598','A478-12','zUGz', 'SU')
('AC22517-2022-11-01-8389','A467-1','dumjNFYh', 'LB')
('SL22517-2022-11-02-8453','S353-5','ZpiBhBvSPkraVK', 'MB')
('SL22517-2022-11-02-8458','S353-10','niTDplHg', 'MB')
('AC04652-2022-11-02-8386','A466-16','bCjdC', 'UB')
('AC22517-2022-11-01-8391','A467-3','WeEAteuIap', 'UB')
('AC22517-2022-11-01-8394','A467-6','xnXzb', 'SU')
('AC04652-2022-11-01-8503','A473-7','WXuxz', 'LB')
('SL22517-2022-11-02-8461','S353-13','dFQgp', 'MB')
('SL22517-2022-11-01-8394','S350-18','pYcAEnx', 'MB')
('AC04652-2022-11-01-8506','A473-10','BNyeycxD', 'UB')
('SL04652-2022-11-01-8398','S350-22','OTWcyxGWyu', 'UB')
('SL04652-2022-11-01-8399','S350-23','DczdUyTxD', 'SL')
('SL04652-2022-11-01-8400','S350-24','WoZJuPNSBQRGr', 'SU')
('AC04652-2022-11-01-8510','A473-14','HSPN', 'LB')
('AC04652-2022-11-01-8511','A473-15','kninmlmrOkewSTe', 'UB')
('SL22517-2022-11-02-8469','S353-21','OtDOcBrUfWw', 'MB')
('SL12058-2022-11-01-8441','S352-17','syFyscxREr', 'LB')
('SL22517-2022-11-02-8472','S353-24','sKxoeuCvbPidUm', 'SU')
('SL04652-2022-11-01-8405','S351-5','VsrdkDnmPDPG', 'MB')
('SL04652-2022-11-02-8478','S354-6','qluaYonU', 'UB')
('AC22517-2022-11-02-8604','A478-18','CUwwfOVIFSvd', 'SU')
('SL04652-2022-11-02-8481','S354-9','acKsyOzjlrNgMbP', 'LB')
('AC22517-2022-11-02-8606','A479-2','oYI', 'LB')
('SL12058-2022-11-01-8448','S352-24','WvMJLjqqQBLNCG', 'SU')
('SL04652-2022-11-02-8483','S354-11','xOnDKgIfTC', 'UB')
('AC04652-2022-11-01-8519','A474-5','oqqpINlz', 'SL')
('AC22517-2022-11-01-8409','A468-3','S', 'UB')
('AC22517-2022-11-01-8410','A468-4','WZminCOoByoRpC', 'UB')
('AC12058-2022-11-01-8489','A472-11','qxEbKvRKhFUcxU', 'SL')
('SL04652-2022-11-01-8411','S351-11','psomluxsLWt', 'UB')
('SL22517-2022-11-01-8408','S351-8','ThbyKEEpYS', 'SU')
('SL04652-2022-11-02-8488','S354-16','rCN', 'SU')
('SL04652-2022-11-02-8509','S355-13','yyyKnvyfbvCSu', 'MB')
('SL12058-2022-11-01-8476','S354-4','zaCCxIIGSxnqqB', 'LB')
('AC22517-2022-11-02-8636','A480-14','l', 'LB')
('SL04652-2022-11-02-8517','S355-21','pnOTMuxPoXO', 'MB')
('SL04652-2022-11-02-8535','S356-15','Zyzy', 'SL')
('SL04652-2022-11-01-8456','S353-8','FV', 'SU')
('SL22517-2022-11-02-8513','S355-17','cNkeLmwNyDKZTeFF', 'LB')
('AC04652-2022-11-02-8452','A470-10','OCYUqEjfebcSn', 'UB')
('SL04652-2022-11-01-8461','S353-13','mrIzcU', 'MB')
('SL22517-2022-11-01-8444','S352-20','ZMwGOgftITczpKNq', 'LB')
('SL22517-2022-11-01-8448','S352-24','eHbUrbFQZhhdH', 'SU')
('SL04652-2022-11-01-8464','S353-16','aAxejhupWMRXbYhu', 'SU')
('SL22517-2022-11-02-8524','S356-4','BcA', 'LB')
('SL04652-2022-11-01-8466','S353-18','pv', 'MB')
('SL22517-2022-11-02-8526','S356-6','S', 'UB')
('AC04652-2022-11-02-8461','A471-1','PuU', 'LB')
('SL22517-2022-11-01-8458','S353-10','o', 'MB')
('AC04652-2022-11-01-8572','A477-4','sNSLpgDnCyosH', 'UB')
('SL22517-2022-11-01-8462','S353-14','PUocULJNKy', 'UB')
('SL04652-2022-11-01-8471','S353-23','owmtGjWuJgrUukNa', 'SL')
('AC22517-2022-11-01-8463','A471-3','PSqFMZ', 'UB')
('AC22517-2022-11-01-8464','A471-4','gIIjzA', 'UB')
('SL04652-2022-11-01-8474','S354-2','GHgpDbbAYUKCAva', 'MB')
('SL12058-2022-11-01-8502','S355-6','ComspaDnDfjFw', 'UB')
('SL22517-2022-11-02-8536','S356-16','ZhlytcmxmvT', 'SU')
('AC04652-2022-11-01-8579','A477-11','tVYQeNV', 'SL')
('AC12058-2022-11-01-8548','A475-16','pFtI', 'UB')
('AC04652-2022-11-02-8477','A471-17','e', 'SL')
('AC04652-2022-11-02-8478','A471-18','eIsiXWdyyPCiVH', 'SU')
('SL12058-2022-11-01-8514','S355-18','FzJMQzj', 'MB')
('AC04652-2022-11-02-8484','A472-6','VVCA', 'SU')
('SL22517-2022-11-01-8475','S354-3','gldq', 'UB')
('AC12058-2022-11-01-8562','A476-12','XKwqTMkXnkmQjk', 'SU')
('AC04652-2022-11-01-8593','A478-7','UHezBsMXzXHSwDOj', 'LB')
('AC04652-2022-11-01-8594','A478-8','BgKRYPuPUkoitYQt', 'LB')
('AC04652-2022-11-01-8595','A478-9','StFeBEJPs', 'UB')
('AC04652-2022-11-01-8596','A478-10','LAsUfqHs', 'UB')
('AC22517-2022-11-02-8686','A483-10','RSQCCB', 'UB')
('SL22517-2022-11-01-8497','S355-1','j', 'LB')
('AC22517-2022-11-02-8707','A484-13','skbsUWeEbNh', 'LB')
('AC12058-2022-11-01-8581','A477-13','hAYkwv', 'LB')
('SL12058-2022-11-01-8543','S356-23','zuwzU', 'SL')
('SL04652-2022-11-01-8517','S355-21','ftuYQVVXoXTjwEIk', 'MB')
('SL22517-2022-11-02-8570','S358-2','EBnnvhUEHeE', 'MB')
('AC04652-2022-11-02-8512','A473-16','MeSHnvKykgqhXTL', 'UB')
('AC04652-2022-11-01-8630','A480-8','v', 'LB')
('AC12058-2022-11-01-8590','A478-4','YktzjRpqzPBhGdRk', 'UB')
('AC12058-2022-11-01-8592','A478-6','MzlaThadsEzuLwue', 'SU')
('AC22517-2022-11-02-8721','A485-9','TdKfVtACd', 'UB')
('SL04652-2022-11-02-8597','S359-5','TLcrFFQF', 'MB')
('SL04652-2022-11-01-8527','S356-7','IeOMmFjrhrNUf', 'SL')
('AC22517-2022-11-02-8723','A485-11','YV', 'SL')
('SL22517-2022-11-01-8519','S355-23','IJXK', 'SL')
('SL22517-2022-11-01-8520','S355-24','QoeTC', 'SU')
('AC04652-2022-11-02-8520','A474-6','MQPUhvDCgo', 'SU')
('AC04652-2022-11-02-8521','A474-7','Unqdt', 'LB')
('AC12058-2022-11-01-8609','A479-5','SBtVJdD', 'SL')
('SL22517-2022-11-01-8522','S356-2','R', 'MB')
('SL04652-2022-11-01-8536','S356-16','gkvaYZ', 'SU')
('SL12058-2022-11-01-8556','S357-12','Hg', 'LB')
('AC04652-2022-11-01-8637','A480-15','aLjDRAmaknqxoBP', 'UB')
('AC12058-2022-11-01-8614','A479-10','PCHjzAO', 'UB')
('AC12058-2022-11-01-8616','A479-12','eUVjVGlC', 'SU')
('AC22517-2022-11-01-8531','A474-17','zjEfjeMzOmAKwnI', 'SL')
('AC22517-2022-11-02-8731','A486-1','UwPaDeJE', 'LB')
('SL04652-2022-11-01-8541','S356-21','RJxiPGIcbKwLVfZT', 'MB')
('SL12058-2022-11-01-8563','S357-19','LqmxQIwZZM', 'UB')
('AC22517-2022-11-01-8532','A474-18','QRumA', 'SU')
('AC22517-2022-11-02-8734','A486-4','nsxmxmP', 'UB')
('SL12058-2022-11-01-8566','S357-22','uGeHBbgdMA', 'UB')
('AC04652-2022-11-02-8530','A474-16','dBPOQePLGrnbK', 'UB')
('SL12058-2022-11-01-8568','S357-24','wmSgTC', 'SU')
('AC12058-2022-11-01-8625','A480-3','XyoIdbpcSdZoX', 'UB')
('SL22517-2022-11-02-8587','S358-19','iaeXTmrD', 'UB')
('SL04652-2022-11-01-8549','S357-5','IvToZ', 'MB')
('SL22517-2022-11-01-8531','S356-11','PBmRUKxPn', 'UB')
('SL12058-2022-11-01-8573','S358-5','jAlvIme', 'MB')
('AC04652-2022-11-02-8536','A475-4','Kg', 'UB')
('SL22517-2022-11-02-8593','S359-1','KnLzJTLHOFoDU', 'LB')
('SL04652-2022-11-01-8555','S357-11','cslLrTXxAed', 'UB')
('AC22517-2022-11-02-8741','A486-11','VudS', 'SL')
('AC04652-2022-11-02-8539','A475-7','uQxXDTb', 'LB')
('SL22517-2022-11-01-8537','S356-17','tXrKFMcRhr', 'LB')
('SL22517-2022-11-02-8597','S359-5','EBMszpjmZCuE', 'MB')
('AC04652-2022-11-01-8650','A481-10','iqKig', 'UB')
('SL12058-2022-11-01-8580','S358-12','XUewQmWi', 'LB')
('AC04652-2022-11-01-8652','A481-12','p', 'SU')
('SL12058-2022-11-01-8582','S358-14','AYVcnbfWnsEw', 'UB')
('AC22517-2022-11-02-8746','A486-16','VvWfttF', 'UB')
('SL22517-2022-11-02-8600','S359-8','OsI', 'SU')
('AC22517-2022-11-02-8749','A487-1','nTPdhVAcQFn', 'LB')
('AC22517-2022-11-02-8750','A487-2','C', 'LB')
('SL12058-2022-11-01-8584','S358-16','yAtQgORNfQYhfOn', 'SU')
('AC04652-2022-11-01-8663','A482-5','hMA', 'SL')
('SL04652-2022-11-02-8656','S361-16','qjDbkVM', 'SU')
('AC04652-2022-11-01-8690','A483-14','QRN', 'LB')
('SL04652-2022-11-01-8587','S358-19','XeGnMdlmrG', 'UB')
('SL04652-2022-11-02-8661','S361-21','XTa', 'MB')
('AC22517-2022-11-02-8776','A488-10','ZYKKjBDAnIg', 'UB')
('AC04652-2022-11-02-8580','A477-12','BPlmRPqV', 'SU')
('AC22517-2022-11-01-8577','A477-9','hoDixgOo', 'UB')
('SL04652-2022-11-01-8592','S358-24','WjmbfBfrCiURei', 'SU')
('SL04652-2022-11-02-8668','S362-4','yaC', 'LB')
('SL22517-2022-11-02-8646','S361-6','Ekxwu', 'UB')
('AC22517-2022-11-02-8783','A488-17','NX', 'SL')
('AC22517-2022-11-02-8784','A488-18','tDpvJNkCuot', 'SU')
('SL12058-2022-11-01-8642','S361-2','svdcTuiP', 'MB')
('AC12058-2022-11-01-8685','A483-9','kjahrEIx', 'UB')
('AC22517-2022-11-02-8799','A489-15','g', 'UB')
('AC22517-2022-11-01-8593','A478-7','pIugNXGbhEyljal', 'LB')
('SL22517-2022-11-01-8591','S358-23','ECKfr', 'SL')
('AC04652-2022-11-02-8603','A478-17','u', 'SL')
('AC22517-2022-11-02-8801','A489-17','QxealQxraB', 'SL')
('AC22517-2022-11-01-8595','A478-9','mJes', 'UB')
('AC12058-2022-11-01-8691','A483-15','DmqHzkCB', 'UB')
('AC04652-2022-11-01-8717','A485-5','G', 'SL')
('SL22517-2022-11-02-8665','S362-1','EsUEorRSCOKhA', 'LB')
('AC04652-2022-11-02-8608','A479-4','jaUKcquxtYk', 'UB')
('SL22517-2022-11-02-8667','S362-3','XiTMnc', 'UB')
('AC04652-2022-11-02-8609','A479-5','QgjJpVqZkVAtJFlv', 'SL')
('AC04652-2022-11-02-8610','A479-6','WHDRL', 'SU')
('SL04652-2022-11-01-8608','S359-16','GRyvjl', 'SU')
('AC12058-2022-11-01-8698','A484-4','bMUgdeOTZCwGuEd', 'UB')
('SL04652-2022-11-02-8691','S363-3','jhADgHuJfFU', 'UB')
('SL22517-2022-11-01-8599','S359-7','VpxewRUNieZVH', 'SL')
('AC22517-2022-11-02-8809','A490-7','xFjUUWQXwdLN', 'LB')
('AC22517-2022-11-02-8810','A490-8','dDzjCh', 'LB')
('AC12058-2022-11-01-8702','A484-8','qFjEbSbSruXo', 'LB')
('AC22517-2022-11-02-8812','A490-10','IUGiTmnFDBWD', 'UB')
('SL22517-2022-11-01-8603','S359-11','vJSE', 'UB')
('SL22517-2022-11-01-8604','S359-12','cpOidXFqAmTt', 'LB')
('SL04652-2022-11-01-8617','S360-1','BFHAJpCIbWzSPz', 'LB')
('SL04652-2022-11-01-8618','S360-2','aTzmwJfGHzS', 'MB')
('SL22517-2022-11-02-8681','S362-17','urIRn', 'LB')
('SL04652-2022-11-02-8696','S363-8','qwtFEVKGYEgDw', 'SU')
('AC04652-2022-11-01-8729','A485-17','PFJjpXwlObL', 'SL')
('SL22517-2022-11-01-8611','S359-19','FuGVTggyRE', 'UB')
('AC04652-2022-11-01-8731','A486-1','hFwTKJY', 'LB')
('AC04652-2022-11-02-8619','A479-15','GFf', 'UB')
('SL04652-2022-11-01-8625','S360-9','CbxeW', 'LB')
('SL04652-2022-11-02-8719','S364-7','iYMSXu', 'SL')
('SL04652-2022-11-02-8720','S364-8','xkPFA', 'SU')
('AC22517-2022-11-02-8834','A491-14','MeOvBrTGAdn', 'LB')
('AC04652-2022-11-02-8628','A480-6','eIWwqbZnzIAKeXG', 'SU')
('AC04652-2022-11-02-8629','A480-7','AjKbMZtLcpV', 'LB')
('AC04652-2022-11-01-8746','A486-16','RtOZUMNumypRjTU', 'UB')
('AC22517-2022-11-02-8837','A491-17','GPsX', 'SL')
('AC22517-2022-11-01-8632','A480-10','Friwh', 'UB')
('AC04652-2022-11-01-8749','A487-1','ErkLpj', 'LB')
('SL04652-2022-11-02-8733','S364-21','hgqJIUVoRIzxAqC', 'MB')
('AC22517-2022-11-01-8639','A480-17','ZyqszgwyyXKr', 'SL')
('AC22517-2022-11-01-8640','A480-18','MbtbAKZGeIDAU', 'SU')
('AC22517-2022-11-02-8844','A492-6','kNy', 'SU')
('AC04652-2022-11-01-8754','A487-6','MpqS', 'SU')
('AC04652-2022-11-01-8755','A487-7','LRhsUEuiIgS', 'LB')
('SL04652-2022-11-01-8642','S361-2','GKRdziJcfalCKfXT', 'MB')
('AC22517-2022-11-01-8642','A481-2','UChD', 'LB')
('SL04652-2022-11-01-8644','S361-4','pBtswAFn', 'LB')
('AC04652-2022-11-01-8758','A487-10','LtweRSltjwkjHM', 'UB')
('SL12058-2022-11-01-8692','S363-4','IdAiBum', 'LB')
('AC04652-2022-11-01-8759','A487-11','ySQSCDHLOwwISEVi', 'SL')
('AC04652-2022-11-02-8645','A481-5','wqCWoFsnUxgrFGPs', 'SL')
('SL22517-2022-11-02-8724','S364-12','GcWsOtGyBnRrzlw', 'LB')
('SL04652-2022-11-01-8648','S361-8','tOoAEin', 'SU')
('SL04652-2022-11-02-8741','S365-5','EKHe', 'MB')
('SL04652-2022-11-01-8651','S361-11','OjQwPu', 'UB')
('AC22517-2022-11-02-8853','A492-15','hGkP', 'UB')
('AC22517-2022-11-02-8854','A492-16','qvBhNyQWaBUsZz', 'UB')
('AC22517-2022-11-01-8651','A481-11','TfxWTDMXQhli', 'SL')
('AC04652-2022-11-02-8649','A481-9','XVdNspCAHybIHBeb', 'UB')
('SL22517-2022-11-01-8653','S361-13','VNhok', 'MB')
('AC22517-2022-11-02-8862','A493-6','kz', 'SU')
('AC04652-2022-11-01-8768','A488-2','pwXJwFu', 'LB')
('AC04652-2022-11-01-8773','A488-7','kdIlG', 'LB')
('AC12058-2022-11-01-8757','A487-9','sZSIkViYjRXNk', 'UB')
('AC22517-2022-11-01-8658','A481-18','yZSa', 'SU')
('SL04652-2022-11-01-8663','S361-23','ElCme', 'SL')
('AC22517-2022-11-02-8872','A493-16','rj', 'UB')
('SL12058-2022-11-01-8705','S363-17','aBUqn', 'LB')
('AC22517-2022-11-01-8662','A482-4','RidgzGGAREhlsuC', 'UB')
('SL22517-2022-11-01-8673','S362-9','NGyZTGuSImoSF', 'LB')
('SL12058-2022-11-01-8710','S363-22','bLUxnhYGpmcXtyh', 'UB')
('AC22517-2022-11-02-8878','A494-4','eMoBlZlTvSYdQcN', 'UB')
('SL22517-2022-11-01-8677','S362-13','dHokZ', 'MB')
('AC22517-2022-11-01-8674','A482-16','fUMUFKMG', 'UB')
('AC04652-2022-11-02-8670','A482-12','TsLUxQljj', 'SU')
('SL22517-2022-11-01-8684','S362-20','DvgyZz', 'LB')
('SL04652-2022-11-02-8780','S366-20','ffMwPNjLZ', 'LB')
('SL12058-2022-11-01-8725','S364-13','NsYy', 'MB')
('AC04652-2022-11-01-8805','A490-3','qmqGFBxEBMBLnohF', 'UB')
('SL22517-2022-11-02-8774','S366-14','wdhm', 'UB')
('SL04652-2022-11-02-8786','S367-2','wVQhSASWX', 'MB')
('SL12058-2022-11-01-8737','S365-1','C', 'LB')
('AC22517-2022-11-02-8905','A495-13','HNay', 'LB')
('SL12058-2022-11-01-8744','S365-8','OoBhoJYOuoqam', 'SU')
('SL04652-2022-11-01-8697','S363-9','cUm', 'LB')
('AC22517-2022-11-01-8700','A484-6','HLhUonMOV', 'SU')
('AC12058-2022-11-01-8786','A489-2','eTUA', 'LB')
('AC04652-2022-11-01-8825','A491-5','jLKvVmdRTwbZzBe', 'SL')
('AC22517-2022-11-01-8704','A484-10','LGHnxst', 'UB')
('AC22517-2022-11-01-8705','A484-11','hkmfOfU', 'SL')
('SL22517-2022-11-02-8791','S367-7','ENzMdwAuOQ', 'SL')
('SL22517-2022-11-01-8709','S363-21','ds', 'MB')
('SL04652-2022-11-01-8707','S363-19','yl', 'UB')
('SL04652-2022-11-02-8808','S367-24','AYoCJVots', 'SU')
('AC22517-2022-11-02-8921','A496-11','ExcBgeI', 'SL')
('SL22517-2022-11-02-8795','S367-11','tqtfsNyo', 'UB')
('SL04652-2022-11-01-8711','S363-23','ANdhF', 'SL')
('AC22517-2022-11-01-8710','A484-16','ahGMH', 'UB')
('AC22517-2022-11-01-8711','A484-17','vpcFicVdaiNn', 'SL')
('AC22517-2022-11-01-8712','A484-18','sL', 'SU')
('AC22517-2022-11-02-8924','A496-14','xjunefhjxhPRAe', 'LB')
('SL04652-2022-11-01-8715','S364-3','QkJkmASvHc', 'UB')
('SL04652-2022-11-02-8818','S368-10','EJcMdwvcUdqvBx', 'MB')
('SL22517-2022-11-02-8799','S367-15','CqNQRg', 'SL')
('AC04652-2022-11-02-8702','A484-8','qIZklVlUmdXZpBWO', 'LB')
('AC04652-2022-11-02-8703','A484-9','MBBWGsLicHSDHfZE', 'UB')
('AC22517-2022-11-01-8715','A485-3','bAL', 'UB')
('AC12058-2022-11-01-8801','A489-17','eerwELjWuFJJG', 'SL')
('AC04652-2022-11-02-8704','A484-10','zCkdhAonvuyp', 'UB')
('AC22517-2022-11-02-8927','A496-17','SQDvSZpkkosZ', 'SL')
('SL04652-2022-11-02-8827','S368-19','YsfTUExaKkFkwlqb', 'UB')
('AC22517-2022-11-02-8929','A497-1','fHKY', 'LB')
('AC12058-2022-11-01-8803','A490-1','PyYTGpSErOOsMqvy', 'LB')
('SL04652-2022-11-01-8721','S364-9','PqtyIzYiam', 'LB')
('AC22517-2022-11-01-8720','A485-8','WZtBtESCSnhtzrom', 'LB')
('AC12058-2022-11-01-8807','A490-5','qQlVfu', 'SL')
('SL04652-2022-11-01-8726','S364-14','quwMXtVykmMX', 'UB')
('SL04652-2022-11-02-8834','S369-2','zSNtnKb', 'MB')
('AC22517-2022-11-02-8941','A497-13','TiGkUDbrBPOnwKN', 'LB')
('SL22517-2022-11-01-8750','S365-14','iLQYpS', 'UB')
('SL04652-2022-11-01-8763','S366-3','tVqDLEq', 'UB')
('AC22517-2022-11-02-8976','A499-12','fbXovpNmUrSm', 'SU')
('SL04652-2022-11-02-8872','S370-16','Fi', 'SU')
('SL12058-2022-11-01-8799','S367-15','GlGVNaSH', 'SL')
('SL04652-2022-11-01-8767','S366-7','kG', 'SL')
('SL22517-2022-11-02-8845','S369-13','lq', 'MB')
('SL04652-2022-11-01-8776','S366-16','iTW', 'SU')
('AC04652-2022-11-02-8749','A487-1','AIi', 'LB')
('SL12058-2022-11-01-8806','S367-22','w', 'UB')
('AC12058-2022-11-01-8852','A492-14','N', 'LB')
('AC22517-2022-11-02-8990','A500-8','onnJAzLgefIEsJ', 'LB')
('SL22517-2022-11-02-8862','S370-6','IGZpC', 'UB')
('SL22517-2022-11-02-8863','S370-7','JhmWRIcqyJ', 'SL')
('AC04652-2022-11-02-8756','A487-8','QjammIff', 'LB')
('AC22517-2022-11-01-8766','A487-18','lVFb', 'SU')
