('SL04652-2022-11-02-5','S1-5','riHEfALcuTXYKB', 'MB')
('AC04652-2022-11-02-10256','A570-14','TEUzzafwt', 'LB')
('SL12058-2022-11-01-10310','S430-14','SzVW', 'UB')
('SL22517-2022-11-01-10252','S428-4','ruMFgXyS', 'LB')
('SL04652-2022-11-01-10282','S429-10','rkMMZtJp', 'MB')
('SL04652-2022-11-02-10362','S432-18','NCafFnClscBcA', 'MB')
('SL04652-2022-11-01-10285','S429-13','KEeyVrpmNPvZ', 'MB')
('AC22517-2022-11-01-10198','A567-10','rOPmMYzKgNyRypz', 'UB')
('SL12058-2022-11-01-10314','S430-18','wLYPzCf', 'MB')
('SL22517-2022-11-01-10256','S428-8','YuGcGyCx', 'SU')
('SL12058-2022-11-01-10316','S430-20','Uqv', 'LB')
('AC04652-2022-11-01-10349','A575-17','zqkgdZjk', 'SL')
('AC22517-2022-11-02-10439','A580-17','xdwTHipaFGWlWMV', 'SL')
('SL04652-2022-11-02-10366','S432-22','bneKEqeWhyhn', 'UB')
('SL12058-2022-11-01-10317','S430-21','nusudhzJ', 'MB')
('AC12058-2022-11-01-10322','A574-8','Zzmv', 'LB')
('SL04652-2022-11-02-10368','S432-24','UlrfFX', 'SU')
('SL22517-2022-11-01-10263','S428-15','iuvMz', 'SL')
('SL22517-2022-11-02-10288','S429-16','XBEhm', 'SU')
('SL12058-2022-11-01-10318','S430-22','eOlzlxWjDoXnPl', 'UB')
('SL22517-2022-11-01-10268','S428-20','oYOf', 'LB')
('SL04652-2022-11-02-10372','S433-4','eLtFcBbIHE', 'LB')
('AC04652-2022-11-01-10356','A576-6','CWa', 'SU')
('AC04652-2022-11-02-10266','A571-6','xHxBjCCdhfvJYLf', 'SU')
('AC22517-2022-11-01-10207','A568-1','PblTqxE', 'LB')
('AC22517-2022-11-02-10445','A581-5','cGh', 'SL')
('AC04652-2022-11-01-10360','A576-10','E', 'UB')
('SL22517-2022-11-02-10293','S429-21','MGFctqNZH', 'MB')
('SL12058-2022-11-01-10323','S431-3','VDHpLrd', 'UB')
('SL22517-2022-11-01-10269','S428-21','vic', 'MB')
('SL12058-2022-11-01-10324','S431-4','K', 'LB')
('SL22517-2022-11-01-10271','S428-23','vghnmFuepGN', 'SL')
('SL04652-2022-11-01-10301','S430-5','vmlONHHtALHMxrc', 'MB')
('AC12058-2022-11-01-10330','A574-16','KaVO', 'UB')
('AC04652-2022-11-01-10363','A576-13','qwt', 'LB')
('AC12058-2022-11-01-10336','A575-4','wkUAAZnpnsqLG', 'UB')
('AC04652-2022-11-02-10274','A571-14','Fi', 'LB')
('SL04652-2022-11-02-10378','S433-10','DwKizdyiVTZgOfa', 'MB')
('AC04652-2022-11-02-10276','A571-16','ElUFQwdwTYnkcRT', 'UB')
('AC04652-2022-11-01-10366','A576-16','pysYEUCNeDH', 'UB')
('SL04652-2022-11-02-10379','S433-11','hnpcpjHkend', 'UB')
('SL04652-2022-11-01-10307','S430-11','xufBjMSb', 'UB')
('AC04652-2022-11-02-10279','A572-1','hJ', 'LB')
('AC12058-2022-11-01-10342','A575-10','SBLjCnYX', 'UB')
('SL04652-2022-11-02-10384','S433-16','YyytPAL', 'SU')
('SL22517-2022-11-02-10301','S430-5','TqvZOsTktkMIGMU', 'MB')
('AC22517-2022-11-01-10215','A568-9','sygIjq', 'UB')
('AC04652-2022-11-02-10283','A572-5','PzsjxwkFwKiejmUN', 'SL')
('AC04652-2022-11-02-10284','A572-6','AfGGV', 'SU')
('AC22517-2022-11-02-10461','A582-3','BHnXE', 'UB')
('AC22517-2022-11-02-10462','A582-4','JMkDWxtYTMQlD', 'UB')
('AC22517-2022-11-02-10463','A582-5','tYgysJemXcCFDCc', 'SL')
('AC12058-2022-11-01-10346','A575-14','io', 'LB')
('AC12058-2022-11-01-10347','A575-15','pviqEmd', 'UB')
('AC04652-2022-11-01-10372','A577-4','G', 'UB')
('AC04652-2022-11-01-10373','A577-5','Qo', 'SL')
('SL22517-2022-11-01-10284','S429-12','FSRRR', 'LB')
('SL04652-2022-11-01-10315','S430-19','XSBYSXxnEjdENUaf', 'UB')
('AC04652-2022-11-02-10286','A572-8','brCsUyhszAKjvb', 'LB')
('SL12058-2022-11-01-10344','S431-24','hc', 'SU')
('AC04652-2022-11-01-10375','A577-7','USouHynkCzCjm', 'LB')
('AC04652-2022-11-02-10289','A572-11','ODcVqphjy', 'SL')
('SL22517-2022-11-02-10314','S430-18','gNQDiNDaXbrvFYzT', 'MB')
('SL22517-2022-11-02-10315','S430-19','mYobZhMpWKJ', 'UB')
('SL12058-2022-11-01-10347','S432-3','LxscDebbqeoP', 'UB')
('SL22517-2022-11-01-10287','S429-15','ICnjCIgmK', 'SL')
('AC12058-2022-11-01-10357','A576-7','eGaBWbHzOKIezYk', 'LB')
('SL04652-2022-11-02-10390','S433-22','ZokhcUqyp', 'UB')
('AC22517-2022-11-01-10224','A568-18','dqTLOeWeCk', 'SU')
('AC04652-2022-11-02-10295','A572-17','WeqUAtapnzxgwIaM', 'SL')
('SL04652-2022-11-02-10392','S433-24','traabRMBHK', 'SU')
('SL04652-2022-11-02-10393','S434-1','XvgdHIgdQMAEELn', 'LB')
('SL22517-2022-11-02-10321','S431-1','sfMTGsWBfusAQC', 'LB')
('SL04652-2022-11-01-10326','S431-6','eIqhCKWboJb', 'UB')
('AC22517-2022-11-02-10473','A582-15','janGMJICc', 'UB')
('SL12058-2022-11-01-10349','S432-5','JnYOaCN', 'MB')
('SL04652-2022-11-01-10330','S431-10','AwcNCACMueIccqnE', 'MB')
('SL04652-2022-11-02-10397','S434-5','qzAvZcjvp', 'MB')
('AC22517-2022-11-01-10230','A569-6','esMSfLCHVKw', 'SU')
('SL22517-2022-11-02-10325','S431-5','BSPOVYDPmOL', 'MB')
('AC22517-2022-11-01-10232','A569-8','wUxv', 'LB')
('SL22517-2022-11-02-10327','S431-7','YeGZqIsEal', 'SL')
('AC12058-2022-11-01-10361','A576-11','BDSqBbSfrT', 'SL')
('SL22517-2022-11-01-10298','S430-2','HNBIAadhZhQsIy', 'MB')
('AC04652-2022-11-01-10395','A578-9','iwfoxekDiEzpmHr', 'UB')
('SL22517-2022-11-02-10329','S431-9','uVcmOrVGqN', 'LB')
('AC04652-2022-11-01-10397','A578-11','kkEBxpboeUYy', 'SL')
('AC22517-2022-11-02-10477','A583-1','PpBR', 'LB')
('SL22517-2022-11-01-10301','S430-5','Y', 'MB')
('AC04652-2022-11-02-10309','A573-13','GZvbUxmHf', 'LB')
('AC22517-2022-11-01-10240','A569-16','eQiAcFR', 'UB')
('AC22517-2022-11-01-10243','A570-1','BivnmZGE', 'LB')
('AC12058-2022-11-01-10364','A576-14','PLYssBDt', 'LB')
('AC04652-2022-11-02-10312','A573-16','belyFI', 'UB')
('SL12058-2022-11-01-10363','S432-19','g', 'UB')
('SL12058-2022-11-01-10364','S432-20','lpPhkhVy', 'LB')
('SL12058-2022-11-01-10365','S432-21','wrxfiB', 'MB')
('SL22517-2022-11-01-10303','S430-7','MgUxUnf', 'SL')
('SL22517-2022-11-02-10335','S431-15','anYNwSAT', 'SL')
('AC12058-2022-11-01-10368','A576-18','UfzEo', 'SU')
('AC12058-2022-11-01-10369','A577-1','jGHCyXxuWUsu', 'LB')
('SL04652-2022-11-01-10344','S431-24','QSdnXeDTunjQ', 'SU')
('AC22517-2022-11-01-10247','A570-5','dyfW', 'SL')
('AC12058-2022-11-01-10370','A577-2','qGRcMYdqi', 'LB')
('AC22517-2022-11-02-10488','A583-12','JhyJRHrPDVg', 'SU')
('AC04652-2022-11-02-10319','A574-5','HClIJuSQ', 'SL')
('AC22517-2022-11-01-10249','A570-7','QwczVor', 'LB')
('AC22517-2022-11-01-10250','A570-8','JLAhBjajGKfBftU', 'LB')
('SL22517-2022-11-01-10311','S430-15','ydrfnbtauflF', 'SL')
('AC04652-2022-11-02-10322','A574-8','B', 'LB')
('AC22517-2022-11-02-10492','A583-16','R', 'UB')
('SL22517-2022-11-02-10341','S431-21','veEQENB', 'MB')
('AC22517-2022-11-02-10495','A584-1','UBB', 'LB')
('SL22517-2022-11-01-10315','S430-19','UtySlga', 'UB')
('AC04652-2022-11-01-10407','A579-3','B', 'UB')
('SL12058-2022-11-01-10375','S433-7','hw', 'SL')
('SL04652-2022-11-02-10410','S434-18','xlfWROPSZnLTZS', 'MB')
('AC22517-2022-11-02-10497','A584-3','qVjmwXQynKBlvw', 'UB')
('SL12058-2022-11-01-10378','S433-10','RmYa', 'MB')
('SL12058-2022-11-01-10379','S433-11','GNmOgeV', 'UB')
('SL22517-2022-11-02-10345','S432-1','TtqNRgSCmT', 'LB')
('SL22517-2022-11-02-10346','S432-2','fhDVz', 'MB')
('SL22517-2022-11-01-10320','S430-24','wuvvjbyRuHdEtRI', 'SU')
('SL22517-2022-11-02-10347','S432-3','wk', 'UB')
('SL12058-2022-11-01-10381','S433-13','F', 'MB')
('SL04652-2022-11-01-10362','S432-18','AxCY', 'MB')
('AC04652-2022-11-01-10411','A579-7','Wa', 'LB')
('SL22517-2022-11-02-10350','S432-6','vBwkmtnaxYWCysB', 'UB')
('AC22517-2022-11-01-10258','A570-16','wvMNGkXOEhUd', 'UB')
('AC22517-2022-11-01-10260','A570-18','id', 'SU')
('SL22517-2022-11-01-10327','S431-7','bKMQZlOJOLgTPOb', 'SL')
('SL22517-2022-11-01-10329','S431-9','mTFp', 'LB')
('SL04652-2022-11-02-10417','S435-1','fEjdBRElS', 'LB')
('AC12058-2022-11-01-10384','A577-16','z', 'UB')
('AC22517-2022-11-02-10506','A584-12','xRiPpfjMypjONTCV', 'SU')
('SL04652-2022-11-02-10418','S435-2','bivNvUOtHSrShLVK', 'MB')
('SL04652-2022-11-02-10419','S435-3','orlpzezWvjDvtiH', 'UB')
('SL04652-2022-11-01-10366','S432-22','BHTDbVaz', 'UB')
('SL04652-2022-11-02-10421','S435-5','D', 'MB')
('AC22517-2022-11-01-10264','A571-4','YIPJZM', 'UB')
('AC22517-2022-11-02-10507','A584-13','FmYQWHyq', 'LB')
('AC12058-2022-11-01-10390','A578-4','MWtGUdnO', 'UB')
('AC22517-2022-11-02-10508','A584-14','jICbTzP', 'LB')
('AC22517-2022-11-02-10509','A584-15','eF', 'UB')
('SL22517-2022-11-02-10359','S432-15','pTzdOCYXGNtRy', 'SL')
('SL22517-2022-11-02-10360','S432-16','dVFNQOJn', 'SU')
('AC22517-2022-11-02-10511','A584-17','mAPVpDUt', 'SL')
('AC22517-2022-11-02-10512','A584-18','mwhfecylPK', 'SU')
('SL22517-2022-11-02-10363','S432-19','roVHJEFah', 'UB')
('SL04652-2022-11-02-10425','S435-9','tNNABGOLzEyOKH', 'LB')
('AC12058-2022-11-01-10396','A578-10','MNVtsvDrOdYILh', 'UB')
('SL04652-2022-11-01-10369','S433-1','gEREyZsmJAwgqKH', 'LB')
('SL04652-2022-11-02-10426','S435-10','tsKeFATevlyEmFvP', 'MB')
('AC04652-2022-11-02-10346','A575-14','R', 'LB')
('SL04652-2022-11-01-10371','S433-3','xNZEfaLcpV', 'UB')
('SL04652-2022-11-02-10431','S435-15','liH', 'SL')
('AC04652-2022-11-02-10349','A575-17','ZUvPrDoKEI', 'SL')
('AC22517-2022-11-01-10273','A571-13','RrIg', 'LB')
('AC04652-2022-11-02-10350','A575-18','QDdjd', 'SU')
('AC04652-2022-11-01-10428','A580-6','AKwvODtHFkSbNp', 'SU')
('AC04652-2022-11-02-10352','A576-2','dbNIVobnyXlmbjd', 'LB')
('SL12058-2022-11-01-10393','S434-1','hVzoEBuCZOCDLT', 'LB')
('SL22517-2022-11-01-10349','S432-5','dNcIwyYJwk', 'MB')
('SL04652-2022-11-02-10435','S435-19','P', 'UB')
('SL22517-2022-11-01-10350','S432-6','pme', 'UB')
('SL22517-2022-11-02-10370','S433-2','tBeDtJqdwfRGSz', 'MB')
('AC22517-2022-11-02-10521','A585-9','RjbxPNeyGJWQWSLC', 'UB')
('AC22517-2022-11-02-10522','A585-10','FKmy', 'UB')
('AC04652-2022-11-02-10358','A576-8','OUmPFNZwZy', 'LB')
('SL22517-2022-11-01-10352','S432-8','jtWfxIGvyHplFR', 'SU')
('SL22517-2022-11-01-10353','S432-9','YGAIWstNxk', 'LB')
('AC04652-2022-11-01-10434','A580-12','LxAb', 'SU')
('SL12058-2022-11-01-10400','S434-8','EZYS', 'SU')
('AC12058-2022-11-01-10404','A578-18','zINfeVVqxqGfClik', 'SU')
('SL22517-2022-11-02-10378','S433-10','BOKBMQJ', 'MB')
('AC22517-2022-11-01-10278','A571-18','PWbxYEMvYhSMWJCn', 'SU')
('AC04652-2022-11-02-10361','A576-11','PDLuZmAd', 'SL')
('AC04652-2022-11-01-10439','A580-17','M', 'SL')
('AC04652-2022-11-01-10440','A580-18','BzKtKWk', 'SU')
('SL04652-2022-11-01-10384','S433-16','WaALwZICgS', 'SU')
('AC22517-2022-11-02-10527','A585-15','MsAXqxwhgKnZ', 'UB')
('AC22517-2022-11-02-10529','A585-17','f', 'SL')
('AC22517-2022-11-02-10530','A585-18','HlLm', 'SU')
('SL22517-2022-11-01-10362','S432-18','koF', 'MB')
('AC04652-2022-11-01-10444','A581-4','sBmtlApk', 'UB')
('SL12058-2022-11-01-10413','S434-21','grZofduKm', 'MB')
('AC12058-2022-11-01-10414','A579-10','yLqwELSGMXVNvo', 'UB')
('SL12058-2022-11-01-10414','S434-22','BSJRSZgdqMzblo', 'UB')
('SL12058-2022-11-01-10415','S434-23','ZJGvbeqDj', 'SL')
('AC22517-2022-11-02-10534','A586-4','EgCGuMI', 'UB')
('SL04652-2022-11-02-10443','S436-3','OCmh', 'UB')
('SL12058-2022-11-01-10417','S435-1','yhHvVO', 'LB')
('AC12058-2022-11-01-10416','A579-12','HQ', 'SU')
('AC12058-2022-11-01-10417','A579-13','WQQ', 'LB')
('SL04652-2022-11-01-10388','S433-20','aPCndcziiYaoAQaC', 'LB')
('AC22517-2022-11-01-10283','A572-5','MnFyIZj', 'SL')
('AC22517-2022-11-01-10284','A572-6','moWloy', 'SU')
('AC12058-2022-11-01-10421','A579-17','ZoooARZOkoUisC', 'SL')
('SL04652-2022-11-02-10448','S436-8','FMnqYPzjzEcuzAiO', 'SU')
('AC04652-2022-11-01-10457','A581-17','XyXCTOGjuTUurDA', 'SL')
('SL04652-2022-11-01-10391','S433-23','Tnf', 'SL')
('SL04652-2022-11-02-10449','S436-9','HTZUoKerLFAsTWC', 'LB')
('SL22517-2022-11-01-10373','S433-5','EhfYLTJI', 'MB')
('SL22517-2022-11-01-10375','S433-7','MfLGgdjXu', 'SL')
('AC22517-2022-11-02-10537','A586-7','pFbWXsDK', 'LB')
('SL04652-2022-11-02-10453','S436-13','vPLryAFSGXRweNT', 'MB')
('SL04652-2022-11-01-10394','S434-2','ydbRt', 'MB')
('AC04652-2022-11-02-10373','A577-5','PRaaf', 'SL')
('SL04652-2022-11-02-10456','S436-16','KbR', 'SU')
('SL22517-2022-11-01-10378','S433-10','YprKpLEesGDi', 'MB')
('SL12058-2022-11-01-10431','S435-15','WmnUF', 'SL')
('AC12058-2022-11-01-10427','A580-5','AfBKyC', 'SL')
('SL04652-2022-11-02-10460','S436-20','jtABicgEbCaagjUy', 'LB')
('AC04652-2022-11-01-10460','A582-2','H', 'LB')
('AC12058-2022-11-01-10430','A580-8','uKXGStt', 'LB')
('AC04652-2022-11-01-10462','A582-4','pecfLOQGEHR', 'UB')
('AC22517-2022-11-02-10544','A586-14','dnTQPyWicV', 'LB')
('AC04652-2022-11-02-10380','A577-12','lci', 'SU')
('SL04652-2022-11-02-10462','S436-22','IyI', 'UB')
('AC04652-2022-11-01-10463','A582-5','IHFbZQPwuwKimeA', 'SL')
('AC12058-2022-11-01-10438','A580-16','HcYskMtDQjWn', 'UB')
('SL22517-2022-11-02-10391','S433-23','LT', 'SL')
('SL22517-2022-11-01-10386','S433-18','qEVfmyIubprEXK', 'MB')
('SL22517-2022-11-01-10387','S433-19','sVAyfC', 'UB')
('AC04652-2022-11-01-10466','A582-8','ihMgmvxwyC', 'LB')
('SL04652-2022-11-02-10465','S437-1','aaMsQPGyZgXDarN', 'LB')
('SL22517-2022-11-02-10394','S434-2','UKIUHmAyeVybWag', 'MB')
('AC04652-2022-11-02-10382','A577-14','twROppVPVcLGDq', 'LB')
('AC22517-2022-11-01-10302','A573-6','gwRGk', 'SU')
('SL04652-2022-11-02-10466','S437-2','DMnHBSPXcBfedhmL', 'MB')
('SL12058-2022-11-01-10441','S436-1','teUlrAeDQ', 'LB')
('SL22517-2022-11-02-10400','S434-8','iACYfqaUWFxdzbBn', 'SU')
('AC12058-2022-11-01-10443','A581-3','UFhgDXCZ', 'UB')
('AC22517-2022-11-01-10303','A573-7','vFEl', 'LB')
('AC12058-2022-11-01-10444','A581-4','YwpTxgDGiUYcfkn', 'UB')
('SL22517-2022-11-02-10401','S434-9','JDF', 'LB')
('SL22517-2022-11-01-10390','S433-22','pHawaXLPtp', 'UB')
('AC04652-2022-11-01-10471','A582-13','ShSVBDEMbENJw', 'LB')
('AC22517-2022-11-01-10304','A573-8','r', 'LB')
('SL04652-2022-11-01-10414','S434-22','JjMfucTKL', 'UB')
('SL22517-2022-11-02-10405','S434-13','rtBhodnNIsi', 'MB')
('AC04652-2022-11-02-10388','A578-2','pxYJSZoKiGi', 'LB')
('AC22517-2022-11-02-10563','A587-15','klJAIosQzxxWduza', 'UB')
('SL22517-2022-11-01-10394','S434-2','QkDzdaDGeGAsALpU', 'MB')
('AC12058-2022-11-01-10448','A581-8','oGEYHBttF', 'LB')
('SL04652-2022-11-01-10420','S435-4','s', 'LB')
('AC22517-2022-11-01-10310','A573-14','FCYaFewHPmQi', 'LB')
('SL04652-2022-11-02-10471','S437-7','PjGWrcqagApL', 'SL')
('AC12058-2022-11-01-10451','A581-11','tlPabuGk', 'SL')
('SL04652-2022-11-02-10472','S437-8','uEWwHYP', 'SU')
('AC22517-2022-11-02-10565','A587-17','j', 'SL')
('SL22517-2022-11-01-10396','S434-4','UA', 'LB')
('AC12058-2022-11-01-10453','A581-13','gkeuyUHVsTKmzmlc', 'LB')
('SL04652-2022-11-02-10473','S437-9','MVfBbOvgh', 'LB')
('SL22517-2022-11-02-10410','S434-18','mjwzn', 'MB')
('AC04652-2022-11-01-10479','A583-3','UbzHayoQr', 'UB')
('AC12058-2022-11-01-10456','A581-16','tgS', 'UB')
('AC04652-2022-11-01-10481','A583-5','wobkVNQjmeC', 'SL')
('SL22517-2022-11-01-10399','S434-7','WcbrHcCEvcOLUem', 'SL')
('SL04652-2022-11-01-10427','S435-11','kXTtfhWJr', 'UB')
('SL22517-2022-11-01-10401','S434-9','Jkjn', 'LB')
('SL04652-2022-11-01-10429','S435-13','kyWXNLZuvSHHrKE', 'MB')
('AC22517-2022-11-02-10568','A588-2','kBkAD', 'LB')
('SL12058-2022-11-01-10454','S436-14','wg', 'UB')
('AC22517-2022-11-01-10316','A574-2','oyyxQ', 'LB')
('SL12058-2022-11-01-10455','S436-15','lsypEJUJjv', 'SL')
('AC04652-2022-11-02-10397','A578-11','ntROVbS', 'SL')
('AC04652-2022-11-01-10488','A583-12','vTYi', 'SU')
('SL04652-2022-11-01-10434','S435-18','IxcQvkyGzwM', 'MB')
('SL22517-2022-11-02-10415','S434-23','wmgDpInJCjeSHcui', 'SL')
('AC04652-2022-11-01-10490','A583-14','cKvIgqALGGjZZeE', 'LB')
('SL22517-2022-11-02-10416','S434-24','gX', 'SU')
('SL22517-2022-11-02-10417','S435-1','LcDbhiHjiAF', 'LB')
('AC04652-2022-11-02-10401','A578-15','xjAjpgvzrEiWUqAn', 'UB')
('SL04652-2022-11-01-10436','S435-20','R', 'LB')
('SL12058-2022-11-01-10463','S436-23','dMmUoGLQzZif', 'SL')
('AC12058-2022-11-01-10464','A582-6','gHQLRPgKbmtxaqC', 'SU')
('AC22517-2022-11-02-10579','A588-13','ZmCyVAEnihNBhrrW', 'LB')
('AC12058-2022-11-01-10465','A582-7','PnxMFLAuw', 'LB')
('SL04652-2022-11-02-10481','S437-17','tuidQsvdk', 'LB')
('SL22517-2022-11-01-10408','S434-16','ENHaVcrSTCp', 'SU')
('SL04652-2022-11-02-10482','S437-18','bPdTDuNWZwuegC', 'MB')
('AC22517-2022-11-01-10328','A574-14','phYUrEHZr', 'LB')
('SL22517-2022-11-01-10411','S434-19','zTochlqIIX', 'UB')
('SL04652-2022-11-01-10438','S435-22','vKWKqyvaAe', 'UB')
('AC22517-2022-11-01-10330','A574-16','HOfHMiIhUxjT', 'UB')
('AC04652-2022-11-01-10493','A583-17','NHRJXeZAD', 'SL')
('AC04652-2022-11-01-10494','A583-18','EXSCbRcAHorFRKn', 'SU')
('SL04652-2022-11-01-10440','S435-24','ukiOjNevzPz', 'SU')
('SL04652-2022-11-01-10441','S436-1','pwO', 'LB')
('AC12058-2022-11-01-10473','A582-15','xu', 'UB')
('SL12058-2022-11-01-10469','S437-5','HQhR', 'MB')
('AC22517-2022-11-02-10588','A589-4','gygUgTkzaESVaRYW', 'UB')
('SL12058-2022-11-01-10471','S437-7','ULWFAQDlbzzL', 'SL')
('SL04652-2022-11-01-10444','S436-4','UdsbVxYIWyY', 'LB')
('SL12058-2022-11-01-10473','S437-9','oGHzfVHER', 'LB')
('SL22517-2022-11-02-10426','S435-10','cysQmXQqdTBFDiC', 'MB')
('AC04652-2022-11-01-10497','A584-3','NSKxVxOWLJS', 'UB')
('AC04652-2022-11-01-10499','A584-5','SXLJwygFanNEduag', 'SL')
('AC04652-2022-11-01-10500','A584-6','pikzXzi', 'SU')
('SL22517-2022-11-01-10417','S435-1','SgWlyFBDUlh', 'LB')
('SL04652-2022-11-01-10449','S436-9','LsZBP', 'LB')
('SL12058-2022-11-01-10478','S437-14','pS', 'UB')
('AC22517-2022-11-02-10593','A589-9','gAwtunbHdZDESSvV', 'UB')
('SL22517-2022-11-02-10432','S435-16','GwRsRizs', 'SU')
('SL22517-2022-11-01-10419','S435-3','IKEbHX', 'UB')
('AC12058-2022-11-01-10483','A583-7','bbgvdKHSlYn', 'LB')
('AC04652-2022-11-01-10503','A584-9','AkWbxDeMhCnk', 'UB')
('AC04652-2022-11-02-10412','A579-8','kqw', 'LB')
('AC22517-2022-11-01-10335','A575-3','olNapbFqPFgjjKkc', 'UB')
('AC04652-2022-11-01-10504','A584-10','HgEYWZBrfP', 'UB')
('SL04652-2022-11-01-10450','S436-10','mmwScr', 'MB')
('AC04652-2022-11-01-10506','A584-12','F', 'SU')
('SL22517-2022-11-01-10424','S435-8','MnGZoHdKJJX', 'SU')
('AC22517-2022-11-01-10336','A575-4','KVKNPQi', 'UB')
('AC04652-2022-11-01-10509','A584-15','gNZSMbKRlNHQYTp', 'UB')
('AC04652-2022-11-02-10415','A579-11','GsvtfjGLsNudsx', 'SL')
('AC04652-2022-11-02-10417','A579-13','ZKHm', 'LB')
('SL12058-2022-11-01-10487','S437-23','OEjY', 'SL')
('AC22517-2022-11-01-10340','A575-8','u', 'LB')
('AC04652-2022-11-01-10515','A585-3','AYYPjYN', 'UB')
('SL04652-2022-11-02-10499','S438-11','CidgV', 'UB')
('AC22517-2022-11-01-10343','A575-11','fY', 'SL')
('SL04652-2022-11-01-10457','S436-17','XtmcAJYodSDmJlbj', 'LB')
('AC04652-2022-11-01-10517','A585-5','zEzNsxIhCkypwClV', 'SL')
('SL22517-2022-11-02-10440','S435-24','cMsx', 'SU')
('SL04652-2022-11-01-10458','S436-18','k', 'MB')
('SL12058-2022-11-01-10492','S438-4','rFqBNAjjvJgt', 'LB')
('SL12058-2022-11-01-10493','S438-5','jUSxL', 'MB')
('SL22517-2022-11-01-10431','S435-15','ekYzcNVtfIy', 'SL')
('SL22517-2022-11-01-10432','S435-16','tIzxHWehQa', 'SU')
('AC22517-2022-11-01-10348','A575-16','EyZbISKFoyOyVBo', 'UB')
('SL12058-2022-11-01-10496','S438-8','AVCwTXCoWxAWmK', 'SU')
('SL12058-2022-11-01-10497','S438-9','N', 'LB')
('AC12058-2022-11-01-10492','A583-16','iAQHGw', 'UB')
('SL12058-2022-11-01-10498','S438-10','kTdeUxbgugIm', 'MB')
('AC12058-2022-11-01-10494','A583-18','YYkhNkSigFCN', 'SU')
('SL04652-2022-11-01-10465','S437-1','OzXCKiEmqYyF', 'LB')
('AC04652-2022-11-02-10428','A580-6','KOREMcwjSk', 'SU')
('AC04652-2022-11-01-10528','A585-16','LKRJ', 'UB')
('AC22517-2022-11-01-10351','A576-1','GlaCLPun', 'LB')
('SL04652-2022-11-02-10506','S438-18','ygTcVOlWzdUfjvAu', 'MB')
('SL22517-2022-11-01-10441','S436-1','AItEjjgFZrnLI', 'LB')
('SL22517-2022-11-01-10442','S436-2','QypstqPH', 'MB')
('AC22517-2022-11-02-10614','A590-12','YDEHhANcOTBUhwR', 'SU')
('AC22517-2022-11-01-10352','A576-2','ZYOWWnmLl', 'LB')
('AC04652-2022-11-01-10531','A586-1','HMMQohXCSRp', 'LB')
('AC04652-2022-11-02-10432','A580-10','fPlDXWFQI', 'UB')
('AC22517-2022-11-02-10615','A590-13','AfbOnYL', 'LB')
('SL12058-2022-11-01-10506','S438-18','UbuRV', 'MB')
('SL04652-2022-11-01-10474','S437-10','wffSATLiXZ', 'MB')
('SL22517-2022-11-01-10451','S436-11','kxDjEMEGnIjBdb', 'UB')
('AC04652-2022-11-01-10534','A586-4','zxJLsOkrufi', 'UB')
('AC22517-2022-11-01-10359','A576-9','zrMtj', 'UB')
('AC04652-2022-11-02-10437','A580-15','IZioqE', 'UB')
('AC22517-2022-11-02-10617','A590-15','tFvoihZobBO', 'UB')
('AC22517-2022-11-02-10618','A590-16','mZCJgy', 'UB')
('AC22517-2022-11-02-10619','A590-17','pS', 'SL')
('SL04652-2022-11-01-10481','S437-17','iiumJyIfoBCXMj', 'LB')
('SL22517-2022-11-02-10456','S436-16','icXiC', 'SU')
('SL22517-2022-11-02-10457','S436-17','mBwsRBYdpKml', 'LB')
('AC22517-2022-11-02-10622','A591-2','IMcQwpDWicytPO', 'LB')
('SL04652-2022-11-02-10517','S439-5','UZAxikL', 'MB')
('AC22517-2022-11-02-10624','A591-4','QJmjPMzQfWYYcc', 'UB')
('SL04652-2022-11-02-10518','S439-6','xCw', 'UB')
('SL04652-2022-11-01-10483','S437-19','lZD', 'UB')
('AC22517-2022-11-01-10365','A576-15','fcbgGMvstRarA', 'UB')
('AC12058-2022-11-01-10512','A584-18','qjgaflV', 'SU')
('AC22517-2022-11-01-10367','A576-17','NwVzsNR', 'SL')
('SL22517-2022-11-02-10464','S436-24','MNLQAuvoeCakDldG', 'SU')
('SL22517-2022-11-01-10458','S436-18','xXelzGTvuam', 'MB')
('AC04652-2022-11-02-10445','A581-5','jSIcFYgvujmtdR', 'SL')
('SL04652-2022-11-02-10521','S439-9','bOxjoTkxAueRFXxU', 'LB')
('AC04652-2022-11-02-10446','A581-6','Ta', 'SU')
('SL22517-2022-11-02-10468','S437-4','KLMir', 'LB')
('AC22517-2022-11-01-10371','A577-3','DDhSlYdDsAgot', 'UB')
('SL22517-2022-11-02-10470','S437-6','HYaLwaKraC', 'UB')
('SL22517-2022-11-01-10462','S436-22','RfsoLnz', 'UB')
('SL22517-2022-11-01-10463','S436-23','ZXvktn', 'SL')
('AC04652-2022-11-02-10448','A581-8','OeIKr', 'LB')
('AC22517-2022-11-01-10374','A577-6','tgMyGgyAVfm', 'SU')
('SL04652-2022-11-02-10523','S439-11','Ap', 'UB')
('SL04652-2022-11-02-10525','S439-13','QSb', 'MB')
('AC04652-2022-11-02-10452','A581-12','PyvwoSSCGdBcxO', 'SU')
('SL12058-2022-11-01-10515','S439-3','INuAqBbqVDz', 'UB')
